config_name,alpha_fair,task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,solver_calls_fd,decision_ms_fd,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,grad_backend,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
WDRO,0.5,medical_resource_allocation,wdro,11.0,0.0,0.0,50.0,1.0,0.0,0.00048780487804878054,58.54084887532281,409.6570897658579,94.5846829700632,1e-06,113.58309151811594,1e-06,113.58309151811594,0.05540638610639803,,,,,,0.0,0.0,0.0,2.0,9.757627999988472,0.0,0.0,0.0,0.0,0.0,cuda,0.059971413004889215,0.06379743534884767,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,11.0,0.0,0.0,55.0,1.0,0.0,0.00048661800486618,57.8625815243372,371.4137258811863,78.75469671553817,1e-06,138.3881324578922,1e-06,138.3881324578922,0.06734215691381616,,,,,,0.0,0.0,0.0,2.0,9.832119999828137,0.0,0.0,0.0,0.0,0.0,cuda,0.059276570818361976,0.06301168757955602,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,11.0,0.0,0.0,60.0,1.0,0.0,0.0004854368932038835,58.440449287559204,320.1546580513182,57.55228992883734,1e-06,148.96050470051892,1e-06,148.96050470051892,0.07231092461190236,,,,,,0.0,0.0,0.0,2.0,9.41499600003226,0.0,0.0,0.0,0.0,0.0,cuda,0.059868559949988784,0.0636810528821417,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,11.0,0.0,0.0,65.0,1.0,0.0,0.00048426150121065375,59.457431370290465,271.2035791397294,39.35837928875587,1e-06,127.1211790425087,1e-06,127.1211790425087,0.06155989299879355,,,,,,0.0,0.0,0.0,2.0,6.963713000004645,0.0,0.0,0.0,0.0,0.0,cuda,0.060910394048294084,0.06486110980492152,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,0.0,1.0,0.0,0.0005,74.02247463279912,480.9164512724551,120.72162861209776,1e-06,23.40855963453317,1e-06,23.40855963453317,0.011704279817266572,,,,,,0.0,0.0,0.0,2.0,10.122910000063712,0.0,0.0,0.0,0.0,0.0,cuda,0.0758313636227239,0.08205360000094943,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,5.0,1.0,0.0,0.0004987531172069826,73.16434725930344,479.45760245632204,120.38138037440216,1e-06,25.142270222361013,1e-06,25.142270222361013,0.012539785647062844,,,,,,0.0,0.0,0.0,2.0,10.608047999994596,0.0,0.0,0.0,0.0,0.0,cuda,0.07495226616999796,0.08102529569979153,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,10.0,1.0,0.0,0.0004975124378109454,72.28366977103713,477.7693349193038,119.97937954832993,1e-06,27.182260402783204,1e-06,27.182260402783204,0.013523512638200593,,,,,,0.0,0.0,0.0,2.0,9.29052799983765,0.0,0.0,0.0,0.0,0.0,cuda,0.07405006754480531,0.07997199951023105,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,15.0,1.0,0.0,0.0004962779156327543,71.34386087948928,475.7782613011093,119.48501445150207,1e-06,29.78718203216873,1e-06,29.78718203216873,0.014782720611498117,,,,,,0.0,0.0,0.0,2.0,13.16904599980262,0.0,0.0,0.0,0.0,0.0,cuda,0.07308729252080935,0.07885024331964957,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,20.0,1.0,0.0,0.0004950495049504951,70.29222784878345,473.3538365762996,118.84878798749835,1e-06,33.25278525088963,1e-06,33.25278525088963,0.016461774876678027,,,,,,0.0,0.0,0.0,2.0,9.320403999936389,0.0,0.0,0.0,0.0,0.0,cuda,0.07200996070848183,0.0775977733160352,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,25.0,1.0,0.0,0.0004938271604938272,69.060607105813,470.27534501092936,117.9862663713416,1e-06,38.004527520509214,1e-06,38.004527520509214,0.01876766791136257,,,,,,0.0,0.0,0.0,2.0,10.046329000033438,0.0,0.0,0.0,0.0,0.0,cuda,0.07074824281984347,0.07613463442300204,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,30.0,1.0,0.0,0.0004926108374384237,67.56032745109587,466.1615885308123,116.7395226683054,1e-06,44.624883919575,1e-06,44.624883919575,0.02198270143821428,,,,,,0.0,0.0,0.0,2.0,16.327225999702932,0.0,0.0,0.0,0.0,0.0,cuda,0.06921130079518142,0.07435769348543797,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,35.0,1.0,0.0,0.0004914004914004914,65.69687468815437,460.3470853268359,114.83071978697208,1e-06,53.911311168323536,1e-06,53.911311168323536,0.026492044800158987,,,,,,0.0,0.0,0.0,2.0,9.53570599995146,0.0,0.0,0.0,0.0,0.0,cuda,0.06730231079232932,0.07215876223463448,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,40.0,1.0,0.0,0.0004901960784313725,63.40160083689045,451.63423652645656,111.75010660958732,1e-06,67.05183092534686,1e-06,67.05183092534686,0.032868544571248465,,,,,,0.0,0.0,0.0,2.0,10.839937999662652,0.0,0.0,0.0,0.0,0.0,cuda,0.0649509472788512,0.06946260957094508,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,45.0,1.0,0.0,0.000488997555012225,60.72632369285759,437.9152360421222,106.59900539963589,1e-06,84.96693243523471,1e-06,84.96693243523471,0.041548622217718684,,,,,,0.0,0.0,0.0,2.0,10.631212999669515,0.0,0.0,0.0,0.0,0.0,cuda,0.06221029432301463,0.0663371478130114,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,50.0,1.0,0.0,0.00048780487804878054,58.016733562210334,415.7682238625027,97.8305157468263,1e-06,108.20957264099069,1e-06,108.20957264099069,0.05278515738584912,,,,,,0.0,0.0,0.0,2.0,10.4104299998653,0.0,0.0,0.0,0.0,0.0,cuda,0.059434489873285895,0.06319016510107713,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,55.0,1.0,0.0,0.00048661800486618,55.946137584264875,380.642248290864,83.31813075121315,1e-06,133.92096663686678,1e-06,133.92096663686678,0.06516835359458237,,,,,,0.0,0.0,0.0,2.0,9.872396999980992,0.0,0.0,0.0,0.0,0.0,cuda,0.05731329469171116,0.06079781794840086,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,60.0,1.0,0.0,0.0004854368932038835,55.1699673951216,330.8218263584474,62.451810258146395,1e-06,150.82863960719882,1e-06,150.82863960719882,0.0732177862170868,,,,,,0.0,0.0,0.0,2.0,9.568746000240935,0.0,0.0,0.0,0.0,0.0,cuda,0.0565181572130195,0.05990381017409805,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,22.0,0.0,0.0,65.0,1.0,0.0,0.00048426150121065375,55.48109113528915,277.5149188184405,41.61677310382584,1e-06,138.82848939371772,1e-06,138.82848939371772,0.06722929268460906,,,,,,0.0,0.0,0.0,2.0,9.937847999935912,0.0,0.0,0.0,0.0,0.0,cuda,0.05683688389149577,0.06026198747678455,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,0.0,1.0,0.0,0.0005,73.60164447895477,478.6492686489821,120.23053286635995,1e-06,25.91273376812604,1e-06,25.91273376812604,0.012956366884063007,,,,,,0.0,0.0,0.0,2.0,9.757492000062484,0.0,0.0,0.0,0.0,0.0,cuda,0.07540024963230568,0.08154906985678997,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,5.0,1.0,0.0,0.0004987531172069826,72.23159958904876,476.85993451972234,119.70644675565055,1e-06,27.89629365089567,1e-06,27.89629365089567,0.013913363416905557,,,,,,0.0,0.0,0.0,2.0,10.621089999858668,0.0,0.0,0.0,0.0,0.0,cuda,0.07399672492252946,0.0799097874857287,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,10.0,1.0,0.0,0.0004975124378109454,70.8417939965841,474.7618781202219,119.06566384825078,1e-06,30.512604633070293,1e-06,30.512604633070293,0.01518040031496034,,,,,,0.0,0.0,0.0,2.0,10.072661999856791,0.0,0.0,0.0,0.0,0.0,cuda,0.0725729566174317,0.07825193058069473,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,15.0,1.0,0.0,0.0004962779156327543,69.37043378292742,472.2065609666343,118.24717153750953,1e-06,34.14817924785331,1e-06,34.14817924785331,0.016946987219778303,,,,,,0.0,0.0,0.0,2.0,10.203719999935856,0.0,0.0,0.0,0.0,0.0,cuda,0.07106564073890566,0.07650232767300551,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,20.0,1.0,0.0,0.0004950495049504951,67.74030143958146,468.93773262797924,117.14125187421895,1e-06,39.2088142306868,1e-06,39.2088142306868,0.019410304074597422,,,,,,0.0,0.0,0.0,2.0,6.719382000028418,0.0,0.0,0.0,0.0,0.0,cuda,0.0693956728123449,0.07457054602578843,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,25.0,1.0,0.0,0.0004938271604938272,65.88053197263537,464.5168331287449,115.55561537384992,1e-06,46.39880330569821,1e-06,46.39880330569821,0.022912989286764544,,,,,,0.0,0.0,0.0,2.0,14.94322700000339,0.0,0.0,0.0,0.0,0.0,cuda,0.06749045611428091,0.07237508351180157,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,30.0,1.0,0.0,0.0004926108374384237,63.73268688558676,458.14527016690806,113.13468602687729,1e-06,56.68669462704536,1e-06,56.68669462704536,0.027924480111845,,,,,,0.0,0.0,0.0,2.0,10.359565000726434,0.0,0.0,0.0,0.0,0.0,cuda,0.06529012408526907,0.06985068390485817,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,35.0,1.0,0.0,0.0004914004914004914,61.346533787812746,448.40045466570336,109.25287880303786,1e-06,71.15790129941175,1e-06,71.15790129941175,0.03496702766555859,,,,,,0.0,0.0,0.0,2.0,10.445597999932943,0.0,0.0,0.0,0.0,0.0,cuda,0.06284566050695181,0.06706009656952348,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,40.0,1.0,0.0,0.0004901960784313725,59.01056067666002,432.80364607728535,102.81285500306686,1e-06,90.78084931316532,1e-06,90.78084931316532,0.044500416329983,,,,,,0.0,0.0,0.0,2.0,9.93060900054843,0.0,0.0,0.0,0.0,0.0,cuda,0.06045260316479376,0.06434226029301315,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,45.0,1.0,0.0,0.000488997555012225,57.31972339964375,407.46156882505215,92.03779841594053,1e-06,115.28142847818447,1e-06,115.28142847818447,0.056372336664148884,,,,,,0.0,0.0,0.0,2.0,9.728957999868726,0.0,0.0,0.0,0.0,0.0,cuda,0.058720446856641045,0.062383642203367604,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,50.0,1.0,0.0,0.00048780487804878054,56.99982630733405,368.2284580965627,75.1552075954614,1e-06,139.22304303858485,1e-06,139.22304303858485,0.067913679531017,,,,,,0.0,0.0,0.0,2.0,9.715414999845962,0.0,0.0,0.0,0.0,0.0,cuda,0.05839273243140566,0.0620138930981136,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,55.0,1.0,0.0,0.00048661800486618,58.122801471277285,316.9677936208438,53.848216030242696,1e-06,147.1385937502012,1e-06,147.1385937502012,0.07160028892953829,,,,,,0.0,0.0,0.0,2.0,9.602237999388308,0.0,0.0,0.0,0.0,0.0,cuda,0.059543149766393466,0.06331300553725898,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,60.0,1.0,0.0,0.0004854368932038835,59.54617494507556,270.1736835912853,37.414009984438515,1e-06,122.27183415896455,1e-06,122.27183415896455,0.059355259300468234,,,,,,0.0,0.0,0.0,2.0,9.517237999716599,0.0,0.0,0.0,0.0,0.0,cuda,0.061001306251946996,0.06496420778654942,,,,,,,,,,,,,,,,
WDRO,0.5,medical_resource_allocation,wdro,33.0,0.0,0.0,65.0,1.0,0.0,0.00048426150121065375,59.691919706743306,243.31816604844064,31.977627453512525,1e-06,85.64861056782458,1e-06,85.64861056782458,0.0414763247301814,,,,,,0.0,0.0,0.0,2.0,9.919312999954855,0.0,0.0,0.0,0.0,0.0,cuda,0.06115061258185502,0.06513357030569138,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,0.0,1.0,0.0,0.0005,74.10444422798025,398.71754303455754,120.5593327340108,1e-06,20.074414216546376,6.634469515789496,20.074414216546376,0.010037207108273171,,,,,,0.0,0.0,0.8757455020274743,2.0,7.3094230001515825,0.0,0.0,0.0,0.0,0.0,cuda,0.07591533631087061,0.08215192751690253,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,5.0,1.0,0.0,0.0004987531172069826,73.22194182991393,397.6580314470744,120.24890199158975,1e-06,21.267320617851148,7.196549092877613,21.267320617851148,0.01060714245279358,,,,,,0.0,0.0,0.8774326727081807,2.0,13.81026200033375,0.0,0.0,0.0,0.0,0.0,cuda,0.07501126818051335,0.08109425077315638,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,10.0,1.0,0.0,0.0004975124378109454,72.32260721151727,396.46351312544203,119.88916697035575,1e-06,22.713416277503168,7.926638076174669,22.713416277503168,0.01130020710323539,,,,,,0.0,0.0,0.8776391876040665,2.0,13.168956000299659,0.0,0.0,0.0,0.0,0.0,cuda,0.07408995650045336,0.08001852557989846,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,15.0,1.0,0.0,0.0004962779156327543,71.39029537409203,395.0925878465448,119.46134107257517,1e-06,24.48777989138687,8.899903484441348,24.48777989138687,0.012152744362971141,,,,,,0.0,0.0,0.876680623838605,2.0,10.146902999622398,0.0,0.0,0.0,0.0,0.0,cuda,0.07313486173627162,0.07890561282008426,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,20.0,1.0,0.0,0.0004950495049504951,70.40665958157501,393.4883553221791,118.93942008798662,1e-06,26.681694782764957,10.14224322179875,26.681694782764957,0.013208759793447987,,,,,,0.0,0.0,0.8758799103182519,2.0,9.974548999707622,0.0,0.0,0.0,0.0,0.0,cuda,0.0721271888122752,0.07773391777688657,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,25.0,1.0,0.0,0.0004938271604938272,69.34680125628472,391.5647677352067,118.28250692374355,1e-06,29.47163586352087,11.79830286286929,29.47163586352087,0.014553894253590546,,,,,,0.0,0.0,0.8749500178361806,2.0,9.672210999269737,0.0,0.0,0.0,0.0,0.0,cuda,0.07104143070364195,0.07647427242901958,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,30.0,1.0,0.0,0.0004926108374384237,68.18222311483873,389.1908864257902,117.43007555277478,1e-06,33.05629959218618,13.938171699300804,33.05629959218618,0.016283891424722263,,,,,,0.0,0.0,0.8745082714021153,2.0,11.527456000294478,0.0,0.0,0.0,0.0,0.0,cuda,0.06984839373819125,0.07509355815543374,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,35.0,1.0,0.0,0.0004914004914004914,66.88015830915572,386.1616313407443,116.28285599184241,1e-06,37.741253613257946,16.819150794715565,37.741253613257946,0.01854607057162552,,,,,,0.0,0.0,0.8743339597825185,2.0,10.20599899948138,0.0,0.0,0.0,0.0,0.0,cuda,0.06851451034358841,0.07355402859668884,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,40.0,1.0,0.0,0.0004901960784313725,65.41741474772107,382.155497433962,114.67867225050726,1e-06,43.86401209946758,20.597053649566668,43.86401209946758,0.021501966715425275,,,,,,0.0,0.0,0.8750525479774359,2.0,9.838846999628004,0.0,0.0,0.0,0.0,0.0,cuda,0.06701602168262165,0.07182976689855272,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,45.0,1.0,0.0,0.000488997555012225,63.80342826256356,376.6681300772285,112.37111554521898,1e-06,51.88539509661597,25.449291466924755,51.88539509661597,0.025371831343088486,,,,,,0.0,0.0,0.8770749527573286,2.0,9.858043000349426,0.0,0.0,0.0,0.0,0.0,cuda,0.06536259417097359,0.06993363818238878,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,50.0,1.0,0.0,0.00048780487804878054,62.093546619343556,368.8929912352894,108.96092800253709,1e-06,62.26916033080911,31.709912516142797,62.26916033080911,0.030375200161370297,,,,,,0.0,0.0,0.8791540473800742,2.0,10.713163999753306,0.0,0.0,0.0,0.0,0.0,cuda,0.06361092810898296,0.0679321555734542,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,55.0,1.0,0.0,0.00048661800486618,60.42543618971149,357.61954230413596,103.83168581867136,1e-06,75.32231984185492,39.57477463094609,75.32231984185492,0.03665319700333572,,,,,,0.0,0.0,0.8821454038880149,2.0,9.871725000266451,0.0,0.0,0.0,0.0,0.0,cuda,0.06190205402472966,0.06598677066750713,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,60.0,1.0,0.0,0.0004854368932038835,59.03757899208654,341.16068337749283,96.04144030953265,1e-06,90.9683833808324,49.69661489722819,90.9683833808324,0.044159409408171056,,,,,,0.0,0.0,0.8836545776168458,2.0,10.078897999846959,0.0,0.0,0.0,0.0,0.0,cuda,0.06048028172744309,0.0643736161691687,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,11.0,0.0,0.0,65.0,1.0,0.0,0.00048426150121065375,58.20315603065558,317.5717542064619,84.48389177201042,1e-06,107.66604810241815,60.432158124296244,107.66604810241815,0.05213852208349549,,,,,,0.0,0.0,0.8861257736595564,2.0,6.926228999873274,0.0,0.0,0.0,0.0,0.0,cuda,0.05962546795206865,0.0634060854691772,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,0.0,1.0,0.0,0.0005,74.02247463279912,399.09143602082656,120.72162861209776,1e-06,20.312846362724432,6.087630079414693,20.312846362724432,0.010156423181362199,,,,,,0.0,0.0,0.8811642411095746,2.0,9.98171899937006,0.0,0.0,0.0,0.0,0.0,cuda,0.0758313636227239,0.08205360000094943,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,5.0,1.0,0.0,0.0004987531172069826,73.31341370258849,398.00708803314006,120.43378757743052,1e-06,21.506182527528928,6.553462193445873,21.506182527528928,0.010726275574827382,,,,,,0.0,0.0,0.877639824198336,2.0,10.215760000392038,0.0,0.0,0.0,0.0,0.0,cuda,0.07510497535353675,0.08120378351288597,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,10.0,1.0,0.0,0.0004975124378109454,72.59542698250505,396.789349207211,120.10452515747431,1e-06,22.87816066586589,7.157847991361395,22.87816066586589,0.01138216948550541,,,,,,0.0,0.0,0.8757327912687866,2.0,9.92123099968012,0.0,0.0,0.0,0.0,0.0,cuda,0.07436944317473534,0.08034462845501587,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,15.0,1.0,0.0,0.0004962779156327543,71.84986516759545,395.4056791678241,119.71838665834055,1e-06,24.524216683808806,8.003654533857944,24.524216683808806,0.012170827138366641,,,,,,0.0,0.0,0.872334071707653,2.0,9.57365900012519,0.0,0.0,0.0,0.0,0.0,cuda,0.07360566204785343,0.07945392046605489,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,20.0,1.0,0.0,0.0004950495049504951,71.05211565753723,393.8038315310348,119.25215545982985,1e-06,26.582174206714974,9.120616017630974,26.582174206714974,0.01315949218154206,,,,,,0.0,0.0,0.8682992834145611,2.0,9.686256000350113,0.0,0.0,0.0,0.0,0.0,cuda,0.07278841791386347,0.07850248996037835,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,25.0,1.0,0.0,0.0004938271604938272,70.16954206625314,391.9041299130007,118.67066847649033,1e-06,29.19355544225555,10.618728111410737,29.19355544225555,0.014416570588768165,,,,,,0.0,0.0,0.8640508208989427,2.0,9.95753600000171,0.0,0.0,0.0,0.0,0.0,cuda,0.07188427685053807,0.07745184685225075,,,,,,,,,,,,,,,,
PTO,0.5,medical_resource_allocation,fpto,22.0,0.0,0.0,30.0,1.0,0.0,0.0004926108374384237,69.16527466034165,389.5872992518728,117.92031670881693,1e-06,32.551801103974604,12.63011592261865,32.551801103974604,0.016035370001957934,,,,,,0.0,0.0,0.8613607835979705,2.0,10.010965000219585,0.0,0.0,0.0,0.0,0.0,cuda,0.07085546813791527,0.07625882272149294,,,,,,,,,,,,,,,,
