task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,44,0,0.0,0,0,70,,49.873971316330426,0.0042811441852176335,142.43115609320094,,,,50.36688486488424,0.005928729478274053,143.51166890558153,2.521802100000059,140,4.0,284.9694999958956,7.955999999467167,0,0,54.42383380285871,20.741807710930782,47.5005165271036,119.76977528863328,0.0,0.0,0.3452471917097215,7.517058589870797,cpu,,0.050769774458216316,0.0501320832787411,,,,,0.05348520631993034,0.05277795196176995,3.0817999995633727,0.0,4.874199999903794,2.521802100000059
medical_resource_allocation,fpto,44,1,0.5,0,0,70,,49.87401276618266,0.0042805210286464,142.43093451471793,,,,50.36697317970402,0.0059287234516312015,143.51084625081432,2.5012559999995574,140,4.0,269.6185000022524,7.103300001290336,0,0,54.424177054923476,20.74188695974994,47.50089654982739,119.77153269109384,0.0,0.0,0.3452066025819071,7.517058212297716,cpu,,0.050769863479474896,0.05013212494310809,,,,,0.05348530511849915,0.05277799814011549,3.132700000605837,0.0,3.970600000684499,5.023058099999616
medical_resource_allocation,fpto,44,2,1.0,0,0,70,,49.87401024690189,0.004279925498557602,142.4305252716185,,,,50.36700337545312,0.0059286481965582505,143.50981797930453,2.555913099999998,140,4.0,283.33909999946627,7.826200000636163,0,0,54.42461497984493,20.74196621416561,47.50267875106526,119.77389853855412,0.0,0.0,0.34516524749951233,7.517059374973544,cpu,,0.050769893916762725,0.05013212241078933,,,,,0.05348533889875459,0.052777995333441484,3.156700000545243,0.0,4.66950000009092,7.578971199999614
medical_resource_allocation,fpto,44,3,2.0,0,0,70,,49.873944696738135,0.004278760549782823,142.4297477350191,,,,50.36699771038275,0.005928572047502967,143.50780001913324,2.538066500000241,140,4.0,264.0873999971518,7.117099999959464,0,0,54.42544649587247,20.74212473978623,47.50522998789329,119.77715890723303,0.0,0.0,0.3450881767538968,7.517061271395498,cpu,,0.0507698882063769,0.05013205652138487,,,,,0.053485332561189376,0.052777922305484684,2.9860000004191534,0.0,4.131099999540311,10.117037699999855
medical_resource_allocation,saa,44,0,0.0,0,0,0,,74.61003886808112,0.00805291827701804,248.7954812438654,,,,74.8199864717285,0.010800782942161913,247.70000987446434,2.409999979136046e-05,0,4.0,0.0,7.264100000611506,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.592462047611218,cpu,,0.07541847879468179,0.07499616700344923,,,,,0.08157039381055714,0.08107660133742266,3.0520000000251457,0.0,4.212100000586361,2.409999979136046e-05
medical_resource_allocation,wdro,44,0,0.0,0,0,70,,49.873971316330426,0.0042811441852176335,142.43115609320094,,,,50.36688486488424,0.005928729478274053,143.51166890558153,4.858514900000046,140,4.0,288.58950000267214,7.538999999269436,0,0,54.42383380285871,20.741807710930782,47.5005165271036,119.76977528863328,0.0,0.0,0.0,7.517058589870797,cpu,,0.050769774458216316,0.0501320832787411,,,,,0.05348520631993034,0.05277795196176995,3.1142999996518483,0.0,4.424699999617587,4.858514900000046
medical_resource_allocation,fdfl,44,0,0.0,0,0,70,,77.26465797993342,0.012770932258366785,398.772307271209,,,,77.2465840149373,0.016290280607475727,395.6478549869042,2.9662748999999167,140,4.0,618.378299996948,6.870700000035868,0,0,0.008184746511772636,0.008181776622524653,0.008184640464041791,0.008187978800352361,0.0,0.7912739974774176,0.0,6.592442229184627,cpu,,0.077864486926812,0.0776645245229384,,,,,0.08443931051664427,0.08420420398854093,3.2461000000694185,0.0,3.624599999966449,2.9662748999999167
medical_resource_allocation,fdfl,44,1,0.5,0,0,70,,77.26400739551877,0.012770915390495796,398.7721938031642,,,,77.24596415805172,0.016290262336028927,395.6477440382327,2.9659609999998793,140,4.0,635.0573999998232,11.09089999954449,0,0,0.008464312817556498,0.008461538179254137,0.008464223023159603,0.008467368090098262,0.0,0.791284664644056,0.0,6.592441681369761,cpu,,0.07786386211163113,0.07766387057156468,,,,,0.08443857572910465,0.08420343527005973,3.08009999935166,0.0,8.01080000019283,5.932235899999796
medical_resource_allocation,fdfl,44,2,1.0,0,0,70,,77.263356773841,0.012770898521507479,398.7720803054883,,,,77.24534427267338,0.016290244058938086,395.64763305799534,2.864807999999357,140,4.0,588.1520000011733,9.365699999762,0,0,0.008748963220808615,0.008746400350615184,0.008748891818021895,0.008751821178813029,0.0,0.7912955244003885,0.0,6.5924411337565125,cpu,,0.07786323726772956,0.07766321658273499,,,,,0.0844378409087851,0.08420266650863925,2.4892999999792664,0.0,6.876399999782734,8.797043899999153
medical_resource_allocation,fdfl,44,3,2.0,0,0,70,,77.26205542874902,0.012770864781289748,398.7718532233599,,,,77.24410449114475,0.016290207503097065,395.64741102402263,2.919565500000317,140,4.0,610.2070000015374,11.06549999985873,0,0,0.00933164156348297,0.009329469206651658,0.009331621158264233,0.00933405888104776,0.0,0.7913173526205645,0.0,6.592440039125856,cpu,,0.07786198756906834,0.07766190850281267,,,,,0.08443637125836434,0.08420112886885958,3.0870999999024207,0.0,7.978399999956309,11.71660939999947
