task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,22,0,0.0,0,1.0,0.0,0.0002,82.32385063336949,384.437369601366,117.15963001209622,0.028839537032967093,110.40069416075796,57.24008359653423,0.02883953703293825,0.02333739752266412,0.820760246956924,0.8724658099923566,0.9235164606148571,2,16.995898000004672,0,0,0,cuda,0.081923147648103,0.08923343120811202,0.028839537032967093,57.24008359653423,110.40069416075796,0.8724658099923566,0.820760246956924,0.9235164606148571,0.9999999975953413,0.028839537032967093,0.9999999999989999,0.0,0.0,0.02883953703293825,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,5,1.0,0.0,0.001,69.37043534344218,372.771331808049,109.5490026792656,0.013450467184139883,133.52775158394033,72.1839020032971,0.013450467184146525,0.09470449801894708,0.7531592069018644,0.8052450563452055,0.9300366499409806,2,29.318547999992006,0,0,0,cuda,0.06903278179204131,0.07415167842851027,0.013450467184139883,72.1839020032971,133.52775158394033,0.8052450563452055,0.7531592069018644,0.9300366499409806,0.9999999889450889,0.013450467184139883,0.9999999999989995,3.45807129946853e-16,0.0,0.013450467184146525,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,10,1.0,0.0,0.0009975062344139652,64.50846785406031,355.37541337307647,98.0661607415864,0.006122149811663803,147.36224556905177,79.8135400821528,0.006122149811657874,0.07265051767133708,0.3997875862973826,0.44685928808653136,0.9310991570173937,2,51.997579000044425,0,0,0,cuda,0.06419447943581678,0.06859809867023961,0.006122149811663803,79.8135400821528,147.36224556905177,0.44685928808653136,0.3997875862973826,0.9310991570173937,0.9999999466392309,0.006122149811663803,0.999999999999,5.4083053682133004e-18,0.0,0.006122149811657874,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,15,1.0,0.0,0.0009950248756218907,62.11843680090942,343.6549502364794,90.42193931189898,0.004312843051430507,153.03350619789046,82.13583634832675,0.004312843051426193,0.06234722604603146,0.19066597650406997,0.20818382625867596,0.9346294126857129,2,46.98236300009739,0,0,0,cuda,0.06181608161617609,0.06588908678232777,0.004312843051430507,82.13583634832675,153.03350619789046,0.20818382625867596,0.19066597650406997,0.9346294126857129,0.9999998924766806,0.004312843051430507,0.9999999999989999,0.0,0.0,0.004312843051426193,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,20,1.0,0.0,0.0009925558312655087,59.66834906696033,337.21933079326504,86.66334264820627,0.0032253111268509293,156.96946189340332,84.1952330137077,0.003225311126847704,0.05730740681812727,0.04262071861927921,0.07017245108440462,0.9391949216938177,2,36.576493999973536,0,0,0,cuda,0.05937791943553391,0.06312622323292826,0.0032253111268509293,84.1952330137077,156.96946189340332,0.07017245108440462,0.04262071861927921,0.9391949216938177,0.9999998077409803,0.0032253111268509293,0.9999999999989999,0.0,0.0,0.003225311126847704,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,25,1.0,0.0,0.0009900990099009901,58.04125641614553,333.50188531970207,83.77167573073875,0.0028051843366746457,158.42560636084812,83.87273586007265,0.00280518433667184,0.05195104707976433,0.06351241484682837,0.13332072920647708,0.9372192472543031,2,24.103716999889002,0,0,0,cuda,0.05775874649301106,0.06129931827760144,0.0028051843366746457,83.87273586007265,158.42560636084812,0.13332072920647708,0.06351241484682837,0.9372192472543031,0.9999997458400423,0.0028051843366746457,0.9999999999989999,0.0,0.0,0.00280518433667184,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,30,1.0,0.0,0.0009876543209876543,56.588752528808186,330.8202498713561,82.61039906882158,0.002507786462259496,161.80010700831744,86.39024141493469,0.002507786462257183,0.04683413402167831,0.08255101985141497,0.1859491340769744,0.9360708392553432,2,50.82143699996777,0,0,0,cuda,0.05631331252088406,0.05967373840073408,0.002507786462259496,86.39024141493469,161.80010700831744,0.1859491340769744,0.08255101985141497,0.9360708392553432,0.9999996819841107,0.002507786462259496,0.999999999999,8.988713636253648e-18,3.7669670639112765e-18,0.002507786462257183,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,35,1.0,0.0,0.0009852216748768474,56.24118455540713,330.0782460017496,81.2014168809419,0.0022310802734955264,162.10097518327157,87.37491466177646,0.0022310802734933593,0.04334971114768277,0.09831744898094194,0.19953324039711323,0.936707117973224,2,21.72713400000248,0,0,0,cuda,0.055967436299307706,0.05928549337314206,0.0022310802734955264,87.37491466177646,162.10097518327157,0.19953324039711323,0.09831744898094194,0.936707117973224,0.999999598209637,0.0022310802734955264,0.9999999999989999,0.0,4.040347158398972e-18,0.0022310802734933593,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,40,1.0,0.0,0.0009828009828009828,55.594077124282194,329.07501976750854,80.07666691682127,0.0020215507135716297,163.24865546705846,88.96094045687293,0.0020215507135696574,0.04147670242657788,0.0353416988985546,0.12302390635210426,0.9420054183650208,2,21.469204000140962,0,0,0,cuda,0.05532347859790805,0.05856341016689688,0.0020215507135716297,88.96094045687293,163.24865546705846,0.12302390635210426,0.0353416988985546,0.9420054183650208,0.9999995106037829,0.0020215507135716297,0.999999999999,0.0,8.443202852972015e-18,0.0020215507135696574,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,22,0,0.0,45,1.0,0.0,0.000980392156862745,55.11861594077425,328.1371249014427,79.35821833529423,0.0018892279054783761,164.78249277582987,89.39612394070754,0.0018892279054767694,0.04006242616222527,0.08260751951693873,0.1323907470029524,0.9404771720905638,2,23.531993999995393,0,0,0,cuda,0.054850331673441007,0.05803348772322655,0.0018892279054783761,89.39612394070754,164.78249277582987,0.1323907470029524,0.08260751951693873,0.9404771720905638,0.9999994396476852,0.0018892279054783761,0.999999999999,2.387955284896936e-17,0.0,0.0018892279054767694,mgda,FDFL-MGDA,0.5,64,MGDA
