task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_cagrad_c,mo_cagrad_g0_norm,mo_cagrad_gw_norm,mo_cagrad_direction_norm,mo_cagrad_w_decision_regret,mo_cagrad_w_pred_fairness,mo_cagrad_w_pred_loss,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,cagrad,55,0,0.0,0,1.0,0.0,0.0005,76.12641887477298,393.18897296106513,123.9734841427273,0.006292126612925893,22.794526733729565,9.112132737703053,20.648465254990008,0.010324232627494993,0.6059432207536305,0.8643443038327758,0.8579731446472745,2,19.582723999974405,0,0,0,cuda,0.07376182108634725,0.0796359108980581,0.006292126612925893,9.112132737703053,22.794526733729565,0.8643443038327758,0.6059432207536305,0.8579731446472745,0.700439502591135,0.006292126612925893,0.5,10.324232627495041,10.32423262749504,20.648465254990008,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,75.16204248166787,392.0828800232961,123.54912237509673,0.006199119001421135,24.14772832788867,10.12649917485339,11.08785880735259,0.005530104143317975,0.6103712010235748,0.8660583354169381,0.8580478734977388,2,25.941899999907037,0,0,0,cuda,0.07282739963293394,0.07854783414016084,0.006199119001421135,10.12649917485339,24.14772832788867,0.8660583354169381,0.6103712010235748,0.8580478734977388,0.7075009956032686,0.006199119001421135,0.5,11.083473790214045,0.00619911907346897,11.08785880735259,0.9999999999941092,0.0,4.890696275736108e-12,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,74.48278208193449,391.25775286320015,123.21795910702295,0.0061666967616212,25.245239862846248,10.96777687154892,11.71182639240487,0.005826779299703896,0.6154151546295632,0.8680678809186952,0.8589347829500857,2,25.927302000013697,0,0,0,cuda,0.07216923805359321,0.07778276062134039,0.0061666967616212,10.96777687154892,25.245239862846248,0.8680678809186952,0.6154151546295632,0.8589347829500857,0.7138580544447062,0.0061666967616212,0.5,11.70742504272026,0.006166696764719256,11.71182639240487,0.9999999999986736,3.2625867291921294e-13,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,15,0.25,0.0,0.0004962779156327543,73.64268122704652,390.18376651905334,122.76937123270231,0.006169363612717996,26.774409268656253,12.129340447509295,12.580148530781633,0.0062432498912067536,0.6228711707614127,0.8702645269908175,0.8606566038236247,2,32.07806399996116,0,0,0,cuda,0.07135523195861758,0.07683802721369323,0.006169363612717996,12.129340447509295,26.774409268656253,0.8702645269908175,0.6228711707614127,0.8606566038236247,0.7222336515122928,0.006169363612717996,0.5,12.575693532009954,0.006169364043230846,12.580148530781633,0.9999999999731731,5.8315673805591855e-15,2.582098558503747e-11,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,72.72865775061041,388.95172199567094,122.22850474022181,0.006224580455578314,28.68170841900699,13.660529848824865,13.691941715388904,0.006778188968014285,0.63425909399068,0.8741623881975021,0.8632709615817752,2,27.08507699992424,0,0,0,cuda,0.07046959938671758,0.07581204373759415,0.006224580455578314,13.660529848824865,28.68170841900699,0.8741623881975021,0.63425909399068,0.8632709615817752,0.7342044622691851,0.006224580455578314,0.5,13.687372253048794,0.006224580455572088,13.691941715388904,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,71.71982692789334,387.5081877489357,121.56089485631855,0.006233574474164204,30.99800066322774,15.393840565517754,30.011279441599136,0.014820384909431652,0.6451149362809282,0.8752027644864138,0.867871986860899,2,26.830945000028805,0,0,0,cuda,0.0694921043232225,0.07468190721012578,0.006233574474164204,15.393840565517754,30.99800066322774,0.8752027644864138,0.6451149362809282,0.867871986860899,0.7436368200878342,0.006233574474164204,0.5,15.005639720799593,15.005639720799591,30.011279441599136,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,70.60395302742472,385.78371580582245,120.72578431826078,0.006236161221404502,33.89135507567525,17.567780100296282,33.31912398052215,0.016413361566759665,0.6569003433357,0.8758497398098091,0.8734932756371563,2,31.646502999933546,0,0,0,cuda,0.06841089109635723,0.07343461880621147,0.006236161221404502,17.567780100296282,33.89135507567525,0.8758497398098091,0.6569003433357,0.8734932756371563,0.7534454707021006,0.006236161221404502,0.5,16.6595619902611,16.6595619902611,33.31912398052215,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,69.54617140785956,384.0012940219078,119.8242138890052,0.006229401023720001,36.91604704521648,19.778025140849188,36.746974917819585,0.01805748153209806,0.6650678334920825,0.8752057831484373,0.8791483188236301,2,26.7768779999642,0,0,0,cuda,0.06738596571927966,0.07225493424109918,0.006229401023720001,19.778025140849188,36.91604704521648,0.8752057831484373,0.6650678334920825,0.8791483188236301,0.759568135092123,0.006229401023720001,0.5,18.373487458909814,18.373487458909814,36.746974917819585,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,68.19277814249358,381.4504199218897,118.48334935804152,0.006144242789866999,41.24140892534378,22.93754837981301,20.826753806221113,0.010209193042265237,0.6718286591934132,0.8712320562324825,0.8850393054167346,2,28.585355000018353,0,0,0,cuda,0.06607461082599865,0.0707493463524292,0.006144242789866999,22.93754837981301,41.24140892534378,0.8712320562324825,0.6718286591934132,0.8850393054167346,0.7636918250404624,0.006144242789866999,0.5,20.822061876050956,0.006144242789860854,20.826753806221113,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,67.14415752719935,379.2011589090106,117.26190019580946,0.0060117422684706715,44.97311135373015,25.590175033381712,22.918130101179006,0.0112069095849286,0.6729188207928878,0.8657005050877988,0.8894172457642908,2,33.72380300004352,0,0,0,cuda,0.06505856189901543,0.06958570798953972,0.0060117422684706715,25.590175033381712,44.97311135373015,0.8657005050877988,0.6729188207928878,0.8894172457642908,0.762725511025426,0.0060117422684706715,0.5,22.91354512183332,0.006011742268464659,22.918130101179006,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,50,0.14002800840280097,0.0,0.00048780487804878054,65.82495976702762,375.8951118943695,115.41189983055052,0.005763226706312634,50.257039957043354,29.36200918395811,51.75575682391269,0.02524671064581107,0.66865637311964,0.8544582372122144,0.8939827468263163,2,31.912300000044524,0,0,0,cuda,0.06378034034857885,0.06812540165234933,0.005763226706312634,29.36200918395811,50.257039957043354,0.8544582372122144,0.66865637311964,0.8939827468263163,0.756103507429454,0.005763226706312634,0.5,25.877878411956363,25.87787841195636,51.75575682391269,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,55,0.1336306209562122,0.0,0.00048661800486618,64.48426649725025,371.70886012016405,113.01398287073559,0.005366243820384041,56.55857151764359,33.61593854862015,29.352772442026666,0.01428358756303,0.6537363528740457,0.8343313939677229,0.9000754913258052,2,28.04558500008625,0,0,0,cuda,0.0624812909704692,0.06664538037341834,0.005366243820384041,33.61593854862015,56.55857151764359,0.8343313939677229,0.6537363528740457,0.9000754913258052,0.738632012125114,0.005366243820384041,0.5,29.34880898549212,0.005366243820378674,29.352772442026666,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,60,0.12803687993289598,0.0,0.0004854368932038835,63.197189633001244,366.3533362746685,109.88670139437951,0.004867779784655414,63.96150332515537,38.634337679422465,33.43244768829115,0.0162293435380054,0.6241405367077631,0.8002051134405723,0.9050814389482356,2,28.852927000002637,0,0,0,cuda,0.06123419259400042,0.06522840106757075,0.004867779784655414,38.634337679422465,63.96150332515537,0.8002051134405723,0.6241405367077631,0.9050814389482356,0.7064577239279929,0.004867779784655414,0.5,33.429008985195004,0.004867779784650545,33.43244768829115,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,65,0.12309149097933272,0.0,0.00048426150121065375,62.07669503801026,359.4571035921886,105.79210790861454,0.004295515916162269,72.49688252947058,44.36301858177966,38.116183250212245,0.018458200121168156,0.5671285394916906,0.7395112958879707,0.9093355908393854,2,32.62368299999707,0,0,0,cuda,0.06014850219813532,0.06399787874872927,0.004295515916162269,44.36301858177966,72.49688252947058,0.7395112958879707,0.5671285394916906,0.9093355908393854,0.6466123679870074,0.004295515916162269,0.5,38.113405857346784,0.004295515916157973,38.116183250212245,0.9999999999989999,0.0,0.0,cagrad,FDFL-CAGrad,0.5,64,CAGrad
