task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,val_decision_ms_eval,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,mgda,44,0,0.0,,,,25.895076540995223,0.20930939394593828,1.0971339556714301,24.576791028000116,6720,400.0,23525.749700000233,1100.0242430000071,0,0,4.935544070115743,0.6562479888234126,1.832637346032974,205.94077936946738,0.17377923173884863,0.0022590587668004786,0.033177068588056156,16.556049907927026,cpu,,0.11887605794107785,,0.28481172524873627,,,0.0,1100.0242430000071,1100.0242430000071,0.004890326112529986,0.03375,0.06067698703432234,24.576791028000116,FDFL-MGDA,2.0,medium,0.4,0.6,MGDA
