task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,22,0,0.0,0,1.0,0.0,0.0002,82.32385063336949,384.437369601366,117.15963001209622,0.028839537032967093,110.40069416075796,57.24008359653423,164.75705265362168,0.023406827712652633,0.820760246956924,0.8724658099923566,0.9235164606148571,2,20.43373900005463,0,0,0,cuda,0.081923147648103,0.08923343120811202,0.028839537032967093,57.24008359653423,110.40069416075796,0.8724658099923566,0.820760246956924,0.9235164606148571,0.8532645745688333,0.028839537032967093,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,5,1.0,0.0,0.001,71.33938940944131,368.5024953340487,108.27064771678438,0.014983655670060813,137.53675928864712,73.68168519345576,207.60636991805762,0.10886313091804091,0.7412807546353735,0.8015014634274521,0.9251203544654715,2,22.289667999984886,0,0,0,cuda,0.07099215217401657,0.07641717165269245,0.014983655670060813,73.68168519345576,137.53675928864712,0.8015014634274521,0.7412807546353735,0.9251203544654715,0.7756231899105919,0.014983655670060813,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,10,1.0,0.0,0.0009975062344139652,66.10382543439937,337.75356660562903,91.3789228345633,0.006645657193237282,155.27031352938798,81.44352375099935,232.58369931126842,0.10670907886498046,0.5051385879509055,0.5820194862947634,0.9232969824333622,2,21.676747999890722,0,0,0,cuda,0.06578207177509761,0.07041405413840583,0.006645657193237282,81.44352375099935,155.27031352938798,0.5820194862947634,0.5051385879509055,0.9232969824333622,0.5410585127517124,0.006645657193237282,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,15,1.0,0.0,0.0009950248756218907,65.19728474485737,305.35005026856163,73.65783437364006,0.00451268974051755,161.843594785489,84.07565062672558,241.61613053013252,0.10483684848759443,0.32507971972121397,0.3608052096745659,0.9228833282924344,2,22.941348999893307,0,0,0,cuda,0.06487994358032803,0.06938140523767207,0.00451268974051755,84.07565062672558,161.843594785489,0.3608052096745659,0.32507971972121397,0.9228833282924344,0.3433194451547244,0.00451268974051755,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,20,1.0,0.0,0.0009925558312655087,65.05466177746632,273.47785948679024,56.987784810981196,0.003856789340369881,158.86133241800528,80.81550809956087,235.65290277008245,0.10317296772296548,0.18522268994821506,0.17626928708303996,0.9254959602521199,2,23.263506999910533,0,0,0,cuda,0.06473801481575137,0.06921912345555009,0.003856789340369881,80.81550809956087,158.86133241800528,0.17626928708303996,0.18522268994821506,0.9254959602521199,0.18533135638444237,0.003856789340369881,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,25,1.0,0.0,0.0009900990099009901,65.72211848324844,244.8218365681754,43.57719759178857,0.0037886500511270225,137.9517468943328,58.16449916418569,192.04111394641498,0.100129374909644,0.18848965673389118,0.15816603092187334,0.9014157452044619,2,24.375036999799704,0,0,0,cuda,0.06540222274377971,0.0699790052313057,0.0037886500511270225,58.16449916418569,137.9517468943328,0.15816603092187334,0.18848965673389118,0.9014157452044619,0.18332487933268843,0.0037886500511270225,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,30,1.0,0.0,0.0009876543209876543,65.11764034584655,221.942355162753,36.02473184463461,0.0036144619705491938,98.93818151485794,29.988911231370256,121.76877075368314,0.09254870181144753,0.26527562404787225,0.2778842606583033,0.6975425591054144,2,21.882658000095034,0,0,0,cuda,0.06480068684234373,0.06929077676880159,0.0036144619705491938,29.988911231370256,98.93818151485794,0.2778842606583033,0.26527562404787225,0.6975425591054144,0.2840050738519257,0.0036144619705491938,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,35,1.0,0.0,0.0009852216748768474,64.13937023727192,209.14832556947928,33.169885251501846,0.003207185141354901,59.434910594648734,32.67046945686335,68.37511339592085,0.08358144403195145,0.5173564334437182,0.2786595086582334,0.019320634237205918,2,22.191665000036664,0,0,0,cuda,0.06382717836420654,0.06817884143728935,0.003207185141354901,32.67046945686335,59.434910594648734,0.2786595086582334,0.5173564334437182,0.019320634237205918,0.5829047373989562,0.003207185141354901,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,40,1.0,0.0,0.0009828009828009828,61.789875437988826,198.98539862981332,33.44661935726303,0.0026749317575483047,47.577645258345825,54.164073641129825,82.28488608430742,0.08064340855938362,0.6336570002837917,0.1570764157676763,0.30524195314236874,2,24.31450600010976,0,0,0,cuda,0.061489119492333266,0.06551774813635841,0.0026749317575483047,54.164073641129825,47.577645258345825,0.1570764157676763,0.6336570002837917,0.30524195314236874,0.4698126630179681,0.0026749317575483047,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,45,1.0,0.0,0.000980392156862745,59.24887786427348,190.00210468012546,29.164286464761656,0.002073136339583545,42.945814985266814,43.229396278535035,72.2867790164095,0.08103566596860919,0.4850212481847209,0.010880643161910212,0.40725794112154434,2,22.804880999956367,0,0,0,cuda,0.05896048996634053,0.06265463812909579,0.002073136339583545,43.229396278535035,42.945814985266814,0.010880643161910212,0.4850212481847209,0.40725794112154434,0.29468832128478634,0.002073136339583545,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,50,1.0,0.0,0.00097799511002445,57.20144907122892,181.71896072926629,23.697114566563023,0.0019197915351097958,37.006095854844865,24.68200300165078,50.016293103761534,0.07786315008564956,0.28135120497834004,-0.15863073893491653,0.2500131085764346,2,31.85424900016187,0,0,0,cuda,0.05692302682508682,0.06035883437324607,0.0019197915351097958,24.68200300165078,37.006095854844865,-0.15863073893491653,0.28135120497834004,0.2500131085764346,0.20820375589096418,0.0019197915351097958,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,55,1.0,0.0,0.0009756097560975611,56.48611457520303,175.26735423082775,21.038274386723533,0.0021960690040281634,36.31620701626303,19.098231099241453,47.26951796315667,0.06993966248351592,0.2766203408509793,-0.2467950896801253,0.3447626918382447,2,24.321854000163512,0,0,0,cuda,0.056211174147098066,0.059559058771754395,0.0021960690040281634,19.098231099241453,36.31620701626303,-0.2467950896801253,0.2766203408509793,0.3447626918382447,0.21256537679468937,0.0021960690040281634,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,22,0,0.0,60,1.0,0.0,0.00097323600973236,55.76408185145215,170.54018413383568,18.724287490616643,0.002536587890313365,32.04074684954683,21.251198310837246,45.55750328115928,0.06089727412966014,0.41195600278642086,-0.14924381255926794,0.38441802535854847,2,21.99573200005034,0,0,0,cuda,0.05549265584432775,0.05875301678456989,0.002536587890313365,21.251198310837246,32.04074684954683,-0.14924381255926794,0.41195600278642086,0.38441802535854847,0.2897844842887543,0.002536587890313365,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
