task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fpto,11,0,0.0,,,,3.695644689165711,0.7487700821843638,4.938942825793414,0.26700604500001646,0,160.0,0.0,1072.153907000029,0,0,0.45506430605580805,0.45486590444757685,0.455094291479053,0.4552263672742581,0.0,0.0,0.3318584410411631,7.396699006922574,cpu,,0.07432965135481742,,0.136548469196363,,,0.26700604500001646,FPTO,0.5,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,1,0.5,,,,3.6943665393799447,0.7471828811720999,4.938207384473888,0.28008270100008303,0,160.0,0.0,1054.72492600029,0,0,0.5598557645105218,0.5594474875457444,0.5598049581861737,0.5602133676124923,0.0,0.0,0.33197453454703896,7.3966181400127535,cpu,,0.07429916246512239,,0.1364964067313454,,,0.5470887460000995,FPTO,0.5,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,2,1.0,,,,3.693094989482659,0.745597234353707,4.937472065786289,0.2680894959999023,0,160.0,0.0,1084.8412899999857,0,0,0.7116231109510537,0.7108170534772971,0.7116307184403289,0.7124152908349766,0.0,0.0,0.3318744634470215,7.396542954009202,cpu,,0.07426881774390073,,0.1364445903480959,,,0.8151782420000018,FPTO,0.5,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,3,5.0,,,,3.6831332159370573,0.7329341756377856,4.931559754525439,0.29324774599990633,0,160.0,0.0,741.6037200000574,0,0,2.27142947613487,2.2688449357510136,2.270473485426031,2.277801861450921,0.0,0.0,0.33471309911827557,7.396146612683262,cpu,,0.07403073920703998,,0.13603786411818689,,,1.108425987999908,FPTO,0.5,medium,0.3,0.6,FPTO
