task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,22,0,0.0,,,,59.09793380369683,29.947743757325878,186.29524890542328,4.900462884000035,140,2.0,1886.8204190006281,12.751460000004045,0,0,81.2557426865485,25.92507190168732,70.3821270874698,186.99346608742312,0.39244372373845454,0.5919805893922322,0.7398303351877863,7.333199474918465,cuda,,0.05721346797200865,,,,0.06068549563275898,4.900462884000035,FDFL-PCGrad,0.5,64,PCGrad
