task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,55,0,0.0,1,1,150,val_regret,591.771621232072,0.715186128078211,118.82258086114724,37.21695061805548,1.1722994570092984,116.23520808462175,973.5241907362761,0.8956136717750564,123.17441878905672,4.689659100000426,300,6.0,962.968799999544,12.277800000447314,0,0,38.01991385318186,10.178785999673268,27.761834308647728,119.0408475029251,0.0,0.0,0.16378395057508421,7.712354536822098,cpu,0.13443207651874667,0.14037932754984353,0.13629396757108495,0.11850165320719856,0.12309880068718437,0.11994604517915702,4.918600000564766,1.243100000465347,6.116099999417202,4.689659100000426
medical_resource_allocation,fpto,55,1,0.5,1,1,150,val_regret,590.7624551039016,0.6653005342001257,118.82204154291603,37.15231570311971,1.136069511944588,116.22352668176205,972.0638148831131,0.8545766733914866,123.14705070759472,4.636361599999873,300,6.0,973.4963999962929,14.298500000222703,0,0,38.02143006071103,10.190059596465533,27.751669775539504,119.56221838739945,0.0,0.0,0.10657130341018387,7.712395164449958,cpu,0.13419860747611606,0.14016874564321213,0.13606154132654769,0.11832020123419347,0.12293684261985068,0.11976599539464419,7.360200000221084,2.2294000000329106,4.708899999968708,9.3260207000003
medical_resource_allocation,fpto,55,2,1.0,1,1,150,val_regret,589.8537014915655,0.6148323685618764,118.84569688118805,37.09340301072103,1.0994373421305477,116.23546478962653,970.7528526055103,0.8130626980062264,123.13902423732277,4.536535100000037,300,6.0,988.0604000054518,14.447499999732827,0,0,38.024330978713365,10.166334611035666,27.74026263529896,120.06927826069717,0.0,0.0,0.05138528469087042,7.712507597657858,cpu,0.13398580778562713,0.13997970873511648,0.1358522416052938,0.11815474838019868,0.12279140379650556,0.11960379759720732,4.934200000207056,2.2005999999237247,7.312699999602046,13.862555800000337
medical_resource_allocation,fpto,55,3,2.0,1,1,150,val_regret,588.2244440199138,0.5137414020933744,118.95873082312927,36.987000486313946,1.0273449194524464,116.31231418921517,968.4005017527634,0.7296699950451294,123.18926112598365,4.594448400000147,300,6.0,1013.9103999990766,10.756700000456476,0,0,38.03822256492197,10.170770480585619,27.71944819489604,121.40948581585594,0.0,0.0,-0.04701939141140462,7.712947529632762,cpu,0.1336014691424729,0.13964050665466263,0.13547699893221,0.11785576569827261,0.12253031183014708,0.11931285183197111,3.765600000406266,2.178499999899941,4.812600000150269,18.457004200000483
medical_resource_allocation,fdfl-scal,55,0,0.0,1,1,150,val_regret,544.7375516051334,0.576887578312247,115.1128752843895,34.95808113438801,1.054422566624945,114.57526846473961,921.9245772727463,0.7544220937291704,121.3924320488608,5.932569200000216,300,6.0,2097.6613000020734,9.37199999953009,0,0,41.07358808403456,8.671860436465678,12.500445861682415,334.88389863208386,-0.5748283635282143,0.5342705488735396,-0.4057478172425079,7.74197372841609,cpu,0.12627276979878863,0.132938814916702,0.12546130893983204,0.1121156199322368,0.11733980084924195,0.11147545272614902,3.7427000006573508,0.9489999993093079,4.680299999563431,5.932569200000216
medical_resource_allocation,fdfl-scal,55,1,0.5,1,1,150,val_regret,544.4963765798075,0.5494878701863275,115.14891700511006,34.944571833394036,1.0353827072992026,114.60007421962037,921.5598868898778,0.7338204510811415,121.41102231262172,5.743262399999367,300,6.0,1984.9908999995023,19.045899999582616,0,0,41.07414120926408,8.68616156200993,12.48509067497939,335.45086222358185,-0.5794367649779979,0.5247790647345038,-0.44072704624961384,7.742093321847031,cpu,0.1262239725879807,0.1328862276351551,0.12540576267856948,0.11207714953707405,0.11729882877343176,0.11143159812874266,6.380699999681383,2.1837000003870344,10.481499999514199,11.675831599999583
medical_resource_allocation,fdfl-scal,55,2,1.0,1,1,150,val_regret,544.2957323144556,0.5226958368495744,115.18075541344683,34.93590283516642,1.0175782659523238,114.62021328503715,921.3381339338739,0.713339175093175,121.43597041210438,5.833280799999557,300,6.0,2043.5148000015033,14.421599999877799,0,0,41.08215897667271,8.757476789615637,12.440140151094933,336.0197217488196,-0.5807822311934632,0.5150258514967535,-0.4723044805197184,7.742108475873982,cpu,0.12619265912963115,0.13285425151053257,0.12535955126522347,0.11205246110124543,0.11727391350951502,0.11139511023324392,4.892699999800243,2.1844000002602115,7.344499999817344,17.50911239999914
medical_resource_allocation,fdfl-scal,55,3,2.0,1,1,150,val_regret,543.9895584513661,0.4673423169399482,115.26319272662411,34.91586613022872,0.9803544163308883,114.70216929370221,920.8837623138188,0.6717522634595241,121.49063676149758,5.787059600000248,300,6.0,1979.6336000053998,12.309999999160937,0,0,41.096091395916595,8.760707405946395,12.39087569680824,337.1528634626442,-0.5761361906207295,0.49449433975717816,-0.5262148247065407,7.742302214373158,cpu,0.12612028415514678,0.1327887324581166,0.12528903478712647,0.11199539332493814,0.11722285776092524,0.11133942561772825,3.753799999685725,2.2192999995240825,6.336899999951129,23.296171999999387
medical_resource_allocation,fplg,55,0,0.0,1,1,150,val_regret,530.6995286896517,0.32679514861653636,123.21124642991693,34.33457026140047,0.8069504948362287,119.69510792710926,905.1496611973489,0.5000648371313039,126.21048484272494,5.88348169999972,300,6.0,2050.280500003282,17.468199999711942,0,0,35.30295540374452,7.558723521665249,14.041243714268006,162.6723784082642,-0.2786139033054117,0.2880107705202043,-0.22063867767921128,7.664008114982846,cpu,0.12402057395802925,0.1305199213126423,0.1222281396370843,0.11033656930434457,0.11545123518132802,0.10891558972724698,5.01799999983632,2.261999999973341,10.188199999902281,5.88348169999972
medical_resource_allocation,fplg,55,1,0.5,1,1,150,val_regret,519.3833202488704,0.3441968056817151,120.82265444718946,34.102670322517895,0.8233646977301247,119.32969604421261,902.0943780529187,0.5214228045159738,125.60696204905906,5.841218900000058,300,6.0,2020.897800001876,10.82250000035856,0,0,7.30821637382061,5.599120777136772,6.118979982084474,51.20299494138528,-0.849861622671018,0.562335697234847,-0.6746144023315809,7.718483696356429,cpu,0.12318292364517876,0.1300793584613329,0.11962184543351241,0.10967307377270374,0.1151063927390403,0.10684129281810804,4.55580000016198,1.2593999999808148,5.007300000215764,11.724700599999778
