task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_cagrad_c,mo_cagrad_g0_norm,mo_cagrad_gw_norm,mo_cagrad_direction_norm,mo_cagrad_w_decision_regret,mo_cagrad_w_pred_fairness,mo_cagrad_w_pred_loss,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,cagrad,55,0,0.0,0,1.0,0.0,0.0005,1605.3343870204508,393.18897296106513,123.9734841427273,822.9693757896305,22.794526733729565,9.112132737703053,563.4397268333295,0.2817198634166647,0.6353600775561502,0.8147355710128457,0.8579731446472745,2,24.476422999896386,0,0,0,cuda,0.272142326212755,0.21392443330058772,822.9693757896305,9.112132737703053,22.794526733729565,0.8147355710128457,0.6353600775561502,0.8579731446472745,0.9996645562312002,9.112132737703053,0.5,281.7198634168056,281.7198634165238,563.4397268333295,0.33333333333299997,0.33333333333299997,0.33333333333299997,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,1072.4527597769838,363.79171972780347,106.0819013542534,458.5358561809476,75.1889281292651,46.735674617357674,352.8480409000261,0.17598406029926492,0.504363933646254,0.48575432668648333,0.9161971397806076,2,27.73572699993565,0,0,0,cuda,0.1818062275117011,0.1538375947590791,458.5358561809476,46.735674617357674,75.1889281292651,0.48575432668648333,0.504363933646254,0.9161971397806076,0.9808953349447828,46.735674617357674,0.5,176.42402045001307,176.42402045001305,352.8480409000261,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,906.1177411568497,328.08451161797916,85.20143008608888,323.0918792363178,110.1968382883228,67.77096865502337,153.6239780816681,0.07642983984162594,-0.029841452027859615,-0.17060352911305235,0.9104387446111282,2,28.59505999981593,0,0,0,cuda,0.1536084892311789,0.1331547840234351,323.0918792363178,67.77096865502337,110.1968382883228,-0.17060352911305235,-0.029841452027859615,0.9104387446111282,0.5935609429662007,63.22393618837241,0.5,117.91103154790245,67.7709686549556,153.6239780816681,0.0,0.9999999999989999,0.0,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,15,0.25,0.0,0.0004962779156327543,859.2717077990792,295.5587378361399,67.7083063866823,296.34373363282083,126.6098114131866,74.36616245949381,193.60183267726927,0.09608031398375645,-0.28024145345001017,-0.474191308490525,0.896582259903493,2,29.005507999954716,0,0,0,cuda,0.145666973373236,0.12714600032882376,296.34373363282083,74.36616245949381,126.6098114131866,-0.474191308490525,-0.28024145345001017,0.896582259903493,0.7768474263475944,57.411674483405,0.5,96.80091633863465,96.80091633863465,193.60183267726927,0.3333333333333333,0.3333333333333333,0.3333333333333333,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,810.4894375829163,264.5070986330821,55.4499353250506,190.23466050887072,134.6125263448843,73.60861249241711,127.96634548409583,0.06334967598222566,-0.21222135344036758,-0.4374051490809823,0.870087791039415,2,29.840455999874393,0,0,0,cuda,0.13739721935693666,0.12079967931926061,190.23466050887072,73.60861249241711,134.6125263448843,-0.4374051490809823,-0.21222135344036758,0.870087791039415,0.13640660116849454,54.26043836547681,0.5,77.35327117022447,69.20974833784942,127.96634548409583,0.029202237975216032,0.9707967381902407,1.0238335433192603e-06,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,792.1208649412174,231.2508563088755,42.22933429154165,160.95669667290773,132.04144807568005,63.4241823641163,114.0852478433553,0.05633839399671867,-0.17956197980302954,-0.42584059381841205,0.8345609332953056,2,49.47880500003521,0,0,0,cuda,0.1342833098011849,0.11838604045467427,160.95669667290773,63.4241823641163,132.04144807568005,-0.42584059381841205,-0.17956197980302954,0.8345609332953056,0.19522397735816546,47.00115488067662,0.5,70.72326284397954,55.480534324254215,114.0852478433553,0.06668575348163629,0.9333142465173637,0.0,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,779.4381874421697,203.1650087482297,33.19677019308947,138.91950089186938,120.18612123215799,46.66620678469231,95.1951256647927,0.04689415057378951,-0.11128058041086497,-0.346211337566801,0.7720985222566736,2,26.30879099979211,0,0,0,cuda,0.13213329458622206,0.11671178227694012,138.91950089186938,46.66620678469231,120.18612123215799,-0.346211337566801,-0.11128058041086497,0.7720985222566736,0.21331498385746459,38.00211177517875,0.5,63.57594089981414,46.66620678464564,95.1951256647927,0.0,0.9999999999989999,0.0,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,770.0463198017742,182.42844833941223,28.112899788645983,116.34621933858645,104.20908970369153,30.03218713369568,66.69442279633127,0.03277367213578931,-0.1197208745042726,-0.4216916737512394,0.6349423679507216,2,26.096986999846195,0,0,0,cuda,0.13054114984192153,0.11546784463367345,116.34621933858645,30.03218713369568,104.20908970369153,-0.4216916737512394,-0.1197208745042726,0.6349423679507216,0.2659538870050624,24.042755572249018,0.5,51.01438892356457,30.032187133665644,66.69442279633127,0.0,0.9999999999989999,0.0,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,760.275161207921,167.49933140338985,25.950984810570347,89.40405954402371,91.9234957913794,22.81285993085446,55.31541331523489,0.027115398683938682,-0.04469688719040294,-0.2312413649172585,0.4337062742473048,2,27.044198999874425,0,0,0,cuda,0.12888470626790677,0.11416994627733035,89.40405954402371,22.81285993085446,91.9234957913794,-0.2312413649172585,-0.04469688719040294,0.4337062742473048,0.3868382133094557,20.662838480146245,0.5,43.59473496395606,22.812858393821205,55.31541331523489,3.0492465635770276e-07,0.9999990077021546,6.873721888893467e-07,cagrad,FDFL-CAGrad,2.0,64,CAGrad
medical_resource_allocation,cagrad,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,755.4590410786177,158.48300408809024,24.420102733687195,76.92507222431838,82.69680277873995,20.205885955001712,45.34215261470394,0.022172201767581397,-0.04125950965887697,-0.2712612031898318,0.23283896123164985,2,30.292486000007557,0,0,0,cuda,0.12806825946037195,0.11352882096127348,76.92507222431838,20.205885955001712,82.69680277873995,-0.2712612031898318,-0.04125950965887697,0.23283896123164985,0.3792552696459052,17.817604994667242,0.5,37.378589897079394,20.205885954981504,45.34215261470394,0.0,0.9999999999989999,0.0,cagrad,FDFL-CAGrad,2.0,64,CAGrad
