task,method,seed,stage_idx,lambda,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,11,0,0.0,1177.6350763261435,73.37653284993368,287.53228091079495,,,,1159.5520050220393,61.7224447526112,286.99345602906965,2.4133145000014338,140,4.0,439.88009999884525,12.571999992360361,0,0,48.39591643312566,20.013496820611348,36.88494939877047,116.58876091014149,0.0,0.0,0.8831705425429801,6.900089806804138,cpu,,0.19708425389635456,0.19963712961756255,,,,,0.1646369111070259,0.1664145971217194,4.971999995177612,0.0,7.599999997182749,2.4133145000014338
medical_resource_allocation,fpto,11,1,0.5,1193.4386977681597,32.25860606542931,205.34522115886847,,,,1178.1926634752717,34.36896904807331,206.57929410884265,2.450594699999783,140,4.0,459.8523999520694,8.56999999814434,0,0,71.18935591979648,23.06772487306927,56.66292563365323,151.91538758299995,0.0,0.0,0.8678653837954884,7.17791026261083,cpu,,0.20025252944370464,0.20231621899395008,,,,,0.16684199743908731,0.1682720533897814,3.7537999960477464,0.0,4.816200002096593,4.863909200001217
medical_resource_allocation,fpto,11,2,1.0,1122.138445317557,27.572792919791524,189.2259003161028,,,,1109.1293113887923,32.813357554137596,191.031915905469,2.3732284999932745,140,4.0,420.8088000159478,11.28660000540549,0,0,81.0729458001562,26.206619900504258,67.55495304003031,183.67209143235036,0.0,0.0,0.7305549433374342,7.252444101411083,cpu,,0.1885141174030249,0.19022913189337548,,,,,0.15861327572190698,0.15982563927902313,3.7248000007821247,0.0,7.561800004623365,7.237137699994491
medical_resource_allocation,fpto,11,3,5.0,951.9299088088974,6.046796760968171,160.76944408496612,,,,946.9605207230434,34.62018836412283,161.68508169074317,2.4516441999949166,140,4.0,466.6274999908637,9.644000005209818,0,0,180.28331131388143,52.49056307040908,144.3465967933214,472.8618021295083,0.0,0.0,0.14110370642944423,7.5358957191597336,cpu,,0.16095095941165413,0.16137474028421775,,,,,0.13863717335073372,0.13895148110826422,4.945400003634859,0.0,4.69860000157496,9.688781899989408
medical_resource_allocation,fpto,22,0,0.0,1113.5296043764838,78.76148865668084,295.68427790815934,,,,1100.5750176127567,65.79135911861576,296.20649965899366,2.42437140000402,140,4.0,444.82709995645564,10.704200001782738,0,0,46.90110348270571,20.240701887503654,35.98343483875708,113.85844260149166,0.0,0.0,0.8727663514257069,6.952142934388434,cpu,,0.1870601795035961,0.1887697287816988,,,,,0.15758272641393867,0.158794192189902,4.5659999959752895,0.0,6.138200005807448,2.42437140000402
medical_resource_allocation,fpto,22,1,0.5,1071.6375071457696,31.08098756439239,204.44069461463135,,,,1059.2761969910516,31.089490042308494,205.61044210958468,2.4103344999966794,140,4.0,457.82530002179556,8.382599997275975,0,0,70.63671970067612,23.045865541253708,52.46720172263129,154.62853146367493,0.0,0.0,0.8690931450085682,7.236148933991442,cpu,,0.18004078993436895,0.18166802281783578,,,,,0.15257166656449425,0.15373862989422832,3.685399999085348,0.0,4.6971999981906265,4.834705900000699
medical_resource_allocation,fpto,22,2,1.0,1030.438307852186,26.55198887350864,185.3048589117447,,,,1019.832270180239,30.125197120859614,186.99856781233353,2.4371662999983528,140,4.0,457.9701000038767,11.174099992786068,0,0,81.04607283998914,25.921574857573678,68.8839880481636,186.99377878325376,0.0,0.0,0.7397559770710984,7.330464026093618,cpu,,0.17333666898715566,0.17468377951967243,,,,,0.14772969563525432,0.14870706701262235,3.6994999973103404,0.0,7.474599995475728,7.271872199999052
medical_resource_allocation,fpto,22,3,5.0,970.9082071546818,4.921814074844028,179.5863941044133,,,,967.9887691921122,18.61530860794021,173.7465845451197,2.4167342000000644,140,4.0,455.24019997537835,8.39599999744678,0,0,195.40297171570614,49.965036976557926,162.99056709049225,511.44593945275847,0.0,0.0,0.1219742226534104,7.617622447197144,cpu,,0.1645250437496781,0.16459201283574357,,,,,0.14128081197800654,0.14133019205152145,3.6888999966322444,0.0,4.707100000814535,9.688606399999117
medical_resource_allocation,fpto,33,0,0.0,1165.7872239934677,51.66270562219482,248.8598105481965,,,,1146.9584373889084,46.0492197358093,249.76366454914233,2.401570099995297,140,4.0,431.2239000064437,11.707199999364093,0,0,56.14007797925653,22.03033246087981,42.88814641790771,120.99518107140136,0.0,0.0,0.8834425062175645,6.989155539504016,cpu,,0.19494377734151325,0.1976286371062771,,,,,0.16314054354525384,0.16501662617536392,4.648599999200087,0.0,7.058600000164006,2.401570099995297
medical_resource_allocation,fpto,33,1,0.5,1164.2113497956307,31.337173398656986,196.71841030261137,,,,1146.9060399622258,33.417259376239635,198.31363496412874,2.4652693000025465,140,4.0,442.4995000154013,19.912500007194467,0,0,74.0513818996269,25.815536508802168,64.41674755460704,151.25571119623524,0.0,0.0,0.8061321361855079,7.204386946494568,cpu,,0.1949348715678187,0.19736148898219436,,,,,0.16313430648488286,0.16483032968594938,8.74120000662515,0.0,11.171300000569317,4.866839399997843
