task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,44,0,0.0,1,1,150,val_regret,611.2764375484967,1.4562377269861955,121.21857972533101,39.287926692477185,1.6476602822765374,127.07647578452206,966.6378764051842,1.561842428515352,124.06879590389386,5.525464800000009,300,6.0,781.6327000000456,20.179600000119535,0,0,39.225145025673655,12.945731894473015,29.362784915906126,120.14646841901379,0.0,0.0,-0.13003739427081248,7.679113956063732,cpu,0.1416739322176983,0.14018488852639702,0.13983595430178697,0.12409316549997519,0.12294926019198116,0.12268077153913283,6.353300000228046,2.5544000000081724,11.271899999883317,5.525464800000009
medical_resource_allocation,fpto,44,1,0.5,1,1,150,val_regret,612.5324029854037,1.4122593247776807,121.24315919753047,39.36438966526026,1.6069547152431862,127.20969524758532,968.3788257987599,1.5217398970666465,124.10421965262455,5.492014899999958,300,6.0,775.0064999963797,16.4002999999866,0,0,39.23213200459248,12.968834030507393,29.43053675856256,119.61919292472369,0.0,0.0,-0.17273347973438796,7.678995069742767,cpu,0.14194966094494893,0.14043736652526886,0.1401232696875138,0.12430465702620147,0.12314342781766188,0.12290185931028223,3.943200000321667,1.8326999997952953,10.624399999869638,11.017479699999967
medical_resource_allocation,fpto,44,2,1.0,1,1,150,val_regret,613.8582699383032,1.3691386990897085,121.28736750395935,39.44400931346843,1.56684070823793,127.36867290207383,970.2266986517461,1.4823060309867568,124.16344407797472,5.562726199999815,300,6.0,808.7256999906458,18.501900000956084,0,0,39.240455419878685,12.987586307619571,29.522374135928075,119.07791717186544,0.0,0.0,-0.2144833373197281,7.678871658677073,cpu,0.14223677277784696,0.14070535090311073,0.14042657578480008,0.12452477119252273,0.12334942655586961,0.12313513098216221,6.581600000572507,1.1157999997521983,10.804500000631378,16.580205899999783
medical_resource_allocation,fpto,44,3,2.0,1,1,150,val_regret,616.7130184269499,1.2830040870218689,121.43187155517919,39.617309046169794,1.48681518532062,127.73061935540645,974.2468269733254,1.4035326925854776,124.32882642774726,5.537869799999498,300,6.0,802.7162000025783,13.18850000097882,0,0,39.26127008711918,13.015283667637048,29.687398284835794,117.96064919682334,0.0,0.0,-0.29211189761451384,7.678848355086865,cpu,0.1428616989740359,0.14128836265381745,0.141079629713727,0.1250034882630899,0.12379725166502367,0.12363697154870859,3.9088000003175694,1.723600000332226,7.556100000329025,22.11807569999928
medical_resource_allocation,fdfl-scal,44,0,0.0,1,1,130,val_regret,556.9682687802833,1.6207756953347654,116.11804940160205,36.824290346656596,1.8857134513333673,123.07139452996225,902.3010019068615,1.7025795568193847,120.27002864310843,6.7750318999997035,300,6.0,1832.4469000017416,18.745700000181387,0,0,42.83960527601682,9.250701595694888,13.390440070179906,343.01653947446493,-0.5685777073652948,-0.5359057492115437,0.43573149940689293,7.741942612943327,cpu,0.13278995492363363,0.1308545510754945,0.127412385946131,0.11722381042175255,0.11571298090549827,0.11301311528452457,6.4122000003408175,1.4774999999644933,10.855999999876076,6.7750318999997035
medical_resource_allocation,fdfl-scal,44,1,0.5,1,1,130,val_regret,557.1848297239139,1.5968854897912836,116.10076752669792,36.836645406434684,1.8659117659214863,123.10524250645393,902.5141457606333,1.6825121344420189,120.2517564478957,6.817506000000321,300,6.0,1866.605799995341,13.230100000328093,0,0,42.841475703220034,9.283971469941562,13.379519284344383,342.4133013827356,-0.5617903823808351,-0.5440071951823003,0.40332601419073943,7.7416291526607734,cpu,0.1328345077939148,0.1308854618727128,0.1274619265538772,0.11725852883189189,0.11573715136099667,0.1130520894337147,3.842099999928905,2.552300000388641,6.835700000010547,13.592537900000025
medical_resource_allocation,fdfl-scal,44,2,1.0,1,1,130,val_regret,557.4033014362303,1.57381023266939,116.08600576208157,36.8489848626146,1.8468766371464633,123.14211556770793,902.791300621062,1.6627756914967147,120.24098203328758,6.841040000000248,300,6.0,1888.648099996317,19.700700000612414,0,0,42.84245379443529,9.187355305573165,13.400689909525603,341.84705716649347,-0.5520023361635521,-0.5517944880176769,0.3680610401272764,7.741636194063403,cpu,0.1328790043969583,0.1309256557489948,0.12751190427018216,0.1172932006694669,0.11576857867132279,0.11309140399073506,6.260099999963131,2.5543000001562177,10.886300000493065,20.433577900000273
medical_resource_allocation,fdfl-scal,44,3,2.0,1,1,130,val_regret,557.8656363418831,1.5280637943326034,116.0795327687523,36.875325258740986,1.8089211237791887,123.21894913096135,903.3547131154091,1.6241765709540645,120.20853301022309,6.845791799999461,300,6.0,1869.3623999979536,16.814100001283805,0,0,42.84920156394162,9.299677252461768,13.388817547455949,340.74195533246314,-0.5225697814785839,-0.5667152801102127,0.2891470845216015,7.741393598380923,cpu,0.13297398898407095,0.13100736361462095,0.12761766827279655,0.11736720372839954,0.11583245859331147,0.11317459087730693,6.35960000090563,2.1520000000236905,8.302500000354485,27.279369699999734
medical_resource_allocation,fplg,44,0,0.0,1,1,150,val_regret,542.6297357831618,1.8695640148098214,124.01366314494545,36.040809065654514,2.176699315214578,127.91906728111515,879.0575395615506,1.9498676159224273,126.02452596901078,6.786622200000238,300,6.0,1849.5922999964023,12.28480000008858,0,0,36.62566947023117,7.703163760988862,15.567347113660507,166.50118561614107,-0.2747402379254882,-0.2725048681520164,0.23065429242779692,7.659231595281388,cpu,0.12996468814976292,0.12748371049767393,0.12413229477660825,0.11501659256500385,0.11306922602136958,0.11042498765794846,3.948199999285862,1.7615000006117043,6.575100000191014,6.786622200000238
medical_resource_allocation,fplg,44,1,0.5,1,1,150,val_regret,531.3555090860991,1.8424374786591455,121.12214236450279,35.93021001267107,2.1331252592555363,126.6520402942737,877.7949914237088,1.906079099688814,124.37547679955078,6.745311499999843,300,6.0,1844.5103000003655,11.733499999536434,0,0,7.490071142712595,5.516251357309179,6.1670026696835585,59.70093414336417,-0.869711748271355,-0.6252898797875058,0.6627607946927287,7.726096429976226,cpu,0.12956586326754488,0.1273006117651674,0.12155319610314864,0.11470412437283117,0.11292516870529822,0.10837934083330762,3.484299999399809,1.5913000006548828,6.657899999481742,13.531933700000081
