task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,train_decision_ms_eval,train_decision_ms,train_decision_alloc_gap,train_decision_selection_gap,train_decision_welfare_gap,train_group_0_benefit_mean_r0,train_group_0_benefit_std_r0,train_group_0_cost_mean_r0,train_group_0_cost_std_r0,train_group_0_benefit_mean_r1,train_group_0_benefit_std_r1,train_group_0_cost_mean_r1,train_group_0_cost_std_r1,train_group_0_decision_mean_r0,train_group_0_decision_mean_r1,train_group_1_benefit_mean_r0,train_group_1_benefit_std_r0,train_group_1_cost_mean_r0,train_group_1_cost_std_r0,train_group_1_benefit_mean_r1,train_group_1_benefit_std_r1,train_group_1_cost_mean_r1,train_group_1_cost_std_r1,train_group_1_decision_mean_r0,train_group_1_decision_mean_r1,val_decision_ms_eval,val_decision_ms,val_decision_alloc_gap,val_decision_selection_gap,val_decision_welfare_gap,val_group_0_benefit_mean_r0,val_group_0_benefit_std_r0,val_group_0_cost_mean_r0,val_group_0_cost_std_r0,val_group_0_benefit_mean_r1,val_group_0_benefit_std_r1,val_group_0_cost_mean_r1,val_group_0_cost_std_r1,val_group_0_decision_mean_r0,val_group_0_decision_mean_r1,val_group_1_benefit_mean_r0,val_group_1_benefit_std_r0,val_group_1_cost_mean_r0,val_group_1_cost_std_r0,val_group_1_benefit_mean_r1,val_group_1_benefit_std_r1,val_group_1_cost_mean_r1,val_group_1_cost_std_r1,val_group_1_decision_mean_r0,val_group_1_decision_mean_r1,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,test_group_0_benefit_mean_r0,test_group_0_benefit_std_r0,test_group_0_cost_mean_r0,test_group_0_cost_std_r0,test_group_0_benefit_mean_r1,test_group_0_benefit_std_r1,test_group_0_cost_mean_r1,test_group_0_cost_std_r1,test_group_0_decision_mean_r0,test_group_0_decision_mean_r1,test_group_1_benefit_mean_r0,test_group_1_benefit_std_r0,test_group_1_cost_mean_r0,test_group_1_cost_std_r0,test_group_1_benefit_mean_r1,test_group_1_benefit_std_r1,test_group_1_cost_mean_r1,test_group_1_cost_std_r1,test_group_1_decision_mean_r0,test_group_1_decision_mean_r1,cumulative_wallclock_sec
md_knapsack,fpto,11,0,0.0,0,0,30,,2864.55414666881,0.0950570517997593,4.025334161945419,129.77388085531618,3.7133223193212372,9.59484086160641,378.6737696844177,1.52360271911622,5.6263976264129045,0.05328030000009676,0,6.0,0.0,375.83319999976084,0,0,0.9425272878701495,0.9419437646763729,0.9425870383043545,0.9430304516104175,0.0,0.0,-0.3848959503068893,5.076528334591988,cpu,0.11757433098379554,0.19852454244423715,0.2015472302962789,0.26647985232814797,0.4953976832951827,0.5048444640532561,312.84469999991416,312.84469999991416,0.0025615676075365634,0.006666666666666667,0.10041567089672782,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3574737260107914,0.3606342077069386,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35801801756133245,0.3549667809413243,29.395900000054098,29.395900000054098,0.023064464756281045,0.05,0.3731305407222353,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.34826612305937854,0.34339926901060436,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.36251644998669874,0.37527787159584625,33.59259999979258,33.59259999979258,0.007568908591526757,0.0,0.1756184215715616,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3652739177333473,0.35763069560181054,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3516560207980022,0.35611077535410207,0.05328030000009676
md_knapsack,fpto,11,1,0.5,0,0,30,,2864.891034903323,0.09444640818636643,4.026102264107376,129.7814214487871,3.714180826349983,9.593980503126048,378.6881126350836,1.5240749312127782,5.628130168051446,0.05652049999980591,0,6.0,0.0,346.90690000024915,0,0,0.8974276792111017,0.8964645861826931,0.8972016335670059,0.8985255399366548,0.0,0.0,-0.38452342990068955,5.076598857186332,cpu,0.1175803594373256,0.19853056907310782,0.20156615567504985,0.26649533630860195,0.4954164473741877,0.5049038366995705,294.51250000010987,294.51250000010987,0.002569502209563812,0.006666666666666667,0.10045231794155413,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3574727747010013,0.360643365580109,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35801835260153697,0.3549587832604457,23.167499999999563,23.167499999999563,0.023050721268383756,0.05,0.37320459190249355,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3482796705074386,0.34340409930101834,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.36250991049834375,0.37527530184688085,29.22690000013972,29.22690000013972,0.00756888903724573,0.0,0.17564517859919992,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36526767276778965,0.35763642188150696,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3516669422591624,0.35609937431564276,0.10980079999990267
md_knapsack,fpto,11,2,1.0,0,0,30,,2865.2298517422805,0.09383498033355382,4.026870316087261,129.78838313792016,3.7150379506112787,9.59311669744557,378.70270420229235,1.5245451341897203,5.629861626697678,0.05113810000011654,0,6.0,0.0,351.61759999937203,0,0,0.8737497265624188,0.8721898293857581,0.873637548516845,0.8755657075385979,0.0,0.0,-0.3841813581041229,5.076671538967078,cpu,0.11758592500297753,0.1985367000728108,0.20158518849222365,0.26650963155722907,0.49543553670429075,0.5049635492400629,298.8849999997001,298.8849999997001,0.0025774690996840377,0.006666666666666667,0.10048916123654078,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35747177485818943,0.3606525998722997,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.3580187381580828,0.3549506983730383,22.51849999993283,22.51849999993283,0.023037102481227978,0.05,0.37327880456334817,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.34829322719268163,0.3434089086481397,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3625033673845674,0.3752729734187098,30.21409999973912,30.21409999973912,0.0075689292273390385,0.0,0.17567211248292147,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36526145233557694,0.3576421508411157,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.35167781192613673,0.356087932795878,0.1609389000000192
md_knapsack,fpto,11,3,2.0,0,0,30,,2865.9091596445996,0.09261067781997055,4.028402408221362,129.8011235101635,3.7167473365609287,9.591377302881135,378.73278725078717,1.5254765094534373,5.633312412978986,0.050358500000129425,0,6.0,0.0,341.05579999959446,0,0,0.896238362206257,0.8926783990352765,0.8966232176494178,0.8995905665827016,0.0,0.0,-0.3828680401434798,5.076822984903351,cpu,0.117596110190959,0.19854933989683304,0.2016233454417661,0.26653579285017676,0.4954748926716798,0.5050832693836924,288.27700000010736,288.27700000010736,0.0025936282979651115,0.006666666666666667,0.10056357881239653,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35746973102865365,0.3606713369886298,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35801955603159197,0.3549342553897611,22.156799999720533,22.156799999720533,0.02301062748434568,0.05,0.3734270188139859,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3483203403786742,0.3434177741017433,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.36249031259100306,0.37526905685810574,30.621999999766558,30.621999999766558,0.007569086586141638,0.0,0.17572586809697366,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36524926144426134,0.3576533604411218,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3516991777767304,0.3560652709363694,0.21129740000014863
md_knapsack,saa,11,0,0.0,0,0,0,,2950.6162544629406,0.37606822715482374,3.6319511176394736,132.8302791722931,2.698976368726569,8.181605062035178,394.3747278851838,1.096696466578655,4.961968915548619,2.170000016121776e-05,0,6.0,0.0,307.1970000005422,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0764756693317,cpu,0.12001108884257222,0.20506796754592582,0.20635295821105765,0.27275591163065166,0.5159383674958768,0.5200119129685252,261.399700000311,261.399700000311,0.0019866239019569742,0.0033333333333333335,0.10243796294976576,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.357428912255394,0.35990188303349424,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35812426459923696,0.35523328288573724,19.758100000217382,19.758100000217382,0.01868636119211292,0.05,0.3844659500108777,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.34959040638805294,0.3458095422504734,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3604335639912979,0.37233910703145445,26.039200000013807,26.039200000013807,0.006093759664170528,0.0,0.18008738776741212,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3660804788247857,0.355540741218333,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3511489045580679,0.3582847961567098,2.170000016121776e-05
md_knapsack,wdro,11,0,0.0,0,0,30,,2864.55414666881,0.0950570517997593,4.025334161945419,129.77388085531618,3.7133223193212372,9.59484086160641,378.6737696844177,1.52360271911622,5.6263976264129045,0.08493219999991197,0,6.0,0.0,337.53929999966203,0,0,0.9425272878701495,0.9419437646763729,0.9425870383043545,0.9430304516104175,0.0,0.0,0.0,5.076528334591988,cpu,0.11757433098379554,0.19852454244423715,0.2015472302962789,0.26647985232814797,0.4953976832951827,0.5048444640532561,287.59279999985665,287.59279999985665,0.0025615676075365634,0.006666666666666667,0.10041567089672782,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3574737260107914,0.3606342077069386,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35801801756133245,0.3549667809413243,19.106799999917712,19.106799999917712,0.023064464756281045,0.05,0.3731305407222353,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.34826612305937854,0.34339926901060436,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.36251644998669874,0.37527787159584625,30.83969999988767,30.83969999988767,0.007568908591526757,0.0,0.1756184215715616,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3652739177333473,0.35763069560181054,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3516560207980022,0.35611077535410207,0.08493219999991197
md_knapsack,fdfl,11,0,0.0,0,0,30,,542857.0157179951,4062.915438374104,89021.87458664294,741367.211173413,10076.534727338088,112482.58330204306,29834744.37718755,474.20538019424504,86198.41526132068,83.91945750000014,510,6.0,83824.19269999901,1103.7648999999874,0,24,9772032581438.541,2693.5851465897636,3404509071549.4033,49214644917109.58,0.0,0.08861558726907166,0.0,22.644274493468263,cpu,0.9986879531414525,0.9999487614686496,0.9795233562620345,1522.3358017217606,39031.125019512765,95.67225652774054,878.8939999999457,878.8939999999457,0.5740833167333597,0.03333333333333334,1.9911843185367388,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.006456900202020754,0.3503842726542071,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,1.1482681823078116,0.3567396240151354,84.02609999984634,84.02609999984634,0.46293684447956024,0.05000000000000002,0.5463728811000229,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.9672692042544689,0.3339544783962231,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,2.638146258395254e-05,0.37532361222898775,140.8448000001954,140.8448000001954,0.5640913629463657,0.024999999999999994,0.2897480537225987,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,1.2069121341238234,0.31224634901229853,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,6.4915113597753314e-06,0.3909692657320304,83.91945750000014
md_knapsack,fdfl,11,1,0.5,0,0,30,,3250431193.4126883,0.6209185728467347,7.762148081619596,38726438.026369296,4.285490334708974,15.522873649819507,608257883.5085167,0.19272013205332253,7.4462491985339145,98.7197784,510,6.0,98630.5091000004,412.5114999997095,0,28,54243175571998.6,1997.2961102934023,14469432864834.928,781527509326705.1,0.0,-0.014342903314346003,0.0,17.57906365071833,cpu,0.9999748502059481,0.9999974866532503,0.9999965087018376,79521.51402459438,795749.7203655663,572850.8206726304,346.2677999996231,346.2677999996231,0.1969230426584222,0.006666666666666668,0.18059313175552763,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.573270188236357,0.01693582115009111,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.03582556631512632,0.948226528388166,27.307899999868823,27.307899999868823,0.02903888910311453,0.0,0.16651769851521625,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.9591640926155772,0.009621411152780581,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.004619024878076509,1.0222442570965102,38.93580000021757,38.93580000021757,0.7028348848908577,0.025,0.6288984623084297,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.9619702365521293,0.5525375019941137,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.0036341814444459464,0.10520378732008198,182.63923590000013
md_knapsack,fdfl,11,2,1.0,0,0,30,,2793.7265518492222,0.3927636138752598,3.4537346600121768,117.50480081011483,2.957242445227581,8.16218922912603,371.3222715977895,1.3762232933336294,4.8330471463556695,69.83348269999988,510,6.0,69751.76969999803,342.397500000061,0,6,40821981665149.53,1024.4103400220217,2837.21660229162,1097707214695886.5,0.0,0.015693834020893797,0.0,8.07492866924285,cpu,0.1076552855539645,0.19542361137291275,0.1975483244307957,0.24128631864402722,0.4857801301071187,0.49236192145986246,286.75909999992655,286.75909999992655,0.006094036361266375,0.01,0.10430098024350143,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.36313735604736525,0.35932111855539245,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35411441718247044,0.3561559846977546,22.35629999995581,22.35629999995581,0.010340063127852739,0.0,0.401887335541545,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3532435027318783,0.348948735303241,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.35350947689634765,0.36936288739447715,33.282100000178616,33.282100000178616,0.013857760105014827,0.025,0.22171148408401425,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.37426916041162717,0.357574590393114,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3451601319472465,0.3589680986474651,252.4727186
md_knapsack,fdfl,11,3,2.0,0,0,30,,8282.936276770446,106.2582464639124,520.0290722269715,196.20346139031074,46.16027616066233,369.3150169371521,1381.7926863428838,91.39688402521811,629.1972872734962,70.8255608999998,510,6.0,70736.3203000009,365.91369999950984,0,7,1047061526270.5684,3016.839345868766,23088.82529105326,18238770820618.69,0.0,0.0018787038352412523,0.0,14.343125263963127,cpu,0.16766805266268714,0.47475156746310515,0.4219271429985061,0.40288746142879694,1.8077219770964772,1.4597715076519762,305.40919999975813,305.40919999975813,0.023984579617696844,0.03666666666666668,0.12767106538715428,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3346438890403124,0.35309228630447376,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.37013676948550694,0.3655685650946728,24.911599999995815,24.911599999995815,0.2206016963742533,0.25,0.251717974656232,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.212555017569329,0.34358576614147796,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.5829895483763734,0.4143546280829403,35.5928999997559,35.5928999997559,0.08798302313925727,0.0,0.04351951161635198,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.21759846548344286,0.39514647896920196,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.44083288941862964,0.3478781013125297,323.2982794999998
