task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,train_decision_ms_eval,train_decision_ms,train_decision_alloc_gap,train_decision_selection_gap,train_decision_welfare_gap,train_group_0_benefit_mean_r0,train_group_0_benefit_std_r0,train_group_0_cost_mean_r0,train_group_0_cost_std_r0,train_group_0_benefit_mean_r1,train_group_0_benefit_std_r1,train_group_0_cost_mean_r1,train_group_0_cost_std_r1,train_group_0_decision_mean_r0,train_group_0_decision_mean_r1,train_group_1_benefit_mean_r0,train_group_1_benefit_std_r0,train_group_1_cost_mean_r0,train_group_1_cost_std_r0,train_group_1_benefit_mean_r1,train_group_1_benefit_std_r1,train_group_1_cost_mean_r1,train_group_1_cost_std_r1,train_group_1_decision_mean_r0,train_group_1_decision_mean_r1,val_decision_ms_eval,val_decision_ms,val_decision_alloc_gap,val_decision_selection_gap,val_decision_welfare_gap,val_group_0_benefit_mean_r0,val_group_0_benefit_std_r0,val_group_0_cost_mean_r0,val_group_0_cost_std_r0,val_group_0_benefit_mean_r1,val_group_0_benefit_std_r1,val_group_0_cost_mean_r1,val_group_0_cost_std_r1,val_group_0_decision_mean_r0,val_group_0_decision_mean_r1,val_group_1_benefit_mean_r0,val_group_1_benefit_std_r0,val_group_1_cost_mean_r0,val_group_1_cost_std_r0,val_group_1_benefit_mean_r1,val_group_1_benefit_std_r1,val_group_1_cost_mean_r1,val_group_1_cost_std_r1,val_group_1_decision_mean_r0,val_group_1_decision_mean_r1,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,test_group_0_benefit_mean_r0,test_group_0_benefit_std_r0,test_group_0_cost_mean_r0,test_group_0_cost_std_r0,test_group_0_benefit_mean_r1,test_group_0_benefit_std_r1,test_group_0_cost_mean_r1,test_group_0_cost_std_r1,test_group_0_decision_mean_r0,test_group_0_decision_mean_r1,test_group_1_benefit_mean_r0,test_group_1_benefit_std_r0,test_group_1_cost_mean_r0,test_group_1_cost_std_r0,test_group_1_benefit_mean_r1,test_group_1_benefit_std_r1,test_group_1_cost_mean_r1,test_group_1_cost_std_r1,test_group_1_decision_mean_r0,test_group_1_decision_mean_r1,cumulative_wallclock_sec
md_knapsack,fpto,44,0,0.0,0,0,30,,3026.4655871907325,0.09431976823593102,4.069839271935172,136.0926235163431,3.749022887999491,9.676258536050215,398.3757792249421,1.5187353323570068,5.695570413901011,0.07868419999999787,0,6.0,0.0,348.58379999991485,0,0,0.8324198454547492,0.8318410685127394,0.8323082456615557,0.8335317888264805,0.0,0.0,-0.10667798716272703,4.973312863522245,cpu,0.1225972351370813,0.20671837155853978,0.21054069599593928,0.2794548639415195,0.5211727188641092,0.5333794786590845,287.2789999998986,287.2789999998986,0.0004941593953672885,0.0033333333333333335,0.09978074371143109,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35583251874434535,0.35973056892297517,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35927264456850805,0.3553021243080779,33.54110000009314,33.54110000009314,0.01810151619781436,0.05,0.38458949902869266,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3502941229903992,0.34549450457649195,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.35966091760005103,0.3723307423624688,27.76369999992312,27.76369999992312,0.003874678576970103,0.025,0.17233343767068637,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36421754385530625,0.35535391918077675,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3531087895252558,0.35871331635688697,0.07868419999999787
md_knapsack,fpto,44,1,0.5,0,0,30,,3026.44668581676,0.09380538915349447,4.0700070532437405,136.09163463674713,3.7498337113946203,9.675200752849829,398.3641497879071,1.5189927029477794,5.696510408332511,0.05378560000008292,0,6.0,0.0,350.74570000006133,0,0,0.8290128101863792,0.8284500833477899,0.8286260121470164,0.8310886506356573,0.0,0.0,-0.10585478077586265,4.97330042899811,cpu,0.12259645352926979,0.20671358443254334,0.21053965793223192,0.2794528333596569,0.521157504723003,0.5333761475110159,294.1894000000502,294.1894000000502,0.0005008695212612158,0.0033333333333333335,0.0998323739894908,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35583633352597144,0.359733407480317,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35926906848436374,0.35529893347940233,29.269500000054904,29.269500000054904,0.018089173172555817,0.05,0.3847139845307157,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.35031658277531863,0.3454863692718565,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.35964549781459054,0.37233580057769644,27.2867999999562,27.2867999999562,0.003868732601101821,0.025,0.17234199089574304,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36422120886577,0.35534506936505006,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3531116775669104,0.3587171354617058,0.1324698000000808
md_knapsack,fpto,44,2,1.0,0,0,30,,3026.4274559002606,0.09329143084260459,4.070172818091003,136.0907542632533,3.750642719153685,9.674140977545978,398.3524631389914,1.5192487459489294,5.697448062068555,0.05375370000001567,0,6.0,0.0,341.2862000000132,0,0,0.8463169719765485,0.8448467950237195,0.8457948770099469,0.8492606840007328,0.0,0.0,-0.10510088709503036,4.9732896914649585,cpu,0.12259575768322208,0.2067087736977204,0.2105386018221632,0.27945102558603496,0.5211422157347979,0.5333727584611353,279.6534999999949,279.6534999999949,0.0005075976571436991,0.0033333333333333335,0.09988395515626514,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3558401559451152,0.35973626235303746,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.3592654920459403,0.35529573093792516,23.989600000049904,23.989600000049904,0.018076846882278508,0.05,0.3848383049025469,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3503390299248365,0.34547824532423854,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3596300941069451,0.37234087490668694,37.6430999999684,37.6430999999684,0.003862796328900797,0.025,0.17235040571490984,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3642248884021657,0.3553362132765914,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.35311455698954425,0.3587209520314113,0.18622350000009646
md_knapsack,fpto,44,3,2.0,0,0,30,,3026.3907646268635,0.09226433744506614,4.0705011799085336,136.08971892934892,3.7522486852404544,9.672020732231758,398.3297917183795,1.5197552187235057,5.699321832593064,0.047205000000076325,0,6.0,0.0,335.2222000000893,0,0,0.936938268743422,0.9336500859871069,0.9363454051091402,0.941821716252395,0.0,0.0,-0.10435280300734814,4.973272844598235,cpu,0.12259493935525814,0.20669944098498605,0.21053658672376074,0.27944889961412034,0.5211125559850416,0.5333662920495036,279.8327000000427,279.8327000000427,0.0005209522474694528,0.0033333333333333335,0.09998695983590189,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35584753553674997,0.3597421832739728,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.3592586723178231,0.35528914199796074,22.24260000002687,22.24260000002687,0.018052245449792836,0.05,0.3850846424864601,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.350383747137225,0.34546220493839747,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3595995822336207,0.37235086074158746,33.14690000001974,33.14690000001974,0.003850855843247014,0.025,0.17236639300013146,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3642322162762018,0.3553184058514368,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3531203620492812,0.3587285483918633,0.2334285000001728
md_knapsack,saa,44,0,0.0,0,0,0,,2950.6162544629406,0.37606822715482374,3.6319511176394736,132.8302791722931,2.698976368726569,8.181605062035178,394.3747278851838,1.096696466578655,4.961968915548619,2.1500000002561137e-05,0,6.0,0.0,296.889000000192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9733711263079075,cpu,0.12001108884257222,0.20506796754592582,0.20635295821105765,0.27275591163065166,0.5159383674958768,0.5200119129685252,253.0236000000059,253.0236000000059,0.0019866239019569742,0.0033333333333333335,0.10243796294976576,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.357428912255394,0.35990188303349424,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35812426459923696,0.35523328288573724,18.116700000064156,18.116700000064156,0.01868636119211292,0.05,0.3844659500108777,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.34959040638805294,0.3458095422504734,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3604335639912979,0.37233910703145445,25.74870000012197,25.74870000012197,0.006093759664170528,0.0,0.18008738776741212,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3660804788247857,0.355540741218333,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3511489045580679,0.3582847961567098,2.1500000002561137e-05
md_knapsack,wdro,44,0,0.0,0,0,30,,3026.4655871907325,0.09431976823593102,4.069839271935172,136.0926235163431,3.749022887999491,9.676258536050215,398.3757792249421,1.5187353323570068,5.695570413901011,0.07859220000000278,0,6.0,0.0,335.9040999998797,0,0,0.8324198454547492,0.8318410685127394,0.8323082456615557,0.8335317888264805,0.0,0.0,0.0,4.973312863522245,cpu,0.1225972351370813,0.20671837155853978,0.21054069599593928,0.2794548639415195,0.5211727188641092,0.5333794786590845,291.35120000000825,291.35120000000825,0.0004941593953672885,0.0033333333333333335,0.09978074371143109,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.35583251874434535,0.35973056892297517,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35927264456850805,0.3553021243080779,19.63349999982711,19.63349999982711,0.01810151619781436,0.05,0.38458949902869266,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3502941229903992,0.34549450457649195,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.35966091760005103,0.3723307423624688,24.919400000044334,24.919400000044334,0.003874678576970103,0.025,0.17233343767068637,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.36421754385530625,0.35535391918077675,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3531087895252558,0.35871331635688697,0.07859220000000278
md_knapsack,fdfl,44,0,0.0,0,0,30,,3002.7668349040578,7253.917344610072,203036.43684311514,137.52123228591938,11699.45334396357,216332.9694434673,386.1709909877766,1564.787544659309,226821.0640617967,69.93794600000001,510,6.0,69853.35039999973,336.7805000000317,0,3,499060616514.35425,840.7780642095491,1881.478344086508,14187350482758.002,0.0,0.038555861783491796,0.0,17.769572321632527,cpu,0.12372495140910206,0.20166241922011116,0.20923701261546127,0.2823883930264347,0.5052058780057129,0.5292028482711373,277.4532000000818,277.4532000000818,0.0044328353273931365,0.006666666666666668,0.10313318336551319,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.36107391426985724,0.36210209255426745,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.3594337204534306,0.35487661571590784,28.48360000007233,28.48360000007233,0.00951460512240565,0.15000000000000002,0.435613893078466,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.3553688536381996,0.36139428208769725,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.3516080650982243,0.3841842808724839,30.843699999877572,30.843699999877572,0.03348066480135625,0.05,0.1892410853946523,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.37783450059053064,0.3737579051975121,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3391673240664439,0.34546375211888636,69.93794600000001
md_knapsack,fdfl,44,1,0.5,0,0,30,,1264098539.8508222,527.7805336311912,1945.336929304701,1351704.3397733886,124.63224152872274,1248.2219885055852,42988410.148246616,1092.7708667251832,1898.8683620486645,83.98245909999991,510,6.0,83899.79889999949,372.8677000001426,0,21,4052564581601.7236,1287.1402778714341,694891239844.9951,45776777731510.52,0.0,0.02641495452419688,0.0,16.227948525920368,cpu,0.9992799570914813,0.9999644389628028,0.9999910227234368,2775.612245546664,56239.32920870814,222782.7149309164,315.9970000001522,315.9970000001522,0.4591872699617685,0.003333333333333355,0.14597769190191273,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.018135877889583592,0.3619155078440195,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.9392187841234432,0.35920714153369676,22.624100000030012,22.624100000030012,0.38513260899682883,0.04999999999999999,2.793882220504232,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.0009342230290085157,0.30024136240555116,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.6866392494986808,0.38480155392953636,34.24659999996038,34.24659999996038,0.43121096282812826,0.0,0.14352572086130583,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.01254729992098661,0.35812243567250074,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.910637652195193,0.3224540090545506,153.92040509999993
md_knapsack,fdfl,44,2,1.0,0,0,30,,264881570.49376422,73236.69670225657,2297905.300155151,19999999513.006783,725165.1744454784,2727511.599692761,3540290.052291217,242622.38723473984,2092312.908894698,86.85707049999996,510,6.0,86772.31699999925,500.403500000175,0,25,97489394374612.23,3922.96807515551,20711989327708.54,1952363637265041.8,0.0,-0.04166243709431782,0.0,26.040964341097318,cpu,0.9999999513006794,0.9995683667361477,0.9999571590508151,41068332.715818234,4631.5631831581295,46682.30644165579,311.3035999999738,311.3035999999738,1.0989524425270418,0.006666666666666668,1.5683336402028265,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3650473219238622,7.470503484571396e-06,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.3658674611528911,2.197092216328539,77.71090000005643,77.71090000005643,1.0206273587867427,0.15000000000000002,0.47247731877487836,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.4716098575641399,0.0,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.18793971981722732,2.324924855320398,111.38900000014473,111.38900000014473,0.6998176253146718,0.075,0.00556145788636353,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3593351318099035,6.0624538246497185e-05,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.37782818427445836,1.381202822703035,240.7774755999999
md_knapsack,fdfl,44,3,2.0,0,0,30,,4126.780628365881,185.02898985726569,11260.37950844204,175.73116990809694,3617.9453882089456,15094.82694575697,481.1775910464885,152.41929820144185,10244.10758136179,73.94857139999999,510,6.0,73869.65110000031,391.1273999999594,0,5,4809880313926.772,1934.1850929317761,15974.767306379948,74554331033466.88,0.0,-0.08448873663184207,0.0,16.001055264961504,cpu,0.15284724610642925,0.23939845756546146,0.2666732606129015,0.360849316502844,0.6294976915265231,0.7272972504344168,319.7044000000915,319.7044000000915,0.01093245730482606,0.03,0.1269142593484826,1.518719278024647,1.8162782628275898,1.007034543105429,0.21588838062044266,1.5824997221010217,1.7888717023012572,0.9813440468746001,0.19261141715740732,0.3652590466426735,0.3636116572291297,1.5697829675773418,2.3244797511991675,0.9976968361541384,0.19397453450769755,0.9473715990580008,1.466934910292863,1.0091270066032751,0.19765030600043262,0.35269714772640937,0.3543086415357417,28.477999999950043,28.477999999950043,0.019936270832641545,0.05000000000000002,0.5956735383909575,3.8535335194652847,3.367549689592585,1.0472025299260168,0.17032334625236514,1.398962311387416,2.323739703576465,1.0751176899533141,0.10191632769166978,0.37664819957774276,0.3661211821299818,2.8427190215485822,2.6909414316214693,0.9831718205331196,0.16313337378069784,0.13333514954454903,0.12912119594429408,0.9851443104054669,0.28435406119489304,0.33963102093460407,0.36326581910783756,42.944999999917854,42.944999999917854,0.024009166393089143,0.04999999999999999,0.23332401087840293,1.5007359641064044,2.130339290161463,1.005832986080987,0.24067390877891268,2.069127292078624,2.713986971269821,1.0112963397431336,0.1867508774573924,0.3751081539195967,0.3626082069698809,1.0841467190940066,1.9657598574154087,1.0745673108288627,0.1985592613737706,1.5111513475042602,1.8873285334122039,1.000532585381814,0.19340195174663227,0.3414648637799562,0.3482331643233429,314.7260469999999
