task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fplg,55,0,0.0,0,1.0,0.0,0.0005,1605.3343870204508,393.18897296106513,123.9734841427273,1e-06,22.794526733729565,9.112132737703053,22.794526733729565,0.011397263366864767,0.0,0.0,0.8579731446472745,2,8.64695599989318,0,0,0,cuda,,,,,,0.272142326212755,0.21392443330058772,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,5,1.0,0.0,0.0004987531172069826,1575.5157360798903,391.80971393733313,123.48971115892307,1e-06,24.416940272048116,10.225236370332677,24.416940272048116,0.012178025073340705,0.0,0.0,0.8576774600648683,2,12.032194999960666,0,0,0,cuda,,,,,,0.2670873562967665,0.21078843141278378,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,10,1.0,0.0,0.0004975124378109454,1544.5211722556023,390.2128581928482,122.90083688754125,1e-06,26.496170162241746,11.659469874066204,26.496170162241746,0.013182174210070507,0.0,0.0,0.8599360434894888,2,11.860885000032795,0,0,0,cuda,,,,,,0.26183304120373035,0.20750212797879644,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,15,1.0,0.0,0.0004962779156327543,1511.18918106836,388.30863674204693,122.15952455720674,1e-06,29.25088634283737,13.650561126990207,29.25088634283737,0.014516568904633922,0.0,0.0,0.8624488173945445,2,11.588444999915737,0,0,0,cuda,,,,,,0.25618247662831173,0.2039373111746669,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,1411.009048640075,383.33453269126636,119.76422275027787,709.6081698130174,37.92778901171132,19.85004634649292,123.84673132329881,0.06131026303133604,0.6928036811042576,0.8012867910658883,0.8788387079456059,2,27.518194999970547,0,0,0,cuda,18.663614778585426,0.25072362727530095,2.1631942111969167,0.013433819238649336,1.1419473945884058,0.2391995635980011,0.19302747565814826,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,1221.4115441968688,368.4873904882025,111.64533058202906,567.6392256079206,62.458476374042455,36.31649951355106,136.9322962466,0.06762088703535803,0.6528451442351791,0.6989505866463622,0.9019179673940056,2,28.296236999949542,0,0,0,cuda,14.388506945942328,0.2458202214123462,1.8806876304279305,0.017084484327379735,1.116307045340807,0.20705828118326766,0.17153958877635173,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,1084.3169836072784,344.4823797955558,98.2261564762313,455.76717565127007,90.34835338387418,54.21648472331991,135.45099274629138,0.06672462696861645,0.36168230267010776,0.3649714051599018,0.9084355529168653,2,30.53555500002858,0,0,0,cuda,11.308566698194502,0.23767844439994992,1.6394519026857566,0.021017556932117407,1.1010960777341205,0.1838174953808694,0.15527519748449892,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,997.4608814975036,314.5938062459537,81.91948882242087,423.29356567004794,112.30830532666847,67.33515821258774,127.64262284018704,0.06272364758731547,0.060625850634074635,0.012450993497797934,0.9047875360581962,2,31.54866900001707,0,0,0,cuda,9.074957054864905,0.227133594540995,1.4356976061053481,0.02502861370778974,1.0924348836646802,0.1690933221089082,0.1446362911421678,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,938.9803948907511,283.2774998716456,66.06129249253897,383.1513619606531,124.40443495035697,71.98162548251703,115.98922847062023,0.05685746493657855,-0.08370514103068334,-0.1885016328526775,0.8928326684616915,2,28.530522999972163,0,0,0,cuda,7.324244754157398,0.21553228361442697,1.2564279516209957,0.029427236643353054,1.0871706754357533,0.15917948995537523,0.13732083023786346,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,898.50890134355,254.19406110738217,53.051211749910834,317.78314466733,126.55319090726421,68.62139024132094,101.71485405792264,0.049738314942749454,-0.12257905461054344,-0.2859776029554783,0.8708632250697467,2,27.574633999961407,0,0,0,cuda,5.942849259903124,0.20416861834089794,1.1015186436927196,0.034355341926378624,1.0836881850433209,0.15231861007371883,0.13218445726913527,FDFL-Scal,2.0,64,FPLG
