task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fplg,55,0,0.0,,,,805.8896195197958,31.080747544132805,175.0854732765315,4.616042947999972,140,2.0,1797.5347319998036,11.768586000016512,0,0,81.55977614116198,22.794526733729565,81.30511772436273,137.5556929210733,0.10089127641279629,0.027951251532232452,0.8361865859344527,7.278283694371077,cuda,,0.1369737223496562,,,,0.12047219707645307,4.616042947999972,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,1,0.5,,,,756.2034499030033,26.023157173013246,129.32659829025175,4.362804213999993,140,2.0,1656.993525999269,11.977987999898687,0,0,38.29117559142443,17.172470900902486,30.652217848909416,93.06493546172764,-0.18520489857019268,-0.32768342921262583,0.3970685378497563,7.608742217160313,cuda,,0.12852876979428796,,,,0.11389055665609359,8.978847161999965,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,2,1.0,,,,751.3955954290914,24.981569062928,126.39018796389595,4.099333420999983,140,2.0,1591.3692349997746,11.839681999958884,0,0,23.80412076661332,12.943457565067398,17.690603136362675,138.17878103484034,-0.4876961939677799,-0.5312689349067129,0.45972981156895704,7.670585499460137,cuda,,0.12771159867326076,,,,0.11324845716184168,13.078180582999948,FDFL-Scal,2.0,64,FPLG
medical_resource_allocation,fplg,55,3,5.0,,,,750.9627108377781,32.97860120847489,129.92285741807095,4.304075570000009,140,2.0,1681.6562239995392,12.109474999988379,0,0,139.54992899121154,45.0178801798914,91.53159250521577,649.7084152265711,-0.10349938084707862,-0.3045262639486668,0.1770570315767989,7.776742102673735,cuda,,0.12763802307136218,,,,0.11319059880910441,17.382256152999958,FDFL-Scal,2.0,64,FPLG
