task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,44,0,0.0,0,1.0,0.0,0.0002,94.25270401912042,376.79622364488756,116.6910885292841,0.03599634891212064,118.14858444363318,58.89903390733997,0.03599634891209999,0.023366322573275856,0.7559152148850108,0.8350937038380539,0.8800025915901252,2,23.22596999988491,0,0,0,cuda,0.09379393855104122,0.10350177795221477,0.03599634891212064,58.89903390733997,118.14858444363318,0.8350937038380539,0.7559152148850108,0.8800025915901252,0.9999999984564772,0.03599634891212064,0.9999999999989997,0.0,1.7199173400570815e-16,0.03599634891209999,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,5,1.0,0.0,0.001,76.04508112015162,364.27402500662816,107.32813099193633,0.01934646245696443,140.8263136455975,75.46597155450108,0.01934646245694508,0.09878536756165376,0.7118277436206432,0.7979347680722352,0.9080396201647334,2,22.838746000161336,0,0,0,cuda,0.07567493940805677,0.08187048326872592,0.01934646245696443,75.46597155450108,140.8263136455975,0.7979347680722352,0.7118277436206432,0.9080396201647334,0.9999999946564869,0.01934646245696443,0.9999999999989999,0.0,0.0,0.01934646245694508,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,10,1.0,0.0,0.0009975062344139652,65.07254504206003,343.4725169782276,93.94302963154949,0.007256349415762464,154.73371239788477,81.80191773009346,0.007256349415755208,0.07680179275205293,0.46542019155468367,0.5562831613625935,0.9223263261284508,2,32.32840800001213,0,0,0,cuda,0.06475581103537022,0.06923946900654758,0.007256349415762464,81.80191773009346,154.73371239788477,0.5562831613625935,0.46542019155468367,0.9223263261284508,0.9999999620166198,0.007256349415762464,0.9999999999989999,0.0,0.0,0.007256349415755208,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,15,1.0,0.0,0.0009950248756218907,62.948514055237865,329.93983447570173,85.29571296927331,0.00489041741112002,158.35466138622652,84.73723441784865,0.0048904174111155715,0.06250941206054311,0.19599071256167916,0.272146689660973,0.9284550488598677,2,57.251661000009335,0,0,0,cuda,0.06264211855374029,0.0668283905151457,0.00489041741112002,84.73723441784865,158.35466138622652,0.272146689660973,0.19599071256167916,0.9284550488598677,0.9999999163746172,0.00489041741112002,0.9999999999989999,0.0,1.4257258568170125e-17,0.0048904174111155715,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,20,1.0,0.0,0.0009925558312655087,60.67803211939065,320.5929058832797,79.62359470047616,0.003992049176407093,161.7587805309147,83.48329705846564,0.003980248917571571,0.056596830222562615,-0.07680738001014879,-0.02378432100886556,0.9331810043889031,2,52.66728600008719,0,0,0,cuda,0.06038268795821168,0.06426306453102712,0.003992049176407093,83.48329705846564,161.7587805309147,-0.02378432100886556,-0.07680738001014879,0.9331810043889031,0.9970439340678096,0.003992049176407093,0.9999981038657946,3.0854278523326776e-18,1.8961332053659953e-06,0.003980248917571571,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,25,1.0,0.0,0.0009900990099009901,58.7715990018404,315.0185494159061,76.21336787759876,0.0032720105944292924,163.9396620549914,85.16474727055687,0.003250967130848891,0.05406492273196771,-0.11321169225465508,-0.05286610205042976,0.9329450762590258,2,36.84113799999977,0,0,0,cuda,0.058485534210315986,0.06211857208297054,0.0032720105944292924,85.16474727055687,163.9396620549914,-0.05286610205042976,-0.11321169225465508,0.9329450762590258,0.9935684570104435,0.0032720105944292924,0.9999977400609092,0.0,2.2599380907314283e-06,0.003250967130848891,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,30,1.0,0.0,0.0009876543209876543,56.89367357263211,311.76499271249423,74.1754205585174,0.0026644180664416486,165.6602212437925,86.54257546049975,0.0026626749451620266,0.05074463193213302,-0.036150444894680535,0.028828011391603132,0.934086438782057,2,49.1878689999794,0,0,0,cuda,0.05661674939248341,0.06001457981793036,0.0026644180664416486,86.54257546049975,165.6602212437925,0.028828011391603132,-0.036150444894680535,0.934086438782057,0.999345496047521,0.0026644180664416486,0.9999994183105342,0.0,5.816884656904833e-07,0.0026626749451620266,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,35,1.0,0.0,0.0009852216748768474,55.84582380000211,309.6296377517381,73.20244952138002,0.0022442923374401537,167.45714639237218,86.13367118512426,0.002244292337437909,0.04670346925905216,0.03995536051647546,0.11971649951781657,0.9373156072237839,2,52.22586200011392,0,0,0,cuda,0.055573999922241754,0.05884420792911899,0.0022442923374401537,86.13367118512426,167.45714639237218,0.11971649951781657,0.03995536051647546,0.9373156072237839,0.9999996029263608,0.0022442923374401537,0.9999999999989999,0.0,0.0,0.002244292337437909,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,40,1.0,0.0,0.0009828009828009828,54.87385611955267,308.132918502018,71.8539618701201,0.0021103850178712767,169.51967070976784,89.0623915088164,0.002110385017869706,0.04387762619903796,0.07497127969550732,0.18597264937534552,0.9359088536681722,2,29.652103999978863,0,0,0,cuda,0.05460676319580069,0.05776089892539639,0.0021103850178712767,89.0623915088164,169.51967070976784,0.18597264937534552,0.07497127969550732,0.9359088536681722,0.9999995509377912,0.0021103850178712767,0.9999999999989999,0.0,4.246733322180289e-17,0.002110385017869706,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,45,1.0,0.0,0.000980392156862745,54.193948138197015,307.89335960558896,71.69591492999392,0.001983628170075392,170.43326658828477,89.34416121745542,0.0019836281700737254,0.042108882769237604,0.17446451471132085,0.2735973338509806,0.936104988207527,2,22.75325799996608,0,0,0,cuda,0.053930164597518586,0.057004422484916634,0.001983628170075392,89.34416121745542,170.43326658828477,0.2735973338509806,0.17446451471132085,0.936104988207527,0.9999994917125917,0.001983628170075392,0.999999999999,1.297993288371192e-17,0.0,0.0019836281700737254,mgda,FDFL-MGDA,0.5,64,MGDA
