task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,val_decision_ms_eval,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,wdro,55,0,0.0,,,,29.425016009117982,0.0318036712130914,0.7223775941274396,0.409154467999997,0,400.0,0.0,1582.6137330000165,0,0,2.2914443378690783,1.431847398842064,2.1441521583574277,4.686943015109509,0.0,0.0,0.0,16.851948496225063,cpu,,0.11223431504529671,,0.2952579974677302,,,0.0,1582.6137330000165,1582.6137330000165,0.07928996936671523,0.089,0.048354180637471544,0.409154467999997,WDRO,2.0,high,0.6,0.75,WDRO
