task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fplg,11,0,0.0,0,1.0,0.0,0.0005,78.3133876700449,396.543893110937,124.9477233876997,1e-06,20.013496791442556,6.795162974097324,20.013496791442556,0.010006748395721266,0.0,0.0,0.8826525969419605,2,8.436136999989685,0,0,0,cuda,,,,,,0.0758808594357491,0.08211155478223033,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,5,1.0,0.0,0.0004987531172069826,77.39521744004651,395.49137494576667,124.62802731670375,1e-06,21.192759472006472,7.395456349388123,21.192759472006472,0.010569954848881015,0.0,0.0,0.8835370365143411,2,12.03975700002502,0,0,0,cuda,,,,,,0.07499120891451073,0.08107080671796561,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,10,1.0,0.0,0.0004975124378109454,76.45975757423548,394.305685431354,124.25706060317168,1e-06,22.6228701651856,8.153677732960645,22.6228701651856,0.01125515928616198,0.0,0.0,0.8836395809857256,2,11.915979000036714,0,0,0,cuda,,,,,,0.07408480579880766,0.08001251762881186,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,15,1.0,0.0,0.0004962779156327543,75.49050535865592,392.9469613360816,123.81573042426312,1e-06,24.368008534413125,9.167601823763073,24.368008534413125,0.0120933044835797,0.0,0.0,0.8822889810984954,2,12.575505999961933,0,0,0,cuda,,,,,,0.07314565997308936,0.07891818251718563,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,74.87767630971189,392.01890812868925,123.503402145025,0.00567953163858478,25.616617160753954,9.902237076318235,0.30375048291687406,0.00015037152619564996,0.5982399617250892,0.8415918681550826,0.8819059588398879,2,26.729814999953305,0,0,0,cuda,0.00041458846554553823,0.25354777125445005,0.010252706053860784,611.5649428905795,1.085965271293362,0.07255186628972847,0.07822741094909914,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,74.86124059131146,392.0013057550352,123.49640019438974,0.005678393277645447,25.64245085470226,9.918898654055651,0.2869079297246202,0.0001416829282582098,0.5982867878115136,0.8415696798485995,0.8819320529646596,2,26.747595999950136,0,0,0,cuda,0.0004142445069843976,0.25354207880873253,0.010248337105888091,612.0590002616067,1.0755501418224493,0.0725359410887536,0.07820889703683376,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,74.84547222058586,391.98477212216324,123.48975204532363,0.0056784930217989235,25.668298758785163,9.936800370001855,0.2742380342970637,0.0001350926277316476,0.5984458118958785,0.84161705207783,0.8818962360665799,2,35.17023400002017,0,0,0,cuda,0.0004139218628575926,0.2535367318675493,0.010244237226726155,612.5231707192455,1.0680015072595705,0.0725206625066598,0.07819113545177014,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,74.8302176897223,391.96906723139654,123.48337491592807,0.005679375149430405,25.692516146006618,9.953962013863928,0.26426491906890315,0.00012985991108943487,0.5985384903067124,0.8416691587156248,0.8818658863646944,2,25.784655999927963,0,0,0,cuda,0.00041361571120503187,0.2535316528353449,0.01024034544829804,612.9642708607548,1.0622276499298882,0.07250588180381123,0.07817395321581369,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,74.8153867277656,391.95403386661803,123.47721940276216,0.005679004223990845,25.715576124738767,9.969804445938056,0.25613122465870475,0.00012555452189056432,0.5986242657973269,0.8416874577882114,0.8818768807986964,2,25.836462999905052,0,0,0,cuda,0.0004133230195586333,0.2535267908823432,0.01023662340552295,613.3865739030737,1.0576380638894132,0.07249151151320045,0.07815724859992174,FDFL-Scal,0.5,64,FPLG
medical_resource_allocation,fplg,11,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,74.80091309421573,391.93955995928144,123.4712487949042,0.005678011713844021,25.737916833803595,9.983800450005536,0.2493416319689574,0.00012192744839459374,0.5987095354332963,0.841698360475098,0.881906535820515,2,27.60114100010469,0,0,0,cuda,0.00041304158142820496,0.25352210977583745,0.010233043200770085,613.7931897781694,1.0538830030070223,0.07247748745185413,0.07814094695420341,FDFL-Scal,0.5,64,FPLG
