task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,22,0,0.0,0,0,70,,49.24186488839382,22.40515271248918,138.02466314744325,,,,49.23482740637621,21.645474403417055,137.71154253758803,2.7960751999999047,140,4.0,424.4129000026078,11.22539999869332,0,0,53.915380195361614,20.30325474237973,44.13762510585115,123.60526150707057,0.0,0.0,0.6288724335129948,7.610838621452159,cpu,,0.049580484422528354,0.04954437650891364,,,,,0.05216694692175321,0.0521269749837808,4.571199999190867,0.0,6.654199999502453,2.7960751999999047
medical_resource_allocation,fpto,22,1,0.5,0,0,70,,48.618076993259024,17.47416862117164,133.204495032075,,,,48.89040677155492,20.8783444283969,133.07512415775244,2.7753748000004634,140,4.0,400.1295999996728,9.582200000295416,0,0,58.11524194915763,22.936373880450898,46.78300228701278,149.20237195713304,0.0,0.0,0.42903493453682584,7.655188240181401,cpu,,0.049233645755285604,0.04891675644601985,,,,,0.051783117414158655,0.05143267613803093,5.064800000582181,0.0,4.517399999713234,5.571450000000368
medical_resource_allocation,fpto,22,2,1.0,0,0,70,,48.547452364157266,13.724770317507282,131.46732158829292,,,,49.03152665415962,20.36275304759853,131.31672086457627,2.789669099999628,140,4.0,415.23139999844716,9.15789999999106,0,0,61.63552558970784,25.636432158859243,49.33715418655728,176.4444417812987,0.0,0.0,0.24335100375956195,7.696191601433885,cpu,,0.049375756381234204,0.04884569794279398,,,,,0.05194035047252134,0.051354126073075594,4.544999999779975,0.0,4.612900000211084,8.361119099999996
medical_resource_allocation,fpto,22,3,2.0,0,0,70,,49.2426869017562,3.4839493998397977,139.90771391697805,,,,50.01846738635197,21.977781054097697,135.90277004710518,2.7890858000000662,140,4.0,409.0970999959609,12.490400000388036,0,0,71.41526512820968,28.027492691621887,55.157602905780095,231.82777729350332,0.0,0.0,-0.09677739218502165,7.778904856660734,cpu,,0.05036962600922206,0.049545203572218685,,,,,0.05304129626514159,0.052127890519813154,4.523100000369595,0.0,7.96730000001844,11.150204900000062
medical_resource_allocation,fdfl-scal,22,0,0.0,0,0,70,,74.38226080570564,112.16950939008953,397.8970950945863,,,,74.85897928209545,119.56549920345508,395.24526530341774,3.3591351999994004,140,4.0,873.2159000028332,9.369000000333472,0,0,0.6178991012633633,0.6130838171929724,0.61784061910436,0.6229093139114555,0.528711023988152,0.7793211432059896,0.8796342891775168,6.654613457150937,cpu,,0.07538453269162143,0.07483921949939568,,,,,0.08153068530323332,0.08089320372930227,4.802899999958754,0.0,4.566100000374718,3.3591351999994004
medical_resource_allocation,fdfl-scal,22,1,0.5,0,0,70,,68.84515702769306,109.39820735372939,391.2976452683153,,,,69.10514428268311,116.69983078686674,388.6579016726731,3.3504951999993864,140,4.0,884.8854000061692,12.641000000257918,0,0,4.858046423399601,3.5103785527570808,4.5285220197034155,7.535835822216995,0.5332372420710638,0.7827194663763178,0.8734415674669057,6.6704823706350505,cpu,,0.06959030243661263,0.06926809917386466,,,,,0.07479533222714668,0.07442325669978753,4.474000000300293,0.0,8.166999999957625,6.709630399998787
medical_resource_allocation,fdfl-scal,22,2,1.0,0,0,70,,62.290794637636395,63.037414468776014,317.81589224435345,,,,61.441899236404765,67.81901851907512,314.47392049585613,3.286892999999509,140,4.0,817.7415999989535,8.786600000348699,0,0,21.172265464836816,6.447011462880085,13.228214606700245,63.3403690758502,0.5084638303077281,0.7099509150242203,0.8855803362359997,6.88339138845915,cpu,,0.061873256969853956,0.06267347082733814,,,,,0.06595404877810386,0.06686407444656169,4.338599999755388,0.0,4.448000000593311,9.996523399998296
medical_resource_allocation,fdfl-scal,22,3,2.0,0,0,70,,70.23270339488465,4.811190385551761,257.77757516270543,,,,69.43520143606054,27.60607167569415,238.7689797508836,3.3883988000006866,140,4.0,869.2708999988099,9.431999999833351,0,0,48.86124497885122,12.325960224116406,38.737029788666554,125.50661527388112,0.26072054753726565,0.40885948419138557,0.5521489622595799,7.267557922873852,cpu,,0.06992267678244925,0.070664169769394,,,,,0.07517942329843678,0.07603728111059631,4.948300000251038,0.0,4.4836999995823135,13.384922199998982
medical_resource_allocation,fplg,22,0,0.0,0,0,70,,74.68798585796765,112.30516175308678,398.4386710172104,,,,75.18040355280698,119.71551713388504,395.78275974173766,3.3266632000004392,140,4.0,855.4663000004439,12.35499999984313,0,0,0.25850605808007526,0.19606707392613812,0.22928148207494514,0.6130838171929724,0.5307774972063745,0.7810381220124103,0.8804119178385545,6.654577083353138,cpu,,0.07570821354695376,0.07514682273765252,,,,,0.08190943017841014,0.0812527053862692,7.898099999692931,0.0,4.456900000150199,3.3266632000004392
medical_resource_allocation,fplg,22,1,0.5,0,0,70,,74.30365389212693,112.20204531498987,398.1156532756125,,,,74.78414374664305,119.60342244127392,395.46180474505127,3.3487999999997555,140,4.0,862.0883999956277,9.69600000007631,0,0,0.2554177702281497,0.20804321307040657,0.23345864395299076,0.5240532404795286,0.5291222898609786,0.7788062692976728,0.8798848946767838,6.654568489327445,cpu,,0.07530917176734878,0.07476012967346456,,,,,0.08144254216437526,0.08080080860229275,4.1284999997515115,0.0,5.567500000324799,6.675463200000195
