task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,11,0,0.0,0,1.0,0.0,0.0002,119.23002158763177,400.3086114968543,123.51719737381464,0.04364869397508156,61.397710754741176,26.460069308141744,85.20370133925891,0.023406819872576718,0.7263703583395159,0.8120282949494102,0.8568591743736382,2,24.212138000166306,0,0,0,cuda,0.11864968156203795,0.13462261155396596,0.04364869397508156,26.460069308141744,61.397710754741176,0.8120282949494102,0.7263703583395159,0.8568591743736382,0.7761100724644371,0.04364869397508156,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,5,1.0,0.0,0.001,97.43839061182632,389.67293497219845,118.52849235730308,0.031833077078209635,100.53727846103665,46.32368399731871,143.54418750573174,0.10813772167540645,0.7520321744054005,0.8207942949610881,0.8958137946194086,2,56.071834000022136,0,0,0,cuda,0.09696411913767478,0.10737571030409333,0.031833077078209635,46.32368399731871,100.53727846103665,0.8207942949610881,0.7520321744054005,0.8958137946194086,0.7918211021185856,0.031833077078209635,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,10,1.0,0.0,0.0009975062344139652,76.56455180934074,360.12396875349685,102.84611018440965,0.013484102323373728,148.56790793239347,75.83792143495472,220.07554941428856,0.10946027508324287,0.6300999720176943,0.7013985249477153,0.914410484701533,2,23.52138600008402,0,0,0,cuda,0.07619188162640403,0.08247587362681237,0.013484102323373728,75.83792143495472,148.56790793239347,0.7013985249477153,0.6300999720176943,0.914410484701533,0.6671287444404884,0.013484102323373728,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,15,1.0,0.0,0.0009950248756218907,70.55480100068394,325.6310341210276,85.34494115955344,0.006430188370662351,162.10666075461225,77.75219336102626,235.72093108033198,0.1104483002091562,0.43555709455985014,0.4765924065142484,0.9218790073539608,2,22.381769000048735,0,0,0,cuda,0.07021138266968574,0.07551327405070031,0.006430188370662351,77.75219336102626,162.10666075461225,0.4765924065142484,0.43555709455985014,0.9218790073539608,0.456765722108759,0.006430188370662351,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,20,1.0,0.0,0.0009925558312655087,67.83873073465782,289.009361604884,67.21714671303252,0.004545122108669127,162.50863784677114,76.08643798683433,234.52139340561249,0.10924149229457399,0.22583255457287923,0.2375357635249478,0.9220432506167947,2,22.565269000097032,0,0,0,cuda,0.0675085325999383,0.07239587166214304,0.004545122108669127,76.08643798683433,162.50863784677114,0.2375357635249478,0.22583255457287923,0.9220432506167947,0.2335715957195902,0.004545122108669127,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,25,1.0,0.0,0.0009900990099009901,67.07209344182638,256.2319693908096,52.46729916798388,0.0038765989499842746,145.96038389045407,60.99340924084108,202.6311387222943,0.10658188701171697,0.16949767056375398,0.16714825355091606,0.9005481139425366,2,23.67766199995458,0,0,0,cuda,0.06674562683629909,0.07151922214951285,0.0038765989499842746,60.99340924084108,145.96038389045407,0.16714825355091606,0.16949767056375398,0.9005481139425366,0.1724254412021247,0.0038765989499842746,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,30,1.0,0.0,0.0009876543209876543,65.83381925864012,230.19487961036117,42.27568364197129,0.0033584994832257927,110.37146550146315,36.76222201925688,139.69299324782952,0.10050026047031156,0.19508514450704234,0.254554046029494,0.7369812728298302,2,22.518800999932864,0,0,0,cuda,0.06551337982698727,0.07010627911917881,0.0033584994832257927,36.76222201925688,110.37146550146315,0.254554046029494,0.19508514450704234,0.7369812728298302,0.22115042017382555,0.0033584994832257927,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,35,1.0,0.0,0.0009852216748768474,63.97284944423143,212.03970453231645,37.405560115848544,0.0027753510374527485,67.49633350613945,31.880139608439485,76.74802157560568,0.0912472727077514,0.3675676254490201,0.37362479013031274,0.07388180763117769,2,22.592472000042108,0,0,0,cuda,0.06366146809422062,0.06798979848094798,0.0027753510374527485,31.880139608439485,67.49633350613945,0.37362479013031274,0.3675676254490201,0.07388180763117769,0.47849380480107917,0.0027753510374527485,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,40,1.0,0.0,0.0009828009828009828,61.930133655075565,201.7677324793241,35.948016597101926,0.0022170291615126484,44.61554467408108,51.30622967621387,76.12658943679338,0.08362183614294764,0.5818226662780971,0.20287085871678637,0.25604892317062,2,23.370747000171832,0,0,0,cuda,0.061628695016787645,0.06567623571768341,0.0022170291615126484,51.30622967621387,44.61554467408108,0.20287085871678637,0.5818226662780971,0.25604892317062,0.4777449157984824,0.0022170291615126484,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,45,1.0,0.0,0.000980392156862745,59.84883810374379,192.85511145045388,31.906402690842498,0.0018982913921610463,40.49117055396991,48.18664499926374,77.81726832467207,0.08012904659385768,0.39577294567097726,0.020872341721049726,0.5366046874843146,2,22.30297000005521,0,0,0,cuda,0.05955752996025445,0.06332926452985199,0.0018982913921610463,48.18664499926374,40.49117055396991,0.020872341721049726,0.39577294567097726,0.5366046874843146,0.2188842736618573,0.0018982913921610463,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,50,1.0,0.0,0.00097799511002445,58.37138586637411,185.80139028773712,26.220784110913932,0.0019921075393538085,31.89762330966662,30.981218513746374,53.64319284191619,0.07636322923937558,0.24873851206921713,-0.1979663714435823,0.4252687939166377,2,25.65583399996285,0,0,0,cuda,0.058087269071656095,0.06166948079617271,0.0019921075393538085,30.981218513746374,31.89762330966662,-0.1979663714435823,0.24873851206921713,0.4252687939166377,0.14794197417601684,0.0019921075393538085,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,55,1.0,0.0,0.0009756097560975611,57.65467866867823,180.240699993857,24.42531862188606,0.0023845385964987326,28.062516988738547,20.790170005154973,39.74761310020505,0.06816565239871626,0.3534522136741967,-0.23622957418737556,0.24574976602963564,2,23.888367000154176,0,0,0,cuda,0.057374050373483365,0.060866190238255034,0.0023845385964987326,20.790170005154973,28.062516988738547,-0.23622957418737556,0.3534522136741967,0.24574976602963564,0.24960012900986414,0.0023845385964987326,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,60,1.0,0.0,0.00097323600973236,57.04643678602463,175.55429425495902,22.00176780119688,0.002633015208945597,29.475324025807165,21.077323716573584,41.88648431261043,0.058891298948623085,0.5423502075997214,-0.10763565870101101,0.3009535534973756,2,23.348826999836092,0,0,0,cuda,0.05676876904644358,0.06018542132988258,0.002633015208945597,21.077323716573584,29.475324025807165,-0.10763565870101101,0.5423502075997214,0.3009535534973756,0.38171144105013094,0.002633015208945597,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,11,0,0.0,65,1.0,0.0,0.000970873786407767,56.32383903916036,173.20148191228398,19.244783339254184,0.0027137933707143155,28.48682201309303,22.402936604613295,39.490702031416546,0.052736005529289406,0.611546138703939,-0.11462465497861857,0.12781241598388976,2,22.822065999889674,0,0,0,cuda,0.05604968847075252,0.05937779540529965,0.0027137933707143155,22.402936604613295,28.48682201309303,-0.11462465497861857,0.611546138703939,0.12781241598388976,0.44120977592537014,0.0027137933707143155,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
