task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,saa,11,0,0.0,,,,1641.0766836587636,49.92568248615068,248.68790978961454,3.6013999988426804e-05,0,2.0,0.0,8.934753000005458,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582968129809419,cuda,,0.27892701007355325,,,,0.21809454947511953,3.6013999988426804e-05,SAA,2.0,64,SAA
