task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,11,0,0.0,0,1.0,0.0,0.0005,78.3133876700449,396.543893110937,124.9477233876997,0.006176144596182557,20.013496791442556,6.795162974097324,0.006176144596176412,3.0880722576089466e-06,0.6000411743601664,0.844440583539917,0.8826525969419605,2,18.997260999981336,0,0,0,cuda,0.0758808594357491,0.08211155478223033,0.006176144596182557,6.795162974097324,20.013496791442556,0.844440583539917,0.6000411743601664,0.8826525969419605,0.9999999475681628,0.006176144596182557,0.9999999999989999,5.453199717080169e-18,0.0,0.006176144596176412,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,78.31293765249825,396.5437078669736,124.94763487092364,0.0061764342526557554,20.013734846084166,6.795561739826033,0.006176434252649762,3.0805157963568966e-06,0.6000414267016815,0.8444585325728111,0.8826462709193118,2,26.381193000020176,0,0,0,cuda,0.0758804233964049,0.08211104419547874,0.0061764342526557554,6.795561739826033,20.013734846084166,0.8444585325728111,0.6000414267016815,0.8826462709193118,0.9999999475730805,0.0061764342526557554,0.999999999999,3.183011583558363e-17,0.0,0.006176434252649762,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,78.31248875799201,396.5435230803671,124.9475465696113,0.006176341603719932,20.013998311604155,6.795733898479483,0.006176341603713902,3.0728067277421978e-06,0.6000406666191851,0.8444594534761316,0.8826455263557268,2,27.139600000054998,0,0,0,cuda,0.07587998844521784,0.08211053488340098,0.006176341603719932,6.795733898479483,20.013998311604155,0.8444594534761316,0.6000406666191851,0.8826455263557268,0.999999947571508,0.006176341603719932,0.999999999999,2.5523566264971457e-17,0.0,0.006176341603713902,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,15,0.25,0.0,0.0004962779156327543,78.31204099484171,396.54333875399425,124.94745848683021,0.0061762577981062695,20.014247951663705,6.795907976224342,0.006176257798100415,3.0651403062793904e-06,0.6000370455585768,0.8444557742213702,0.8826461533195797,2,26.066309999919213,0,0,0,cuda,0.07587955459024516,0.0821100268554281,0.0061762577981062695,6.795907976224342,20.014247951663705,0.8444557742213702,0.6000370455585768,0.8826461533195797,0.9999999475700847,0.0061762577981062695,0.9999999999989999,5.3010111677493144e-17,1.492015862952762e-18,0.006176257798100415,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,78.3115943571845,396.54315488580875,124.94737062155451,0.006176159513066641,20.014483466749454,6.796086185245746,0.006176159513061199,3.0575046693641804e-06,0.6000367157933381,0.8444555669696293,0.8826468005695182,2,27.234200999942004,0,0,0,cuda,0.07587912182580611,0.08210952010490465,0.006176159513066641,6.796086185245746,20.014483466749454,0.8444555669696293,0.6000367157933381,0.8826468005695182,0.9999999475684163,0.006176159513066641,0.9999999999989997,1.2833873718435867e-16,0.0,0.006176159513061199,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,78.31114883380326,396.5429714724412,124.94728297255162,0.006176129321942379,20.01473067062971,6.796257972787322,0.0061761293219362145,3.0499403659193306e-06,0.6000328624760609,0.8444499223008759,0.8826474016518493,2,28.009540999960336,0,0,0,cuda,0.07587869014103198,0.08210901461910014,0.006176129321942379,6.796257972787322,20.01473067062971,0.8444499223008759,0.6000328624760609,0.8826474016518493,0.9999999475679033,0.006176129321942379,0.999999999999,1.96919516183093e-18,0.0,0.0061761293219362145,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,78.31070445847729,396.54278852219153,124.94719555537083,0.006175234259132518,20.014785681201396,6.795151505201588,0.006175234259126378,3.041987279881345e-06,0.6000346741477284,0.8443710675559707,0.8826849906340831,2,28.250200000002224,0,0,0,cuda,0.07587825956865285,0.08210851043633664,0.006175234259132518,6.795151505201588,20.014785681201396,0.8443710675559707,0.6000346741477284,0.8826849906340831,0.9999999475527028,0.006175234259132518,0.9999999999989999,4.541764625941239e-18,8.775130018623532e-19,0.006175234259126378,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,78.31026124082473,396.5426060373999,124.94710837220427,0.006175131104601662,20.0150313158966,6.795294862147477,0.006175131104595551,3.03446241947004e-06,0.6000334234919135,0.844368668739547,0.8826865370571545,2,30.993199000022287,0,0,0,cuda,0.07587783011798811,0.08210800756752311,0.006175131104601662,6.795294862147477,20.0150313158966,0.844368668739547,0.6000334234919135,0.8826865370571545,0.9999999475509509,0.006175131104601662,0.9999999999989999,3.003759983514894e-18,3.939564713336531e-18,0.006175131104595551,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,78.30981912548418,396.5424240013325,124.94702140237388,0.0061750377890402415,20.015276464891407,6.795466563954767,0.006175037789034365,3.0269792686568628e-06,0.6000339408181219,0.8443685325111204,0.882687185404474,2,26.71407699995143,0,0,0,cuda,0.07587740173539595,0.08210750594984366,0.0061750377890402415,6.795466563954767,20.015276464891407,0.8443685325111204,0.6000339408181219,0.882687185404474,0.9999999475493655,0.0061750377890402415,0.9999999999989999,4.974372674421797e-17,1.1661403058195801e-18,0.006175037789034365,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,78.30937810669116,396.5422424114064,124.94693464458267,0.006174946267498194,20.01552165543684,6.795637883724161,0.006174946267492045,3.0195335875428474e-06,0.6000338431968983,0.8443680689760983,0.8826877450020361,2,27.607658000079027,0,0,0,cuda,0.07587697441529095,0.0821070055767545,0.006174946267498194,6.795637883724161,20.01552165543684,0.8443680689760983,0.6000338431968983,0.8826877450020361,0.9999999475478107,0.006174946267498194,0.9999999999989999,4.453721803179743e-18,0.0,0.006174946267492045,mgda,FDFL-MGDA,0.5,64,MGDA
