task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,55,0,0.0,0,1.0,0.0,0.0002,1599.1859777677837,367.1215618098679,111.01515182100853,4550.894152204963,142.92970741392378,67.32122623743787,4721.293358586287,0.023406843827137768,0.7968103330645178,0.8171237298532477,0.921919159676545,2,26.012483999920732,0,0,0,cuda,0.33454137133489337,0.2506789062674496,4550.894152204963,67.32122623743787,142.92970741392378,0.8171237298532477,0.7968103330645178,0.921919159676545,0.9996819585192983,67.32122623743787,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,5,1.0,0.0,0.001,1221.4816781850286,353.71521873380044,104.60297865371432,1511.7057252526372,153.50352322033783,74.41803422516365,1685.0327298583736,0.08751815867067572,0.7309097700275439,0.7320501386945253,0.9214723927301943,2,45.97739100017861,0,0,0,cuda,0.2555276005176454,0.20352208936887817,1511.7057252526372,74.41803422516365,153.50352322033783,0.7320501386945253,0.7309097700275439,0.9214723927301943,0.9960522740261578,74.41803422516365,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,10,1.0,0.0,0.0009975062344139652,1044.0842262160777,334.4233172354454,92.67194441036605,716.165783975105,158.86208209791783,77.79533433710895,815.5137380717313,0.0703238194765541,0.2983340994806941,0.2701076191853517,0.9264026818717077,2,27.71545900009187,0,0,0,cuda,0.2184169781897485,0.17926291417430792,716.165783975105,77.79533433710895,158.86208209791783,0.2701076191853517,0.2983340994806941,0.9264026818717077,0.9620596638580853,77.79533433710895,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,15,1.0,0.0,0.0009950248756218907,956.7023824620301,321.14391392899506,84.70972198235191,473.0854661689612,160.17761891305625,78.67144233042694,559.3329099622673,0.06197025428065575,0.16334169161806217,0.12186953166031059,0.9272976973167215,2,22.429799999827083,0,0,0,cuda,0.2001371519246039,0.16676190017420367,473.0854661689612,78.67144233042694,160.17761891305625,0.12186953166031059,0.16334169161806217,0.9272976973167215,0.9097208338192536,78.67144233042694,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,20,1.0,0.0,0.0009925558312655087,905.9751650173184,311.9882257290601,79.97604628307839,355.6787913610245,162.53020334744707,79.79228513329059,471.45362954664387,0.054192549281678166,0.2398646148871677,0.19669500154045733,0.9284393666366612,2,22.942274999877554,0,0,0,cuda,0.18952528243357375,0.15932850291827014,355.6787913610245,79.79228513329059,162.53020334744707,0.19669500154045733,0.2398646148871677,0.9284393666366612,0.870411751917805,79.79228513329059,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,25,1.0,0.0,0.0009900990099009901,872.453629622597,302.1707976240214,74.73708313515154,322.5469007844758,164.90192936658306,80.45358496929278,440.504625447773,0.04848681031177368,0.2255948513217017,0.15182277622997278,0.9220138602507495,2,24.596912000106386,0,0,0,cuda,0.18251275194862368,0.15434315752440467,322.5469007844758,80.45358496929278,164.90192936658306,0.15182277622997278,0.2255948513217017,0.9220138602507495,0.8444011530461999,80.45358496929278,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,30,1.0,0.0,0.0009876543209876543,846.0410172329657,293.184280925485,70.48597185433634,254.58211435029622,165.74435860130424,79.16386522990088,366.411345121605,0.0464084479010224,0.12008973103118743,0.035241332664944225,0.9203637662719195,2,21.932138000011037,0,0,0,cuda,0.17698737110349017,0.15037321168327814,254.58211435029622,79.16386522990088,165.74435860130424,0.035241332664944225,0.12008973103118743,0.9203637662719195,0.7567346196997546,76.34466183279369,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,35,1.0,0.0,0.0009852216748768474,820.8624290792259,285.1996492338814,67.92113184937077,228.79810910179836,167.90785438179597,80.1941336719565,348.2902151453409,0.044376007370990636,0.020260103853570438,-0.07610338750978474,0.9243776470890125,2,23.600413999929515,0,0,0,cuda,0.17172014169657263,0.14655388738810388,228.79810910179836,80.1941336719565,167.90785438179597,-0.07610338750978474,0.020260103853570438,0.9243776470890125,0.66288053400962,73.83265122239047,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,40,1.0,0.0,0.0009828009828009828,804.5125894505118,276.6137698139651,62.71991429404807,213.73701234135018,168.2865803460806,78.43302366331041,323.7441830243825,0.043610887026668314,-0.006993116627075978,-0.09932721501301313,0.9215098221209821,2,22.697670000070502,0,0,0,cuda,0.16829984046423538,0.14405534832338912,213.73701234135018,78.43302366331041,168.2865803460806,-0.09932721501301313,-0.006993116627075978,0.9215098221209821,0.6540802094369775,71.02236161767748,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,45,1.0,0.0,0.000980392156862745,791.4313287658124,267.81163100469234,58.494489295648705,187.26357638517737,169.43774683761077,79.85868121289347,318.8204116283539,0.042827193345835075,0.013458840853051003,-0.06714000825475168,0.9195055677058397,2,23.12690200005818,0,0,0,cuda,0.16556330891062765,0.14204574530178748,187.26357638517737,79.85868121289347,169.43774683761077,-0.06714000825475168,0.013458840853051003,0.9195055677058397,0.5918688453903193,71.79985336913259,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
