task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,44,0,0.0,,,,80.41768606416167,107.28171736322268,397.75627336365733,6.457385914999918,140,2.0,2143.1971509998675,12.330883999993603,0,0,0.00826079054428148,0.008259113962578616,0.0082607747424371,0.008262659252572465,0.6722397559989844,0.9065462813851063,0.8803676100452862,6.592452600740362,cuda,,0.07785339367866613,,,,0.08442626491815891,6.457385914999918,FDFL-MGDA,0.5,64,MGDA
