task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fpto,11,0,0.0,0,1.0,0.0,0.0005,78.3133876700449,396.543893110937,124.9477233876997,1e-06,20.013496791442556,6.795162974097324,20.013496791442556,0.010006748395721266,0.0,0.0,0.8826525969419605,2,11.133635000078357,0,0,0,cuda,,,,,,0.0758808594357491,0.08211155478223033,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,5,1.0,0.0,0.0004987531172069826,77.39521744004651,395.49137494576667,124.62802731670375,1e-06,21.192759472006472,7.395456349388123,21.192759472006472,0.010569954848881015,0.0,0.0,0.8835370365143411,2,12.536163000049783,0,0,0,cuda,,,,,,0.07499120891451073,0.08107080671796561,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,10,1.0,0.0,0.0004975124378109454,76.45975757423548,394.305685431354,124.25706060317168,1e-06,22.6228701651856,8.153677732960645,22.6228701651856,0.01125515928616198,0.0,0.0,0.8836395809857256,2,11.863469999980225,0,0,0,cuda,,,,,,0.07408480579880766,0.08001251762881186,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,15,1.0,0.0,0.0004962779156327543,75.49050535865592,392.9469613360816,123.81573042426312,1e-06,24.368008534413125,9.167601823763073,24.368008534413125,0.0120933044835797,0.0,0.0,0.8822889810984954,2,12.178798000036295,0,0,0,cuda,,,,,,0.07314565997308936,0.07891818251718563,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,20,1.0,0.0,0.0004950495049504951,74.46729804605513,391.35923848433845,123.27719805029308,1e-06,26.53337278185175,10.450024130112947,26.53337278185175,0.013135333060322638,0.0,0.0,0.8813411630435354,2,12.7666970000746,0,0,0,cuda,,,,,,0.07215423497448993,0.07776533309122356,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,25,1.0,0.0,0.0004938271604938272,73.3646144375515,389.4584696145022,122.60083707033495,1e-06,29.281559521046464,12.13892453048169,29.281559521046464,0.014460029393109359,0.0,0.0,0.8802477934985216,2,12.823810999975649,0,0,0,cuda,,,,,,0.07108580232985062,0.07652569258618726,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,30,1.0,0.0,0.0004926108374384237,72.15287201684873,387.1177191793533,121.72526842454224,1e-06,32.80660740010957,14.306587075311354,32.80660740010957,0.016160890344881558,0.0,0.0,0.8798215044012807,2,12.72012899994479,0,0,0,cuda,,,,,,0.06991169839905041,0.07516673231854681,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,35,1.0,0.0,0.0004914004914004914,70.79831557023249,384.1389908411044,120.55321000476201,1e-06,37.394834050823825,17.178200711455343,37.394834050823825,0.01837583982841465,0.0,0.0,0.8795135867832312,2,12.462853999977597,0,0,0,cuda,,,,,,0.06859921645462816,0.07365166281426737,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,40,1.0,0.0,0.0004901960784313725,69.27766399446477,380.2130848273778,118.9262402469719,1e-06,43.37764413705019,20.926670842819618,43.37764413705019,0.021263551047573624,0.0,0.0,0.8802702536156932,2,13.1253069999957,0,0,0,cuda,,,,,,0.06712579853842535,0.0719558954822166,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,45,1.0,0.0,0.000488997555012225,67.59977342077673,374.85905294998486,116.60336272102245,1e-06,51.173988375621015,25.74791716603155,51.173988375621015,0.025023955195902697,0.0,0.0,0.8813060451820696,2,12.834809999958452,0,0,0,cuda,,,,,,0.06550002569729857,0.07009098715724729,FPTO,0.5,64,FPTO
