task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,val_decision_ms_eval,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,mgda,22,0,0.0,,,,47.130064259612396,0.02909863283777867,1.896831004002368,23.381604334000258,6720,400.0,22391.193965999264,1543.7368079997213,0,0,12.216045062866854,1.2421743022732494,1.9967699174694458,343.73905136865096,0.25379558667643637,-0.03961275335209676,-0.03202651499842337,16.312208272214757,cpu,,0.1967392001662374,,0.5321324321222682,,,0.0,1543.7368079997213,1543.7368079997213,0.035614415115656106,0.049999999999999996,0.14593842607872576,23.381604334000258,FDFL-MGDA,2.0,high,0.6,0.75,MGDA
