task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,11,0,0.0,0,1.0,0.0,0.0005,1669.9641145765072,396.543893110937,124.9477233876997,909.6290931814405,20.013496791442556,6.795162974097324,309.3451280529872,0.1546725640264936,0.63618745617789,0.8068491027617475,0.8826525969419605,2,21.09077700004036,0,0,0,cuda,0.28309860083180594,0.22063666864594741,909.6290931814405,6.795162974097324,20.013496791442556,0.8068491027617475,0.63618745617789,0.8826525969419605,0.9997938826256283,6.795162974097324,0.33333333333299997,0.33333333333299997,0.33333333333299997,309.3451280529872,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,1227.139937552276,382.952752796583,117.37836191775415,623.8637516312775,47.9008300784117,27.616295174029148,225.77288964149835,0.11260493248952538,0.6537465026558827,0.7266592408386631,0.9018153147099788,2,27.795754000067063,0,0,0,cuda,0.20802937998100515,0.17220556339803272,623.8637516312775,27.616295174029148,47.9008300784117,0.7266592408386631,0.6537465026558827,0.9018153147099788,0.9969404636769109,27.616295174029148,0.33333333333299997,0.33333333333299997,0.33333333333299997,225.77288964149835,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,982.9071720942238,361.7770879422688,104.26225721363477,405.87749987841914,82.82317237270448,50.63331154616655,155.00978964518484,0.07711929833093774,0.32673822447089806,0.30389670588913514,0.9102344261934363,2,27.191045999984453,0,0,0,cuda,0.1666261225247866,0.14282735428911705,405.87749987841914,50.63331154616655,82.82317237270448,0.30389670588913514,0.32673822447089806,0.9102344261934363,0.9640816746217009,50.63331154616655,0.3333333333333333,0.3333333333333333,0.3333333333333333,155.00978964518484,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,15,0.25,0.0,0.0004962779156327543,948.8492226041762,348.75014963373457,95.85518455089223,380.48731969739794,96.88666658549076,59.82600826021204,135.621646273788,0.0673060279274382,2.18654623220116e-05,-0.061105296820646464,0.912866412179328,2,26.486054999963926,0,0,0,cuda,0.1608524907660719,0.13856410874384378,380.48731969739794,59.82600826021204,96.88666658549076,-0.061105296820646464,2.18654623220116e-05,0.912866412179328,0.9261888067044073,59.82600826021204,0.3333333333333333,0.3333333333333333,0.3333333333333333,135.621646273788,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,889.4948218910013,335.8849330791494,88.82890529608474,300.6649141417336,108.42960495728234,66.31672201768224,59.75759504901354,0.02958296784604631,-0.1151988246695143,-0.24588106655468378,0.9062791435907653,2,26.146223999944596,0,0,0,cuda,0.15079050940465122,0.13103211068595016,300.6649141417336,66.31672201768224,108.42960495728234,-0.24588106655468378,-0.1151988246695143,0.9062791435907653,0.19875249505946804,60.0245221142024,0.0889134894617667,0.9110851793333081,1.3312039251796462e-06,59.75759504901354,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,881.9210652930242,322.1429396178694,80.25341971341945,332.8678220289249,117.65954878684725,71.33408549896211,57.38076091218192,0.028336178228237984,-0.2902518042556157,-0.4465420691282995,0.9054877387433171,2,31.26399399991442,0,0,0,cuda,0.14950657768587192,0.13006152429927886,332.8678220289249,71.33408549896211,117.65954878684725,-0.4465420691282995,-0.2902518042556157,0.9054877387433171,0.17238246342912214,58.336131635482424,0.1144575228337175,0.8855374884864959,4.9886787866244624e-06,57.38076091218192,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,861.6366046087305,309.7307928267138,73.64731048060742,305.2123747604971,124.27940851207602,73.96342086701787,56.71073065367173,0.027936320519050123,-0.2997990580090964,-0.4883125093044997,0.8997869196015249,2,27.170843000021705,0,0,0,cuda,0.14606787957959103,0.12745133353983595,305.2123747604971,73.96342086701787,124.27940851207602,-0.4883125093044997,-0.2997990580090964,0.8997869196015249,0.18580744211066927,56.75125074400731,0.1366847006367578,0.8633152993620565,1.8555132802777355e-13,56.71073065367173,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,854.0239395492872,295.8634648385452,65.82528141564774,318.6390683742261,129.6285204692421,75.30899281226334,55.817160717378414,0.027428580205099955,-0.32298028003137824,-0.5310971302149975,0.8942877641195977,2,34.51425299999755,0,0,0,cuda,0.14477735195201016,0.12646769409365405,318.6390683742261,75.30899281226334,129.6285204692421,-0.5310971302149975,-0.32298028003137824,0.8942877641195977,0.17517362513690862,55.836844139030816,0.13878740429226352,0.8612125957067365,0.0,55.817160717378414,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,846.5508693985748,281.81058536914924,58.28875286376427,314.85581954342246,132.9733964087932,74.55183199011374,54.72389940246103,0.02682544088355934,-0.30770968394897824,-0.5411915503748531,0.8863851673513214,2,27.623276999975133,0,0,0,cuda,0.1435104889786575,0.12549993232404535,314.85581954342246,74.55183199011374,132.9733964087932,-0.5411915503748531,-0.30770968394897824,0.8863851673513214,0.17380619065037697,54.731278949216325,0.14036543725816553,0.8596345627405637,2.706405656221072e-13,54.72389940246103,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,11,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,839.4592995597577,267.77118190970197,51.18037640396801,302.204660325389,134.26289988221424,71.5901315272116,97.32135799058973,0.04758990610786784,-0.2795349135464386,-0.5404410250145618,0.8756138144341966,2,26.55652699991151,0,0,0,cuda,0.14230829937377534,0.12457958981107828,302.204660325389,71.5901315272116,134.26289988221424,-0.5404410250145618,-0.2795349135464386,0.8756138144341966,0.7740104632622622,52.59092835096776,0.3333333333333333,0.3333333333333333,0.3333333333333333,97.32135799058973,mgda,FDFL-MGDA,2.0,64,MGDA
