task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,cagrad,11,0,0.0,,,,759.0311452960323,28.366575583344954,141.55421317811036,5.0169846979999875,140,2.0,1867.252821000534,13.79953600007866,0,0,114.02272493490719,30.23049271286231,91.58208055505479,486.3449483166444,-0.05562867305238311,-0.2759540375099702,0.5047925576754002,7.524787418105085,cuda,,0.12900938147394322,,,,0.11426776747020384,5.0169846979999875,FDFL-CAGrad,2.0,64,CAGrad
