task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fpto,33,0,0.0,0,1.0,0.0,0.0005,1654.9374962092015,394.94167304255427,124.6455190042665,1e-06,22.030332430849082,8.559964711111668,22.030332430849082,0.011015166215424527,0.0,0.0,0.8632363167560884,2,9.993754000049648,0,0,0,cuda,,,,,,0.28055123194053094,0.21908630044843047,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,5,1.0,0.0,0.0004987531172069826,1621.8434577356757,393.6676686733825,124.21123746611907,1e-06,23.307333958453288,9.322947532731169,23.307333958453288,0.011624605465562729,0.0,0.0,0.8668448067878476,2,13.366872999995394,0,0,0,cuda,,,,,,0.2749410060045652,0.21564998279111022,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,10,1.0,0.0,0.0004975124378109454,1589.812538882652,392.2330875364317,123.70426013860502,1e-06,24.89131290269945,10.307316629651183,24.89131290269945,0.012383737762537034,0.0,0.0,0.870154679260396,2,13.257495999994262,0,0,0,cuda,,,,,,0.26951100410722045,0.21229513035749795,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,15,1.0,0.0,0.0004962779156327543,1557.823234304201,390.583452618607,123.09748761061142,1e-06,26.916486886578678,11.605681834193646,26.916486886578678,0.013358058008227616,0.0,0.0,0.8728577817707737,2,12.137643000016851,0,0,0,cuda,,,,,,0.2640880568182971,0.20891587053120755,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,20,1.0,0.0,0.0004950495049504951,1524.6937712354202,388.6328513476849,122.34736167378685,1e-06,29.546853934581407,13.294784714440073,29.546853934581407,0.014627155413159114,0.0,0.0,0.8755639287017907,2,12.968416999967758,0,0,0,cuda,,,,,,0.2584718255716399,0.20538546856560205,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,25,1.0,0.0,0.0004938271604938272,1489.3088126632565,386.25225713146153,121.38777059721473,1e-06,32.98144362259088,15.527421534595332,32.98144362259088,0.016287132653131295,0.0,0.0,0.8786373230305158,2,12.40959199998315,0,0,0,cuda,,,,,,0.25247323423974694,0.20157974425137998,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,30,1.0,0.0,0.0004926108374384237,1450.5971555418691,383.24159712185514,120.11115656496165,1e-06,37.51011180399334,18.54351727515536,37.51011180399334,0.018477887588174046,0.0,0.0,0.8812023093309745,2,12.439381999968191,0,0,0,cuda,,,,,,0.24591068845131567,0.19737425060297548,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,35,1.0,0.0,0.0004914004914004914,1407.64327829781,379.27924832524974,118.34268688881106,1e-06,43.55747994909184,22.537409055261737,43.55747994909184,0.02140416705115077,0.0,0.0,0.884606356530821,2,12.126468999952067,0,0,0,cuda,,,,,,0.23862898554407802,0.19265574141174993,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,40,1.0,0.0,0.0004901960784313725,1359.9386350712375,373.8536021849519,115.80625510496667,1e-06,51.52000259225112,27.681772780666808,51.52000259225112,0.025254903231495627,0.0,0.0,0.8880028880808015,2,11.968093999996654,0,0,0,cuda,,,,,,0.23054191491019918,0.1873499082938783,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,45,1.0,0.0,0.000488997555012225,1308.3586752109295,366.1571186983076,112.07247371108168,1e-06,61.917157082477566,34.26678386896586,61.917157082477566,0.03027733842663939,0.0,0.0,0.8917909081949958,2,12.093597000045975,0,0,0,cuda,,,,,,0.22179788601762807,0.18153402338955102,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,50,1.0,0.0,0.00048780487804878054,1256.2732434465279,354.967240201793,106.46978511872379,1e-06,75.03128439954153,42.67610542030159,75.03128439954153,0.036600626536361716,0.0,0.0,0.8944775862516927,2,12.113970999962476,0,0,0,cuda,,,,,,0.21296816762576795,0.17557605657749967,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,55,1.0,0.0,0.00048661800486618,1209.5603621370674,338.56474620738567,98.02401974305481,1e-06,90.75269616100996,52.72148849179529,90.75269616100996,0.044161895942097316,0.0,0.0,0.8968839636363058,2,12.157858999955806,0,0,0,cuda,,,,,,0.20504922420410998,0.17015838032636166,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,60,1.0,0.0,0.0004854368932038835,1176.3814894899178,315.04193040774186,85.66649778501069,1e-06,107.24979344150307,63.049660218218946,107.24979344150307,0.052063006525001496,0.0,0.0,0.8981573053787295,2,12.42027699998971,0,0,0,cuda,,,,,,0.19942461685979787,0.16626690336063765,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,0,0.0,65,1.0,0.0,0.00048426150121065375,1162.5816597216117,283.81903039246055,69.263951502756,1e-06,119.43154280459315,69.30562513622132,119.43154280459315,0.057836098210456724,0.0,0.0,0.8957155471213275,2,12.522648000015124,0,0,0,cuda,,,,,,0.19708521778827034,0.16463758374061638,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,0,1.0,0.5,0.0005,1654.9374962092015,394.94167304255427,124.6455190042665,1e-06,22.030332430849082,8.559964711111668,25.815536476415943,0.012907768238207962,0.0,0.0,0.8632363167560884,2,12.088855000001786,0,0,0,cuda,,,,,,0.28055123194053094,0.21908630044843047,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,5,1.0,0.5,0.0004987531172069826,1613.5346743594046,393.4353803519318,124.10414091969567,1e-06,23.578723166281303,9.529576742657156,27.813844744183168,0.013872241767672402,0.0,0.0,0.8676220944739063,2,12.054699000032087,0,0,0,cuda,,,,,,0.2735324697804001,0.21478248593659044,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,10,1.0,0.5,0.0004975124378109454,1573.2468188124712,391.67825699151535,123.44126514530451,1e-06,25.625025421252463,10.858245443562064,30.47380554940117,0.01516109728825928,0.0,0.0,0.87166859219766,2,12.717726999994738,0,0,0,cuda,,,,,,0.26670272090358477,0.2105487866271702,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,15,1.0,0.5,0.0004962779156327543,1531.8388623155906,389.54756017983493,122.58929676814896,1e-06,28.473063980611606,12.81784649553013,34.21930349157582,0.016982284611203876,0.0,0.0,0.8745290455174279,2,12.41792399997621,0,0,0,cuda,,,,,,0.25968308829875847,0.20614953928568544,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,20,1.0,0.5,0.0004950495049504951,1486.8909168843866,386.83179874941027,121.42942888592054,1e-06,32.47685837254588,15.566020371719803,39.49250966377127,0.01955074735830259,0.0,0.0,0.8789428157327972,2,12.29813700001614,0,0,0,cuda,,,,,,0.25206334344869313,0.20131836361761687,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,25,1.0,0.5,0.0004938271604938272,1435.937032114227,383.15788116786297,119.74042723954223,1e-06,38.233364975822376,19.61701889389438,47.12574170027874,0.023271971210014182,0.0,0.0,0.8837555964954721,2,12.758738999991692,0,0,0,cuda,,,,,,0.2434254491613447,0.19577003939040197,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,30,1.0,0.5,0.0004926108374384237,1376.9409813215307,377.8329426322169,117.10596194813915,1e-06,46.59218357627085,25.47944535073875,58.21655785895889,0.02867810731968419,0.0,0.0,0.8895604901535246,2,12.183284000002459,0,0,0,cuda,,,,,,0.23342421662692592,0.18924893275184476,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,35,1.0,0.5,0.0004914004914004914,1309.9721395670158,369.5947112658783,112.78294719298398,1e-06,58.59848112792015,33.48566157580426,73.98761200504468,0.03635754889682785,0.0,0.0,0.8969801073811511,2,12.7931179999905,0,0,0,cuda,,,,,,0.2220714065667902,0.18171721011840342,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,40,1.0,0.5,0.0004901960784313725,1240.7546487217742,356.1820478346567,105.41572140544815,1e-06,75.14394227827115,44.505844770728245,95.71103549336583,0.04691717426145383,0.0,0.0,0.9026574808931261,2,12.609789999999066,0,0,0,cuda,,,,,,0.2103373970510555,0.1737841014939596,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,45,1.0,0.5,0.000488997555012225,1183.7887683539184,333.97819711700674,92.81891152680713,1e-06,95.95091835514134,58.053435769528484,122.87384111538098,0.06008500788038191,0.0,0.0,0.9063909381339784,2,11.908303999973668,0,0,0,cuda,,,,,,0.2006803266466524,0.16713884802887297,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,50,1.0,0.5,0.00048780487804878054,1159.8498787277422,299.3935149918744,73.08212866806124,1e-06,115.38464216039777,68.55712623574343,147.1392859076177,0.0717752614183501,0.0,0.0,0.9053016512140891,2,12.504978999970717,0,0,0,cuda,,,,,,0.19662211599440965,0.16431429217820692,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,55,1.0,0.5,0.00048661800486618,1175.2072745189153,256.37311627961884,50.009851149917026,1e-06,116.97200677906322,61.876481292315155,145.05657002081844,0.070587138696262,0.0,0.0,0.8844910169956831,2,13.029974000005495,0,0,0,cuda,,,,,,0.19922555951930473,0.1661285134709453,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,60,1.0,0.5,0.0004854368932038835,1199.6207779362076,222.90446204851702,36.039919486440894,1e-06,90.90308420050592,32.91861187203627,103.94415537988534,0.05045832785431326,0.0,0.0,0.7586236564767569,2,12.329461999968316,0,0,0,cuda,,,,,,0.20336422848740449,0.16899640497293797,FPTO,2.0,64,FPTO
medical_resource_allocation,fpto,33,1,0.5,65,1.0,0.5,0.00048426150121065375,1195.1123642390476,206.35491922258657,32.654490636337364,1e-06,66.72698736826389,23.86459322194989,70.1395846375511,0.0339659005508722,0.0,0.0,0.20389867934756253,2,12.345306999975492,0,0,0,cuda,,,,,,0.20259994523215583,0.16846828077399,FPTO,2.0,64,FPTO
