task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,33,0,0.0,0,1.0,0.0,0.0005,77.81715867440516,394.94167304255427,124.6455190042665,0.007556914407260415,22.030332430849082,8.559964711111668,29.7405403533232,0.014870270176661591,0.6096692447534654,0.864844498620976,0.8632363167560884,2,25.440388999982133,0,0,0,cuda,0.07540004403768805,0.08154882936287038,0.007556914407260415,8.559964711111668,22.030332430849082,0.864844498620976,0.6096692447534654,0.8632363167560884,0.7007879208094691,0.007556914407260415,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,76.0481182072449,393.1958552016934,123.99279526652558,0.00698102714741936,23.862929223516904,9.737956332072992,32.684227977566664,0.01630136058731503,0.6078498961891418,0.8576591584895809,0.8685753106191894,2,30.75415000000703,0,0,0,cuda,0.07368595255194728,0.07954748473797657,0.00698102714741936,9.737956332072992,23.862929223516904,0.8576591584895809,0.6078498961891418,0.8685753106191894,0.6995394698404533,0.00698102714741936,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,74.22375391527135,391.07533373139484,123.14891597379511,0.006651266774528864,26.48658580053381,11.543455645659222,36.996741364453044,0.01840633898729006,0.6116853929915667,0.8545606943966736,0.8726528165224899,2,26.45982699993965,0,0,0,cuda,0.07191825568021819,0.07749129440416823,0.006651266774528864,11.543455645659222,26.48658580053381,0.8545606943966736,0.6116853929915667,0.8726528165224899,0.7047294281027078,0.006651266774528864,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,15,0.25,0.0,0.0004962779156327543,72.20236069511634,388.32864533156885,121.96656604752984,0.00648470574103535,30.431564278355538,14.350138188503264,43.570643068617294,0.0216231479248721,0.6217936393675045,0.8549410318490556,0.8770263276194705,2,50.812895000035496,0,0,0,cuda,0.06995964988666971,0.0752221663050907,0.00648470574103535,14.350138188503264,30.431564278355538,0.8549410318490556,0.6217936393675045,0.8770263276194705,0.7160132961754455,0.00648470574103535,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,69.81912196704616,384.46138303901387,120.14087111527995,0.006386306868253616,36.551129863194554,18.807804983084427,53.89517173379981,0.02668077808603952,0.6322709049609092,0.8519638579050971,0.883320369370746,2,36.22223000002123,0,0,0,cuda,0.0676504380353262,0.07255909242105638,0.006386306868253616,18.807804983084427,36.551129863194554,0.8519638579050971,0.6322709049609092,0.883320369370746,0.7262278066060053,0.006386306868253616,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,66.93213085222146,378.42199420138184,117.00454802327165,0.0061230822375101515,46.312818203960084,25.908408610310186,70.41152536225017,0.03477112363567911,0.6338474509519488,0.8391367297788612,0.8921783830332465,2,28.208306000010452,0,0,0,cuda,0.0648531210823263,0.06935073253667534,0.0061230822375101515,25.908408610310186,46.312818203960084,0.8391367297788612,0.6338474509519488,0.8921783830332465,0.7257630318232668,0.0061230822375101515,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,63.710455084469004,367.9771203309342,111.16205353615011,0.005266716324747797,61.63184076946901,36.456612558386944,95.8191109876993,0.047201532506255806,0.5974308825646634,0.792215819016569,0.9019233009266482,2,25.971621999929084,0,0,0,cuda,0.061731515270681776,0.06579301796381953,0.005266716324747797,36.456612558386944,61.63184076946901,0.792215819016569,0.5974308825646634,0.9019233009266482,0.6857456330001287,0.005266716324747797,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,61.13824426981682,348.5587369839615,99.72494702523352,0.003837126741561846,84.07388685425832,51.55594735935657,132.7154058552584,0.06521641565368963,0.44307384115067977,0.6273645493888091,0.909723672847334,2,25.567840999997316,0,0,0,cuda,0.05923920108184745,0.06296946168459698,0.003837126741561846,51.55594735935657,84.07388685425832,0.6273645493888091,0.44307384115067977,0.909723672847334,0.5244240512283027,0.003837126741561846,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,61.15387342854751,313.01827878565973,78.36361378060526,0.003069886658463795,110.06358950996679,67.12349712497195,173.45107648246852,0.08502503749140614,0.033231994763188034,0.14185785712299,0.9113363070050479,2,25.613961999965795,0,0,0,cuda,0.05925434477607428,0.06298657288188056,0.003069886658463795,67.12349712497195,110.06358950996679,0.14185785712299,0.033231994763188034,0.9113363070050479,0.07600239934319478,0.003069886658463795,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,63.55046635267536,262.9068192468601,49.9788709045958,0.003459050019130553,117.369893617138,62.2498593932243,172.11330132766057,0.08416298353430834,-0.17535874570650262,-0.18062675341746456,0.8886159225693802,2,26.06796800000666,0,0,0,cuda,0.061576496022635874,0.0656169584006084,0.003459050019130553,62.2498593932243,117.369893617138,-0.18062675341746456,-0.17535874570650262,0.8886159225693802,1.9374020188175602e-05,0.003459050019130553,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
