task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,wdro,33,0,0.0,0,1.0,0.0,0.0005,1654.9374962092015,475.66658070171775,124.6455190042665,1e-06,25.739599666754135,1e-06,25.739599666754135,0.012869799833377054,0.0,0.0,0.0,2,8.871423999949002,0,0,0,cuda,,,,,,0.28055123194053094,0.21908630044843047,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,5,1.0,0.0,0.0004987531172069826,1614.4780393358396,473.90347575822557,124.11911838614391,1e-06,27.66777993650508,1e-06,27.66777993650508,0.01379939148952871,0.0,0.0,0.0,2,11.797576999924786,0,0,0,cuda,,,,,,0.27369239256111816,0.21488107659242772,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,10,1.0,0.0,0.0004975124378109454,1575.1449794808823,471.84394895122557,123.47883861615337,1e-06,30.188160667319558,1e-06,30.188160667319558,0.015018985406626639,0.0,0.0,0.0,2,11.712209000052098,0,0,0,cuda,,,,,,0.2670245042429336,0.210749281761117,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,15,1.0,0.0,0.0004962779156327543,1534.928395866059,469.34935035636084,122.66591955218108,1e-06,33.67867886432993,1e-06,33.67867886432993,0.016713984548054547,0.0,0.0,0.0,2,11.928958999988026,0,0,0,cuda,,,,,,0.26020683765224817,0.2064794681934997,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,20,1.0,0.0,0.0004950495049504951,1491.6242498216625,466.18159976035366,121.57768136378239,1e-06,38.508204751958274,1e-06,38.508204751958274,0.019063467698989228,0.0,0.0,0.0,2,11.952479999990828,0,0,0,cuda,,,,,,0.25286575585990456,0.20182988853929537,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,25,1.0,0.0,0.0004938271604938272,1443.110071752786,461.9377046088717,120.03358443542304,1e-06,45.35056052948428,1e-06,45.35056052948428,0.022395338533078655,0.0,0.0,0.0,2,12.077282999939598,0,0,0,cuda,,,,,,0.24464144983325267,0.19655576299988065,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,30,1.0,0.0,0.0004926108374384237,1387.5295491878906,455.8848274632325,117.6987575514591,1e-06,55.102472148190536,1e-06,55.102472148190536,0.02714407494984756,0.0,0.0,0.0,2,13.473399999952562,0,0,0,cuda,,,,,,0.23521923049675345,0.19042711179468777,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,35,1.0,0.0,0.0004914004914004914,1324.3780567083732,446.7279485832885,113.99371344167656,1e-06,68.78370380698907,1e-06,68.78370380698907,0.03380034585110029,0.0,0.0,0.0,2,12.40733600002386,0,0,0,cuda,,,,,,0.2245135518505237,0.18334917691293143,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,40,1.0,0.0,0.0004901960784313725,1257.404325528244,432.21590131217744,107.89994945664988,1e-06,87.39587993604408,1e-06,87.39587993604408,0.04284111761570788,0.0,0.0,0.0,2,12.465585999962059,0,0,0,cuda,,,,,,0.2131599129165588,0.1757063604286931,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,45,1.0,0.0,0.000488997555012225,1196.8102635315227,408.77322244472015,97.74787604321224,1e-06,110.86920898142006,1e-06,110.86920898142006,0.05421477211805381,0.0,0.0,0.0,2,12.964280999995026,0,0,0,cuda,,,,,,0.202887779509466,0.16866725472279967,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,50,1.0,0.0,0.00048780487804878054,1158.9395619440866,372.2732889643888,81.65559436600066,1e-06,134.9941817869303,1e-06,134.9941817869303,0.06585082038386847,0.0,0.0,0.0,2,12.44204699992224,0,0,0,cuda,,,,,,0.19646779566769293,0.16420650549817215,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,55,1.0,0.0,0.00048661800486618,1154.253038924112,323.12672057829934,60.35181420225738,1e-06,146.2601151373711,1e-06,146.2601151373711,0.07117280541964528,0.0,0.0,0.0,2,11.486169000022528,0,0,0,cuda,,,,,,0.19567331864980964,0.16365115420553988,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,60,1.0,0.0,0.0004854368932038835,1169.984533419978,275.2698447859104,41.8681947310185,1e-06,126.6878310135461,1e-06,126.6878310135461,0.061498947093954405,0.0,0.0,0.0,2,11.613253000064105,0,0,0,cuda,,,,,,0.19834018079486979,0.16551241790399532,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,33,0,0.0,65,1.0,0.0,0.00048426150121065375,1171.7420080115908,245.8754440309806,34.16817188520196,1e-06,89.5881771540605,1e-06,89.5881771540605,0.043384105159351365,0.0,0.0,0.0,2,13.309162000041397,0,0,0,cuda,,,,,,0.1986381145010735,0.1657198382881021,WDRO,2.0,64,WDRO
