task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fdfl-scal,44,0,0.0,0,1.0,0.0,0.0002,0.0,1.9909052045451225,0.5498680623116733,1.4559705384489692,3.129534287760287,3.08945930097278,2.2454229514727135,0.013850241500266943,0.21884758558623077,0.09980612065293451,-0.02283731758307497,96,338.69565099985266,0,0,0,cpu,0.11395811431275607,0.1358102810686438,0.12440531956017009,1.1917561280095845,1.5895215323496839,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,2,1.0,0.0,0.0006000000000000001,0.0,2.640236107599345,0.5827207177201159,2.143386633121945,4.760111186548464,4.68214170940082,3.6579940127014945,0.031303644035674635,0.623698304450548,-0.10368528947540087,-0.00011394587482146789,96,315.0299480003014,0,0,0,cpu,0.13033307480291692,0.17100557424369767,0.14929059682250456,1.3120658321173166,1.640792389995544,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,4,1.0,0.0,0.001,0.0,2.3769591613729912,0.22079373362258342,1.0365505244670177,4.3039881289807695,4.487480932717573,2.3232242357563773,0.04639391152948934,0.10780152028137009,-0.026712979866975697,-0.21800530044268063,96,311.4955250002822,0,0,0,cpu,0.07919549109699363,0.15701220732237595,0.11151080157150042,1.9825902352203022,1.5178924735175525,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,6,1.0,0.0,0.0009995002498750627,0.0,2.2095205185985636,0.5355514786752648,1.380899935677969,4.2086833772116945,4.194529067849977,2.5317406061084333,0.04313601530199108,0.2944197144237647,0.10515157001803015,-0.034357333863189204,96,324.0976279998904,0,0,0,cpu,0.08653633585199168,0.15874372907702258,0.11720537809250393,1.8344170401267228,1.6081358695291912,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,8,1.0,0.0,0.0009985022466300548,0.0,2.022061928548004,0.36682996504352816,1.4126317513322366,3.35248940612168,3.280606745962893,2.2122495243942053,0.041916325095285416,0.1598042542145654,-0.07206729247094222,-0.12203253266378418,96,325.4043130000355,0,0,0,cpu,0.1025066093783301,0.14237223761368148,0.12080602363865986,1.3889078809368849,1.590300541236534,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,10,1.0,0.0,0.0009975062344139652,0.0,1.3501000813704678,0.3060102202239389,1.4420029207413085,2.3842032536690168,2.309164348049763,2.0520001054140007,0.03993431800189241,0.5910949320774673,0.04133736129510544,0.21173787036044348,96,324.0369839995765,0,0,0,cpu,0.09245555116981295,0.11434960584766257,0.10282147555202906,1.2368062750243827,1.6332613883571037,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,12,1.0,0.0,0.000996512207274539,0.0,2.3579459411163577,0.8363300848020856,1.653993060829775,4.697408953274304,4.515539797102219,2.9547190858848165,0.03841740381493839,0.19340208980665427,-0.05888491162963748,0.5408450133824495,96,326.27265700011776,0,0,0,cpu,0.098259351928374,0.14996022523417435,0.12138778582107414,1.5261674567474006,1.574339630205955,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,14,1.0,0.0,0.0009955201592832255,0.0,1.1432932672774638,0.3309824731683193,0.9900970799014258,1.7958029320216877,1.749583439758821,1.3718460221545554,0.0353691023666062,0.25401246988882725,0.20467774761202717,0.22628612111474158,96,322.59856900009254,0,0,0,cpu,0.079613853362637,0.10237031677449052,0.09027787873211791,1.285835472731096,1.5755662411878226,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,16,1.0,0.0,0.000994530084535057,0.0,2.0416633677776486,0.5985887519387479,1.5824798658587096,3.4552805141761724,3.374879061316773,2.5585217864143734,0.03428297037710877,0.3272686643820959,0.002120606370612632,0.054174247687792366,96,298.6811780001517,0,0,0,cpu,0.09971688698496924,0.1307501072841518,0.11418403422250577,1.311213288315552,1.5618301521904892,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,18,1.0,0.0,0.0009935419771485345,0.0,1.5418080517268073,0.585410933545293,1.0482865461894644,2.225860240359998,2.151363720193191,1.6891171003977474,0.034553466085334314,0.41486035663991616,0.1775885259659088,0.5377624593760862,96,299.32691400017575,0,0,0,cpu,0.10189878694743436,0.12964613346425302,0.1149381735213874,1.2723030111352793,1.5916831245170828,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,20,1.0,0.0,0.0009925558312655087,0.0,1.6570041952828558,0.2397489856150326,1.265015837452366,3.0557198081362813,2.9550921672860255,2.1058012023852357,0.03477705149658511,0.2572862686232036,0.0009560697728447147,0.19880366636200847,96,299.2785580004238,0,0,0,cpu,0.08587883918985027,0.1316584712303706,0.10633285794510804,1.5330723199380514,1.5412047296079388,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,22,1.0,0.0,0.000991571641051066,0.0,1.3410136049220305,0.21335004128027962,1.5341819397431677,2.4603951095026018,2.5217722017738553,1.7754495038328229,0.034074497467903885,-0.0596289623063674,-0.45995555179015546,0.287070829981559,96,300.6550860000061,0,0,0,cpu,0.10944317762278141,0.11875162351771203,0.1140024342970036,1.085052774390507,1.5611718179711958,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,24,1.0,0.0,0.0009905894006934125,0.0,1.5809607480444525,0.7425251805721449,0.925397016772246,2.9488004415206683,2.6519405209704723,1.9531035740951936,0.03251806536276372,0.46353408771666543,0.20541387035672884,0.6431629837313858,96,303.3623359997364,0,0,0,cpu,0.06757254431283864,0.1211033307610437,0.09046137399068721,1.7921972894845446,1.5288647513475606,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,26,1.0,0.0,0.0009896091044037606,0.0,1.2933296022323912,0.14413140102706984,1.3072368548005353,2.5866426437477017,2.4154744234552115,2.0100471115886815,0.03056541011692341,0.44606636300509217,0.025111260370074228,0.5622190469414836,96,301.013167000292,0,0,0,cpu,0.08426405354612916,0.1195691196792197,0.10037618593627322,1.41898134076547,1.5855082382676688,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,28,1.0,0.0,0.0009886307464162135,0.0,1.1369312430328795,0.009915449258258558,1.3437649472166617,2.0626457759162884,2.136757083767764,1.7004710071686955,0.030097346918662008,0.2429522029449095,-0.03547833098958257,0.08340196013427098,96,302.9465149998032,0,0,0,cpu,0.10189703619463376,0.10983082049503198,0.10578957931322253,1.0778607955313233,1.5823694859271997,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,30,1.0,0.0,0.0009876543209876543,0.0,1.0610291974696449,0.08050252192017959,1.0272401367084532,1.52173554976053,1.475679168356416,1.3095638883816234,0.02940345603803743,0.3701618635804731,-0.039652719679496996,0.1522078044845929,96,305.3319840000768,0,0,0,cpu,0.08613231733975392,0.09878681832837184,0.09224281861068613,1.1469193141373581,1.5993203913807887,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,32,1.0,0.0,0.0009866798223976318,0.0,0.8784186842935826,0.13239410820685577,0.9509859171225512,1.3787527873791108,1.4148870865105654,1.1284059537339781,0.028121296762615045,0.1293410598712898,-0.07603970581896431,0.35918723746425957,96,302.68757600015306,0,0,0,cpu,0.07256944461209497,0.09228975029315985,0.08183774142877807,1.2717439245466975,1.5308743204392425,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,34,1.0,0.0,0.0009857072449482504,0.0,1.0796545186052027,0.11166013619268661,0.9940908227176325,1.622865867294747,1.6046555465053987,1.2846937926582116,0.027052132532311722,0.18737635121952115,-0.08451036363441934,0.1547635507260351,96,306.0708220000379,0,0,0,cpu,0.07604606150952635,0.10500520578802264,0.08936012722784387,1.3808105732716816,1.5325644332388584,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,36,1.0,0.0,0.000984736582964057,0.0,1.2115034054274132,0.37315323285595264,1.1780159835829966,1.3861447959008806,1.439035061334343,1.301118229662752,0.02804138519469199,0.3079561678951479,-0.07830831555220674,0.09844407915905794,96,301.6180700001314,0,0,0,cpu,0.09033190309625759,0.09534966099582526,0.09280687656276285,1.0555480149047756,1.5920368697307339,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
