task,method,seed,stage_idx,lambda,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,11,0,0.0,61.579914307767694,1.9538794215012931,287.53228091079495,,,,62.10729608302745,1.706726556218518,286.99345602906965,2.1702869000000646,140,4.0,293.5367999889422,13.286800007335842,0,0,48.39591643312566,20.013496820611348,36.88494939877047,116.58876091014149,0.0,0.0,0.6427260577205172,6.900089806804138,cpu,,0.0601268702062824,0.059667152203154265,,,,,0.0639733899185723,0.06345322546473997,5.241900005785283,0.0,8.044900001550559,2.1702869000000646
medical_resource_allocation,fpto,11,1,0.5,61.59395569261392,1.94211039974367,286.46120717261783,,,,62.12949234097596,1.694698534706876,285.92194257780545,2.2081499000050826,140,4.0,291.42950002278667,7.841500002541579,0,0,48.646728412236804,20.029528721198083,37.0017356403727,117.40308508311485,0.0,0.0,0.643435661371872,6.9027938099126125,cpu,,0.06014835868839167,0.059680757442073164,,,,,0.06399771628259512,0.06346861229780335,3.1469000023207627,0.0,4.694600000220817,4.378436800005147
medical_resource_allocation,fpto,11,2,1.0,61.61040156937804,1.9300639429866198,285.37519974331775,,,,62.15409281274913,1.6823976780037768,284.8358598588894,2.192842999997083,140,4.0,297.9157000227133,6.7849999977624975,0,0,48.900822886158835,20.045604181864146,37.121667449377526,118.21313538091515,0.0,0.0,0.6441533622226798,6.905540605509198,cpu,,0.060172174720751884,0.05969669248587812,,,,,0.06402467888506398,0.06348663458783119,2.5712999995448627,0.0,4.213699998217635,6.57127980000223
medical_resource_allocation,fpto,11,3,5.0,61.828879571893026,1.8236633050311433,276.2550372512161,,,,62.44004730793563,1.5739708222304936,275.730911865384,2.180408599997463,140,4.0,286.0694999835687,7.565899999462999,0,0,51.03302617847254,20.175763476137583,38.1126465343701,124.7249969486494,0.0,0.0,0.6498033237601833,6.9288441172326936,cpu,,0.060449010936484034,0.059908384242445864,,,,,0.06433819094452312,0.06372611268761277,3.2095999995362945,0.0,4.356299999926705,8.751688399999694
medical_resource_allocation,fpto,22,0,0.0,58.882739662187646,2.0154708106946533,295.68427790815934,,,,59.220429551021084,1.7860283012363405,296.20649965899366,2.225977000001876,140,4.0,311.7871999711497,6.129200002760626,0,0,46.90110348270571,20.240701887503654,35.98343483875708,113.85844260149166,0.0,0.0,0.6033253975038507,6.952142934388434,cpu,,0.0573320576766762,0.057053755742548715,,,,,0.06081893220572891,0.06050584122902705,2.576999999291729,0.0,3.552200003468897,2.225977000001876
medical_resource_allocation,fpto,22,1,0.5,58.8458301882531,2.004741656039288,294.6828328679017,,,,59.19009999335185,1.775276677133312,295.2067049324495,2.191104199999245,140,4.0,287.31470002094284,9.394299995619804,0,0,47.13744408050132,20.255170696961347,36.085950087613554,114.72648723024479,0.0,0.0,0.6042254085620334,6.954592091443236,cpu,,0.05730269524275291,0.05701799273079809,,,,,0.06078589060728127,0.060465621073637975,3.212099996744655,0.0,6.182199998875149,4.417081200001121
medical_resource_allocation,fpto,22,2,1.0,58.81072784307389,1.9936196869690455,293.6549453208839,,,,59.16167194632101,1.76413239824075,294.1809895267162,2.2273435999959474,140,4.0,300.64149999816436,6.703199993353337,0,0,47.37957849687537,20.269682519012353,36.189200583168585,115.62160183462828,0.0,0.0,0.6051177557245634,6.957088667339482,cpu,,0.057275173685676,0.05698398071574351,,,,,0.060754922419513406,0.06042737297187593,3.1528999970760196,0.0,3.5502999962773174,6.6444247999970685
medical_resource_allocation,fpto,22,3,5.0,58.63345478422957,1.8958043653290548,284.9503665367328,,,,59.03698481942115,1.6661369774829944,285.49255903538466,2.216598500002874,140,4.0,302.115100028459,10.587299992039334,0,0,49.41606527329855,20.38731446962094,37.04940044813668,123.001902126616,0.0,0.0,0.6121891444790953,6.978412687138105,cpu,,0.05715446247832478,0.05681221401709696,,,,,0.06061911543704034,0.06023425542761087,2.5618999934522435,0.0,8.02539999858709,8.861023299999943
medical_resource_allocation,fpto,33,0,0.0,61.687080998321335,1.4924082006039394,248.8598105481965,,,,62.361520381382434,1.2756037397618725,249.76366454914233,2.2187762999965344,140,4.0,295.9481999714626,13.87859999522334,0,0,56.14007797925653,22.03033246087981,42.88814641790771,120.99518107140136,0.0,0.0,0.7054168003355132,6.989155539504016,cpu,,0.06037298801134735,0.059770990139732326,,,,,0.06425207794268524,0.06357067215849381,5.757399994763546,0.0,8.121200000459794,2.2187762999965344
medical_resource_allocation,fpto,33,1,0.5,61.77355101216699,1.4708026772509066,247.507926404707,,,,62.451498034283304,1.2542473452825982,248.4232468259107,2.2515410000050906,140,4.0,311.1889000138035,9.41009999223752,0,0,56.466182788186345,22.056337296160713,43.08440557394245,121.57988522984849,0.0,0.0,0.7060038656910784,6.993074894719216,cpu,,0.06046009653157988,0.05985477426861811,,,,,0.06435074902980113,0.0636654557513222,3.149499993014615,0.0,6.260599999222904,4.470317300001625
medical_resource_allocation,fpto,33,2,1.0,61.862802845682154,1.4487553609295813,246.1567608414936,,,,62.54428424558148,1.2324578561070045,247.08368365265966,2.2018734000012046,140,4.0,290.4161000624299,8.123700004944112,0,0,56.7944604768581,22.082413912557016,43.28328146104462,122.15714990094692,0.0,0.0,0.7065734604887294,6.997031668020551,cpu,,0.06054992405323209,0.059941253809790325,,,,,0.06445251919556291,0.06376330633879547,3.159400002914481,0.0,4.964300002029631,6.6721907000028295
medical_resource_allocation,fpto,33,3,5.0,62.674356284630335,1.2587486764844953,235.60153940543128,,,,63.38392793267849,1.0445504064901312,236.62821013818964,2.197758399997838,140,4.0,289.4753000146011,7.424499999615364,0,0,59.470486966485886,22.29358059205655,44.938917119314254,126.94368031293618,0.0,0.0,0.7108285195999341,7.029747646883577,cpu,,0.0613627938797677,0.060727599213272095,,,,,0.06537434642443482,0.06465387374568558,3.1480999969062395,0.0,4.276400002709124,8.869949100000667
medical_resource_allocation,fpto,44,0,0.0,61.5371438883451,1.5589431686261603,266.9544317391237,,,,62.185356509549365,1.3372114803837958,267.9347829730204,2.204671799998323,140,4.0,294.40440000325907,7.633199995325413,0,0,52.610812421247516,20.595870075598146,39.77280671176278,119.48897915803288,0.0,0.0,0.7500303230346086,6.948102715537436,cpu,,0.06020244150675338,0.059625710295445104,,,,,0.06405894648553291,0.06340635951901472,3.1579999995301478,0.0,4.475199995795265,2.204671799998323
medical_resource_allocation,fpto,44,1,0.5,61.621221886470494,1.5373850579790174,265.43813057514143,,,,62.275732963414384,1.3156519319171018,266.4280452015649,2.1780161000060616,140,4.0,289.571800007252,7.357399997999892,0,0,52.97172450807023,20.622522567017356,39.97372047942321,120.10037420198468,0.0,0.0,0.750468883855947,6.952280108985029,cpu,,0.060289936111316125,0.059707176708113555,,,,,0.06415801897643393,0.06349849241546238,2.549899996665772,0.0,4.80750000133412,4.382687900004385
medical_resource_allocation,fpto,44,2,1.0,61.70911468790382,1.5153828982863629,263.9170025562491,,,,62.369926663294336,1.2936647826995946,264.9169970316517,2.2246274999997695,140,4.0,307.16269998811185,6.126500004029367,0,0,53.334976190512386,20.64924085281353,40.17996537073059,120.68801416033628,0.0,0.0,0.7509022607372605,6.956509304989139,cpu,,0.06038112624072314,0.05979233943072589,,,,,0.06426129564548565,0.06359482265282013,2.586300004622899,0.0,3.540199999406468,6.607315400004154
medical_resource_allocation,fpto,44,3,5.0,62.535490243140316,1.3230963365760973,251.7290529836837,,,,63.245156612014966,1.1017411971415378,252.820123107486,2.210258999999496,140,4.0,298.5948000350618,8.19430000410648,0,0,56.32011339233543,20.865325275910035,41.89936147792463,125.84942123523676,0.0,0.0,0.7541046945262626,6.991873264574633,cpu,,0.06122844758372648,0.06059304655390944,,,,,0.06522188217797245,0.06450138178308329,2.5448000014876015,0.0,5.649500002618879,8.81757440000365
