task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fpto,22,0,0.0,0,1.0,0.0,0.001,0.0,5.2782813246730385,0.01770808198395539,1e-06,0.34301660020583136,0.35700220014103745,0.34301660020583136,0.0003430166002043723,0.0,0.0,0.2151382905141626,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,5,1.0,0.0,0.0009975062344139652,0.0,5.277693572839093,0.01757645864315826,1e-06,0.34303368624570624,0.357034779105972,0.34303368624570624,0.00034217824064263744,0.0,0.0,0.2152541166164211,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,10,1.0,0.0,0.0009950248756218907,0.0,5.277107207817849,0.017445056261061534,1e-06,0.3430532137130847,0.35709331664472144,0.3430532137130847,0.00034134648130510343,0.0,0.0,0.2153058573232,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,15,1.0,0.0,0.0009925558312655087,0.0,5.276522247322089,0.017313936006318257,1e-06,0.3430809328267794,0.3571324394160187,0.3430809328267794,0.0003405269804717895,0.0,0.0,0.21537336727624806,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,20,1.0,0.0,0.0009900990099009901,0.0,5.275938650326236,0.0171830616204566,1e-06,0.3431063230241493,0.3571963794634268,0.3431063230241493,0.0003397092307155407,0.0,0.0,0.2154559862058989,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,25,1.0,0.0,0.0009876543209876543,0.0,5.27535643947232,0.017052372420590288,1e-06,0.3430782685403365,0.35710068354240443,0.3430782685403365,0.0003388427343593802,0.0,0.0,0.21619137916473777,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,30,1.0,0.0,0.0009852216748768474,0.0,5.274775272053379,0.016921831098242242,1e-06,0.3434834451250725,0.3571760495881071,0.3434834451250725,0.00033840733509716035,0.0,0.0,0.21549879648080747,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,0,0.0,35,1.0,0.0,0.0009828009828009828,0.0,5.274194603950351,0.01679169071321098,1e-06,0.3435182779411826,0.3572254339581594,0.3435182779411826,0.0003376101011692666,0.0,0.0,0.21556643460449465,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,0,1.0,0.5,0.001,0.0,5.2782813246730385,0.01770808198395539,1e-06,0.34301660020583136,0.35700220014103745,0.41936662585956014,0.0004193666258583725,0.0,0.0,0.2151382905141626,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,5,1.0,0.5,0.0009975062344139652,0.0,5.277627716562984,0.0172580796655377,1e-06,0.34306309574670946,0.35703792470030365,0.41945793683882565,0.0004184119070699531,0.0,0.0,0.2154004359286976,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,10,1.0,0.5,0.0009950248756218907,0.0,5.276975564755594,0.016808913363740983,1e-06,0.3430717592562747,0.3570970830923084,0.41951837580115753,0.00041743121970146016,0.0,0.0,0.2156384803153536,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,15,1.0,0.5,0.0009925558312655087,0.0,5.276324834177733,0.016360621166365715,1e-06,0.3431105237803144,0.35712609385989014,0.41959841852093566,0.0004164748570915582,0.0,0.0,0.21588538506649593,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,20,1.0,0.5,0.0009900990099009901,0.0,5.275675498844454,0.01591318619861646,1e-06,0.3431706247139482,0.3571854358482365,0.419693830476517,0.0004155384460151788,0.0,0.0,0.21604206515689903,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,25,1.0,0.5,0.0009876543209876543,0.0,5.275027305459212,0.01546665639202481,1e-06,0.34332500688935774,0.35720518109459687,0.4198571571546025,0.00041467373546016126,0.0,0.0,0.21615813206020007,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,30,1.0,0.5,0.0009852216748768474,0.0,5.2743803116977395,0.015021062416909908,1e-06,0.3433904428971831,0.357238208850908,0.41997333161225103,0.0004137668291734645,0.0,0.0,0.21647790936696082,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,1,0.5,35,1.0,0.5,0.0009828009828009828,0.0,5.273734205420995,0.014576017123499221,1e-06,0.34359150384641124,0.35738054626848575,0.4203232204019275,0.0004130940741039265,0.0,0.0,0.2173274690817399,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,0,1.0,1.0,0.001,0.0,5.2782813246730385,0.01770808198395539,1e-06,0.34301660020583136,0.35700220014103745,0.5457120405535947,0.0005457120405526752,0.0,0.0,0.2151382905141626,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,5,1.0,1.0,0.0009975062344139652,0.0,5.277561818842678,0.016939700525767362,1e-06,0.3430521077469594,0.3570400570542499,0.5458599277063789,0.0005444986810029528,0.0,0.0,0.21554240735139124,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,10,1.0,1.0,0.0009950248756218907,0.0,5.276843754503612,0.01617265965512603,1e-06,0.34310881434549234,0.35713919004763317,0.5460290651002554,0.0005433125025864061,0.0,0.0,0.21575287355165723,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,15,1.0,1.0,0.0009925558312655087,0.0,5.276127018592066,0.01540722187776962,1e-06,0.3431713810974723,0.35712603432582773,0.5461905586941612,0.000542124624013143,0.0,0.0,0.21630426042761997,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,20,1.0,1.0,0.0009900990099009901,0.0,5.275411522456102,0.01464337767678998,1e-06,0.3433347307529595,0.3571247801502512,0.5463812593331836,0.000540971543893335,0.0,0.0,0.21659810632908152,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,25,1.0,1.0,0.0009876543209876543,0.0,5.274696812736169,0.013881066379216118,1e-06,0.3435548781874439,0.3572151983972603,0.5468413022057977,0.0005400901750171722,0.0,0.0,0.21757432215191275,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
md_knapsack,fpto,22,2,1.0,30,1.0,1.0,0.0009852216748768474,0.0,5.2739824542713825,0.013119374433481842,1e-06,0.3436411746980841,0.3575932499441197,0.5474099172375183,0.000539320115504044,0.0,0.0,0.21848056318310213,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,mild,0.1,0.5,FPTO
