task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,cumulative_wallclock_sec,alpha_fair,config_name,scenario,poly_degree,group_bias,n_items,n_constraints,dec_grad_backend,tag
md_knapsack,fpto,11,0,0.0,11.819421312941902,0.6911412640237989,1.168746832827412,10.52090969848674,0.34378480591530325,1.768868771805609,0.07705433399999961,24,16.0,34.96366699999997,18.764791999999808,0,0,0.5131076654284478,0.5131076654284478,0.5131076654284478,0.5131076654284478,0.0,0.0,-0.031122903027897945,7.270182567534987,cpu,0.16375051040194621,0.1559143477798546,0.4012349411802288,0.37834881448645796,0.07705433399999961,2.0,FPTO,alpha_fair,2,0.3,6,2,finite_diff,smoke
md_knapsack,fdfl,11,0,0.0,11.80957064745079,0.6911991724399178,1.1682314340647224,10.507212349838039,0.34325392064327204,1.7679824571675475,0.20887183300000034,180,16.0,206.21233299999986,17.839417000000246,0,0,5.527480213726609,5.527480213726609,5.527480213726609,5.527480213726609,0.0,-0.24386413571193521,0.0,7.270046079227025,cpu,0.1636461742003169,0.15567486865375177,0.4008944603524557,0.3776702912109727,0.20887183300000034,2.0,FDFL,alpha_fair,2,0.3,6,2,finite_diff,smoke
md_knapsack,pcgrad,11,0,0.0,11.810467751801468,0.6907361918059286,1.167958289664843,10.507733313636535,0.34392653743615326,1.7678220772403328,0.21409374999999997,180,16.0,205.80745799999977,17.737542000000328,0,0,5.787901346702156,5.787901346702156,5.787901346702156,5.787901346702156,0.6001747794517501,-0.24386413571193521,-0.031122903027897945,7.270031434298872,cpu,0.16365289748077216,0.15567584154187822,0.4009281841050148,0.37768002766293796,0.21409374999999997,2.0,PCGrad,alpha_fair,2,0.3,6,2,finite_diff,smoke
