task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,wdro,44,0,0.0,0,1.0,0.0,0.0005,1729.7584821014152,477.7282764986059,125.29029639863116,1e-06,23.97856004130565,1e-06,23.97856004130565,0.011989280020652814,0.0,0.0,0.0,2,10.460470999987592,0,0,0,cuda,,,,,,0.29323516702276087,0.2267454323082137,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,5,1.0,0.0,0.0004987531172069826,1682.280540158633,476.1912018346799,124.82000013423728,1e-06,25.90871913254765,1e-06,25.90871913254765,0.012922054430198329,0.0,0.0,0.0,2,12.039247000075193,0,0,0,cuda,,,,,,0.28518652764359437,0.2219028300634986,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,10,1.0,0.0,0.0004975124378109454,1637.2516853567486,474.3741803134827,124.23516437980402,1e-06,28.442894035260984,1e-06,28.442894035260984,0.014150693549881077,0.0,0.0,0.0,2,11.845401000073252,0,0,0,cuda,,,,,,0.27755306673254676,0.21725364993441165,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,15,1.0,0.0,0.0004962779156327543,1592.532988446821,472.158101907989,123.47981965845094,1e-06,31.719959660568055,1e-06,31.719959660568055,0.015741915464301755,0.0,0.0,0.0,2,12.337933000026169,0,0,0,cuda,,,,,,0.26997218495447783,0.2125811794564264,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,20,1.0,0.0,0.0004950495049504951,1545.9910708041552,469.3577991646329,122.46303595438533,1e-06,36.128803856083806,1e-06,36.128803856083806,0.017885546463407814,0.0,0.0,0.0,2,12.422017999938362,0,0,0,cuda,,,,,,0.2620822239369567,0.20765859701233552,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,25,1.0,0.0,0.0004938271604938272,1495.2552618584032,465.64301852263634,121.02474354444428,1e-06,42.291619482011725,1e-06,42.291619482011725,0.02088475036148727,0.0,0.0,0.0,2,11.666363000017554,0,0,0,cuda,,,,,,0.2534812986839882,0.20222184323780062,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,30,1.0,0.0,0.0004926108374384237,1437.673775533467,460.41111016623677,118.86669540945992,1e-06,51.065133436943654,1e-06,51.065133436943654,0.025155238146277674,0.0,0.0,0.0,2,12.115840999967986,0,0,0,cuda,,,,,,0.24371986844119578,0.195960420529954,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,35,1.0,0.0,0.0004914004914004914,1371.6978353958539,452.5976960577997,115.47088639260024,1e-06,63.34905725534599,1e-06,63.34905725534599,0.031129757865034868,0.0,0.0,0.0,2,17.5822659999767,0,0,0,cuda,,,,,,0.23253537879947805,0.1886642629487631,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,40,1.0,0.0,0.0004901960784313725,1298.6707024478173,440.3154006030669,109.93492018532915,1e-06,80.31448424971853,1e-06,80.31448424971853,0.039369845220450256,0.0,0.0,0.0,2,12.910321000049407,0,0,0,cuda,,,,,,0.2201555444186715,0.18043235997715518,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,45,1.0,0.0,0.000488997555012225,1225.3482584871917,420.4949469076663,100.80853563946994,1e-06,102.11615635667525,1e-06,102.11615635667525,0.04993455078566029,0.0,0.0,0.0,2,11.816081000006307,0,0,0,cuda,,,,,,0.20772564780374597,0.17199738051559635,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,50,1.0,0.0,0.00048780487804878054,1166.0297793899763,389.13977763311084,86.3071430967553,1e-06,126.3185487226743,1e-06,126.3185487226743,0.06161880425496307,0.0,0.0,0.0,2,11.944514999981948,0,0,0,cuda,,,,,,0.19766975600983697,0.16504529317697275,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,55,1.0,0.0,0.00048661800486618,1136.3862492319795,344.5924694418355,66.17534174680341,1e-06,142.98980342914044,1e-06,142.98980342914044,0.06958141286089559,0.0,0.0,0.0,2,24.070440000059534,0,0,0,cuda,,,,,,0.19264447322789377,0.1615271588074368,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,60,1.0,0.0,0.0004854368932038835,1137.2599314208528,295.6457000871518,46.16012027414734,1e-06,134.65914662090887,1e-06,134.65914662090887,0.06536851777714023,0.0,0.0,0.0,2,11.926363999918976,0,0,0,cuda,,,,,,0.19279258312024583,0.16163127256871143,WDRO,2.0,64,WDRO
medical_resource_allocation,wdro,44,0,0.0,65,1.0,0.0,0.00048426150121065375,1142.8402364561252,260.2680961513191,35.70753993077687,1e-06,101.01260890332885,1e-06,101.01260890332885,0.04891651762873064,0.0,0.0,0.0,2,24.927324999907796,0,0,0,cuda,,,,,,0.19373857742869294,0.1622956492249793,WDRO,2.0,64,WDRO
