task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,55,0,0.0,0,0,70,,1000.4034552990461,0.004547507981483623,132.32611788339884,,,,1030.0880363018541,0.006333887532704474,133.51988545550066,2.5725953000001027,140,4.0,551.8278000072314,16.237699999692268,0,0,56.00052225318095,23.07309304219212,50.92774563962798,120.25068139979665,0.0,0.0,0.2681369679214047,7.596447332980908,cpu,,0.14853566786443165,0.14687051940238488,,,,,0.12932612544860397,0.1280619886183112,6.11879999996745,0.0,10.118899999724817,2.5725953000001027
medical_resource_allocation,fpto,55,1,0.5,0,0,70,,1000.4074549776669,0.004546962785754505,132.32622222316425,,,,1030.0917789571213,0.006333574875190706,133.52003439068838,2.5185498999999254,140,4.0,501.0005000131059,15.803499998582993,0,0,56.0008522047502,23.073205842470767,50.92851123148478,120.2528968201173,0.0,0.0,0.268087523809869,7.596446720839234,cpu,,0.14853620754432317,0.14687110660035324,,,,,0.1293265345651639,0.12806243505054396,4.88489999952435,0.0,10.918599999058642,5.091145200000028
medical_resource_allocation,fpto,55,2,1.0,0,0,70,,1000.4125162393266,0.004546343806202335,132.32625138740022,,,,1030.096100787714,0.006333315443663445,133.52014223661897,2.5899609999996756,140,4.0,494.10650000754686,12.338900000031572,0,0,56.001151787330286,23.07331865112693,50.9292189468999,120.25531891144149,0.0,0.0,0.26803859025777965,7.59644849581515,cpu,,0.1485368307395947,0.1468718496506944,,,,,0.12932700699197006,0.12806299997286316,6.158899999718415,0.0,6.180000000313157,7.681106199999704
medical_resource_allocation,fpto,55,3,2.0,0,0,70,,1000.422032579002,0.0045450853390722745,132.32626615425818,,,,1030.1042699456493,0.0063328493510894646,133.52028481484643,2.517273599998589,140,4.0,481.4631999943231,11.121399998955894,0,0,56.00177014390836,23.073544293571267,50.92985036042192,120.25980166010415,0.0,0.0,0.2679283688700178,7.596447839715353,cpu,,0.14853800870816347,0.1468732467567755,,,,,0.12932789997540783,0.12806406215518237,6.219199998668046,0.0,4.9022000002878485,10.198379799998293
medical_resource_allocation,fdfl-scal,55,0,0.0,0,0,70,,859.0822073891441,0.0051501586451236925,115.61269534764727,,,,922.3008952476803,0.0077872055227015125,121.52258986473116,3.2265213999999105,140,4.0,1070.775500003947,11.234500001592096,0,0,73.33509787499716,12.197107635341993,26.99948702492308,416.4014280630163,-0.4143512331026005,-0.29301824926303405,0.33985838795502754,7.735007763058825,cpu,,0.13299307886285644,0.12612296503001813,,,,,0.11738207526945946,0.11199750732963357,5.352900001525995,0.0,5.881600000066101,3.2265213999999105
medical_resource_allocation,fdfl-scal,55,1,0.5,0,0,70,,859.0783060268295,0.005148846759617909,115.61289150822078,,,,922.300783144452,0.007786344243000287,121.5234287686869,3.306432600000335,140,4.0,1122.4125000044296,12.437600000339444,0,0,73.33590455129965,12.209325177945384,27.002196316631228,416.4041532874555,-0.41432591903979327,-0.29295397064188256,0.33973493695446444,7.735019556296612,cpu,,0.13299306269790034,0.1261223922659933,,,,,0.11738206267672568,0.11199705567723303,6.236299999727635,0.0,6.201300000611809,6.532954000000245
medical_resource_allocation,fdfl-scal,55,2,1.0,0,0,70,,859.0863185622429,0.005148918547083325,115.61218538494417,,,,922.3043751441255,0.007787491228845478,121.52272799975655,3.325549899998805,140,4.0,1120.2566999963892,11.464299997896887,0,0,73.33570122799549,12.193601765135611,26.995719244976666,416.4066636624261,-0.4143121883715817,-0.2929600584988308,0.33956768601226456,7.735016861514768,cpu,,0.13299358065369796,0.12612356859663437,,,,,0.1173824661715782,0.1119979832708843,5.265599998892867,0.0,6.19869999900402,9.85850389999905
medical_resource_allocation,fdfl-scal,55,3,2.0,0,0,70,,859.0776196176885,0.0051469362349936265,115.61234782495181,,,,922.299608646641,0.0077869153305891725,121.52342685532648,3.249990999998772,140,4.0,1093.0420000095182,12.307000000873813,0,0,73.33717598707612,12.190500362300417,27.000565337451825,416.41158266459155,-0.41427220270530535,-0.2930079395579594,0.3394284970717809,7.735050568757846,cpu,,0.13299289333876732,0.1261222914933835,,,,,0.11738193074349862,0.11199697621306212,5.960700000287034,0.0,6.34630000058678,13.108494899997822
medical_resource_allocation,fplg,55,0,0.0,0,0,70,,839.8564247090417,0.0064513474104075375,122.20460780274057,,,,904.9281968426294,0.008618390377436835,125.62810511020768,3.213232500000231,140,4.0,1062.7626000059536,11.044799997762311,0,0,63.48250713875436,11.559367345568642,30.134788629800997,236.5312141946413,-0.17092999273416387,-0.19220452848845146,0.29982937274777177,7.662356793975271,cpu,,0.13048798680347695,0.12330040311943384,,,,,0.115426248068712,0.10976618790220806,5.0367999992886325,0.0,6.007999998473679,3.213232500000231
medical_resource_allocation,fplg,55,1,0.5,0,0,70,,824.1118349318904,0.006393356174670406,119.56691910604626,,,,901.0042105242064,0.008851157740638937,124.44565776353635,3.220287099999041,140,4.0,1058.3083000019542,12.732499999401625,0,0,10.929968676002684,7.873676686900548,8.869027743894453,61.01684650446389,-0.8629397322393514,-0.5039268974596103,0.5451215040712916,7.707935035143625,cpu,,0.12992215950720976,0.12098891962135211,,,,,0.11498328306427091,0.10793052233042569,6.396599999789032,0.0,6.335899999612593,6.433519599999272
