task,method,seed,stage_idx,lambda,early_stop_enabled,early_stop_applied,early_stop_step,early_stop_metric,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,55,0,0.0,1,1,150,val_regret,591.771621232072,1.6007811047716427,118.82258086114724,37.21695061805548,1.1579099712215404,116.23520808462175,973.5241907362761,1.6701203071391566,123.17441878905672,5.12313019999965,300,6.0,959.593199997471,12.599899999258923,0,0,38.01991385318186,10.178785999673268,27.761834308647728,119.0408475029251,0.0,0.0,-0.16378395057505857,7.712354536822098,cpu,0.13443207651874667,0.14037932754984353,0.13629396757108495,0.11850165320719856,0.12309880068718437,0.11994604517915702,4.432299999280076,1.3641999994433718,6.8034000005354756,5.12313019999965
medical_resource_allocation,fpto,55,1,0.5,1,1,150,val_regret,592.867525918623,1.5509334340642154,118.84280052737827,37.28788843515764,1.1219059072478494,116.2751433127069,975.1186237802485,1.6292542667509862,123.22214865674502,5.100675100000444,300,6.0,949.6582999963721,12.624399999367597,0,0,38.0212482756273,10.193421933574584,27.778369339542955,118.52103742180137,0.0,0.0,-0.22058352808309442,7.712328579226994,cpu,0.1346883123977852,0.14060924010945525,0.13654637101939293,0.11870071360228111,0.12327555762739753,0.12014148696539459,5.067799999778799,1.330999999481719,6.225600000107079,10.223805300000095
medical_resource_allocation,fpto,55,2,1.0,1,1,150,val_regret,594.0469359943518,1.5009099494474916,118.88487759441689,37.36253492801478,1.0855710744894986,116.32980837211377,976.8419951460219,1.5881649468447956,123.29217083043297,5.026512100000218,300,6.0,923.8502000007429,12.776700001268182,0,0,38.0247875731155,10.216452755304815,27.79237071125136,117.96847720176063,0.0,0.0,-0.27481514735369267,7.712355960232442,cpu,0.13495794445718232,0.14085774519617833,0.1368180070236334,0.11891008395181445,0.12346652839873289,0.12035172400360217,5.142800000612624,1.2955000001966255,6.3384000004589325,15.250317400000313
medical_resource_allocation,fpto,55,3,2.0,1,1,150,val_regret,596.588290365763,1.4009689661460771,119.0282061155051,37.52364296402146,1.0129760780571508,116.50940726064822,980.5983377239354,1.5059997126203197,123.4884888894332,4.944711799999823,300,6.0,900.90460000647,13.78269999895565,0,0,38.04157117630736,10.266877894748458,27.83382238104744,116.83394875834418,0.0,0.0,-0.3702783842007625,7.712539833746475,cpu,0.13553988595062985,0.1413993987576944,0.13740331942770342,0.11936162492184159,0.12388248925975806,0.12080439460721758,4.413199999362405,2.2460999998656916,7.123399999727553,20.195029200000135
medical_resource_allocation,fdfl-scal,55,0,0.0,1,1,150,val_regret,544.7375516051334,1.7390797973000576,115.1128752843895,34.95808113438801,1.2757868693894014,114.57526846473961,921.9245772727463,1.8113119663310608,121.3924320488608,6.429843900000378,300,6.0,2122.4057999997967,15.718499999820779,0,0,41.07358808403456,8.671860436465678,12.500445861682415,334.88389863208386,-0.5748283635282143,-0.5342705488735247,0.4057478172425182,7.74197372841609,cpu,0.12627276979878863,0.132938814916702,0.12546130893983204,0.1121156199322368,0.11733980084924195,0.11147545272614902,8.4911000003558,1.3724999998885323,5.854899999576446,6.429843900000378
medical_resource_allocation,fdfl-scal,55,1,0.5,1,1,150,val_regret,544.9715439510055,1.7129494999445933,115.09456771610373,34.970255216427006,1.2585706966403876,114.55640970769419,922.2139185630203,1.7915844351944143,121.38101067598524,6.470529600000191,300,6.0,2142.0465000010154,18.58540000011999,0,0,41.067965158746404,8.727087689500427,12.472633407163752,334.31246037244796,-0.5668976386386322,-0.5436805227575046,0.367347058899272,7.741820518676423,cpu,0.12631674403904833,0.13298053708051424,0.12551520092122476,0.11215028517295046,0.11737230493224624,0.1115179971078948,8.35189999997965,1.1844000000564847,9.049100000083854,12.900373500000569
medical_resource_allocation,fdfl-scal,55,2,1.0,1,1,150,val_regret,545.2058729272148,1.685486389380406,115.07655314104487,34.984499480989655,1.2394850010187983,114.54618816275988,922.4907665618994,1.7707205289262418,121.37162458116093,6.475085200000649,300,6.0,2174.1133999994418,11.55560000006517,0,0,41.06845988367444,8.727954760450341,12.477448441669125,333.73178288884463,-0.5549973556289496,-0.552650163236087,0.32528061268913167,7.741765507595381,cpu,0.12636819602616275,0.13302045774841953,0.12556917043368288,0.11219084174428123,0.11740340330020407,0.11156059861278979,4.2346999998699175,1.1447000006228336,6.176199999572418,19.375458700001218
medical_resource_allocation,fdfl-scal,55,3,2.0,1,1,150,val_regret,545.7242241132053,1.6323653703330232,115.05775247136252,35.0151429562257,1.2030794535196019,114.52657171366162,923.2015736317417,1.7301423851330264,121.3732673217615,6.491257499999847,300,6.0,2187.504599998647,13.758900000539143,0,0,41.074837144995676,8.699620384728894,12.471014963090209,332.60382478849755,-0.5179665677770813,-0.5698543163942361,0.23013458817285756,7.741742595472112,cpu,0.12647888392346013,0.13312295403914515,0.12568855456296357,0.11227807793692642,0.11748323830579312,0.11165482144549368,5.168200000298384,2.2851000003356603,6.305599999905098,25.866716200001065
medical_resource_allocation,fplg,55,0,0.0,1,1,150,val_regret,530.6995286896517,1.9891728541415556,123.21124642991693,34.33457026140047,1.5232590229303227,119.69510792710926,905.1496611973489,2.065669526050279,126.21048484272494,6.7267549999996845,300,6.0,2243.6560000023746,20.255700000234356,0,0,35.30295540374452,7.558723521665249,14.041243714268006,162.6723784082642,-0.2786139033054117,-0.2880107705201892,0.22063867767922166,7.664008114982846,cpu,0.12402057395802925,0.1305199213126423,0.1222281396370843,0.11033656930434457,0.11545123518132802,0.10891558972724698,9.068499999557389,0.9764000005816342,10.210800000095333,6.7267549999996845
medical_resource_allocation,fplg,55,1,0.5,1,1,150,val_regret,519.4759475170522,1.9371994193412674,120.72295718586534,34.11156031190882,1.4828531791616246,119.23585456173639,902.3600047555083,2.0162555283839083,125.50116647353623,6.5489419999994425,300,6.0,2132.7044000008755,21.723600000768784,0,0,7.374279547652007,5.5443273566423965,6.086831527225385,55.29233914884679,-0.856519326112835,-0.5940744417015761,0.6373807891753712,7.71725072372434,cpu,0.12321503535003918,0.13011766105128764,0.11964317889634303,0.10969852741656044,0.11513638405601606,0.10685831088997295,8.85180000022956,2.359200000682904,10.51259999985632,13.275696999999127
