task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,55,0,0.0,0,1.0,0.0,0.0005,1605.3343870204508,393.18897296106513,123.9734841427273,822.9693757896305,22.794526733729565,9.112132737703053,9.112132737694518,0.00455606636884724,0.6353600775561502,0.8147355710128457,0.8579731446472745,2,19.261626999991677,0,0,0,cuda,0.272142326212755,0.21392443330058772,822.9693757896305,9.112132737703053,22.794526733729565,0.8147355710128457,0.6353600775561502,0.8579731446472745,0.814735571012837,9.112132737703053,0.0,0.9999999999989445,5.539451769077836e-14,9.112132737694518,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,1395.840040116329,387.59866084323187,120.84142373325199,704.9874661434145,33.54676361840509,17.99744128604178,248.00907122486598,0.12369529736901048,0.7066295179678143,0.8129987034678517,0.882494867033972,2,28.63173299999744,0,0,0,cuda,0.2366280561915876,0.19134941586262008,704.9874661434145,17.99744128604178,33.54676361840509,0.8129987034678517,0.7066295179678143,0.882494867033972,0.9990555215149836,17.99744128604178,0.33333333333299997,0.33333333333299997,0.33333333333299997,248.00907122486598,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,1068.0819317777987,365.169430975232,106.99929186447167,468.1816365517448,74.05669351139602,45.81562282426897,180.58130823306033,0.08984144688211958,0.547032142033393,0.5260143418591864,0.9150641678065884,2,27.106465999963802,0,0,0,cuda,0.1810652683017126,0.1533067419399027,468.1816365517448,45.81562282426897,74.05669351139602,0.5260143418591864,0.547032142033393,0.9150641678065884,0.9834770241638048,45.81562282426897,0.3333333333333333,0.3333333333333333,0.3333333333333333,180.58130823306033,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,15,0.25,0.0,0.0004962779156327543,986.3369301659868,349.5173302974168,97.26474853085423,396.42730270421606,92.36176478438337,57.61819403578304,57.61819403604132,0.02859463723873018,0.24937929389227137,0.1783153096302894,0.9173156824702741,2,27.420981999966898,0,0,0,cuda,0.16720754801940205,0.14325434092945277,396.42730270421606,57.61819403578304,92.36176478438337,0.1783153096302894,0.24937929389227137,0.9173156824702741,0.17831530963189238,57.61819403578304,0.0,0.9999999999873458,1.16540881908162e-11,57.61819403604132,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,953.5031841139598,335.379303984513,88.27666404373944,387.89432895556394,104.56111308363468,65.21416484246787,62.911135709508066,0.031144126588865367,0.00031369076283705425,-0.10345959796545116,0.9179677845061807,2,27.601827000012236,0,0,0,cuda,0.1616414478342176,0.13914917390007428,387.89432895556394,65.21416484246787,104.56111308363468,-0.10345959796545116,0.00031369076283705425,0.9179677845061807,0.16218627345995026,63.93373678549314,0.042951286013578484,0.9570487139852053,2.1616678992974313e-13,62.911135709508066,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,945.0077651817628,320.1151521876627,78.3346505221363,426.560587239849,114.3427409247004,70.76431052472516,62.92132787195821,0.031072260677510222,-0.19847635542791614,-0.3214177828397632,0.917006067287903,2,27.38617299996804,0,0,0,cuda,0.16020127244829624,0.13808058675046447,426.560587239849,70.76431052472516,114.3427409247004,-0.3214177828397632,-0.19847635542791614,0.917006067287903,0.14750843273080305,62.92132010196532,0.07127964056557008,0.9287191202907221,1.2391427076825313e-06,62.92132787195821,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,936.2650837563269,304.79145247101593,68.76149151766377,446.60350744544223,120.97555739628018,73.02688516982269,139.9326743354098,0.06893235188936445,-0.2866284891950216,-0.4346865679656205,0.9130971958731041,2,27.283453999984886,0,0,0,cuda,0.15871918019406434,0.13697812455946554,446.60350744544223,73.02688516982269,120.97555739628018,-0.4346865679656205,-0.2866284891950216,0.9130971958731041,0.9056370904111893,61.11714688693021,0.3333333333333333,0.3333333333333333,0.3333333333333333,139.9326743354098,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,888.0443471272347,292.64923870652103,63.44668884716492,321.8361271002207,125.35182187460254,73.42406229995969,58.83380303524273,0.028910959722477977,-0.23368587594185805,-0.4417174791698325,0.9019234396206184,2,26.45186699999158,0,0,0,cuda,0.15054461946451422,0.13084639823406466,321.8361271002207,73.42406229995969,125.35182187460254,-0.4417174791698325,-0.23368587594185805,0.9019234396206184,0.18280660012964753,59.31611876101281,0.1219071352579708,0.8780920994676042,7.652734249348253e-07,58.83380303524273,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,880.3038185759533,277.9609455966745,55.416429580193956,336.7949672068654,127.72320943128815,71.33813892974298,54.958276229115235,0.026940331484860393,-0.27632392079078827,-0.5033206388890177,0.8926885878711952,2,25.735590000067532,0,0,0,cuda,0.14923241593664255,0.12985399112242738,336.7949672068654,71.33813892974298,127.72320943128815,-0.5033206388890177,-0.27632392079078827,0.8926885878711952,0.16317826341695546,55.60872459547177,0.12040203376476895,0.879590790927051,7.175307180174206e-06,54.958276229115235,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,873.4270872477582,264.32534764043373,48.45704504959264,340.17750014695497,127.58950739444698,67.02978062561343,51.11508179705767,0.024995150023011087,-0.27270962118345365,-0.524973706900591,0.8796761362211096,2,26.97142099998473,0,0,0,cuda,0.14806664656452523,0.12897042781235732,340.17750014695497,67.02978062561343,127.58950739444698,-0.524973706900591,-0.27270962118345365,0.8796761362211096,0.15026003123373752,52.25972685326669,0.11420689046624265,0.8857931095325191,2.3834802215465496e-13,51.11508179705767,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,50,0.14002800840280097,0.0,0.00048780487804878054,867.5271275411515,251.853815021258,42.56174712134062,338.18508337875994,125.39212041212085,60.664796534012304,46.59712559513872,0.022730305168360363,-0.24751928284777291,-0.5283783136374767,0.8625640652735591,2,26.28383900002973,0,0,0,cuda,0.1470664631933227,0.12821093451194085,338.18508337875994,60.664796534012304,125.39212041212085,-0.5283783136374767,-0.24751928284777291,0.8625640652735591,0.13778586896347245,48.15374186529752,0.10391769511846952,0.8960823048737434,6.7870414339413876e-12,46.59712559513872,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,55,0.1336306209562122,0.0,0.00048661800486618,849.9220057503007,240.9171251432421,38.7619471533382,277.8870160845494,123.5820160666715,55.32425700060533,42.86635795528082,0.02085954158407824,-0.18977624445771152,-0.5050922694497068,0.8420276216723505,2,26.805671000033726,0,0,0,cuda,0.14408197669869685,0.1259367594570909,277.8870160845494,55.32425700060533,123.5820160666715,-0.5050922694497068,-0.18977624445771152,0.8420276216723505,0.15425822537248032,43.85184340838827,0.11299167661399734,0.8870083233838653,1.1373937531195907e-12,42.86635795528082,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,60,0.12803687993289598,0.0,0.0004854368932038835,836.9179313650757,230.5733728248596,35.3873455519251,252.47396703014851,120.62360568276374,49.17146063917386,38.213882091570994,0.018550428199791736,-0.1669603337055695,-0.5044295961112023,0.8167178145655424,2,26.1110330000065,0,0,0,cuda,0.1418774770741624,0.12424929987908656,252.47396703014851,49.17146063917386,120.62360568276374,-0.5044295961112023,-0.1669603337055695,0.8167178145655424,0.15135726456400622,39.289116149732266,0.11031363133779873,0.8896863686611647,3.663276321473564e-14,38.213882091570994,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,65,0.12309149097933272,0.0,0.00048426150121065375,820.5496477882771,220.66128662700837,33.03708890357455,205.8622044749578,118.2164615301342,44.36219269894858,34.72630909350787,0.016816614573127293,-0.13027204838998696,-0.4813229861878176,0.7886154504137585,2,28.46874699991986,0,0,0,cuda,0.13910266404784474,0.1221160027433683,205.8622044749578,44.36219269894858,118.2164615301342,-0.4813229861878176,-0.13027204838998696,0.7886154504137585,0.16868686699299748,35.1321752855774,0.11975635265439082,0.8802426540428864,9.933017229019656e-07,34.72630909350787,mgda,FDFL-MGDA,2.0,64,MGDA
