task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,33,0,0.0,0,1.0,0.0,0.0002,96.64302340877214,398.35303771071176,123.23842651982125,0.030565426718681468,66.7369161375722,25.040495029894256,89.34212176406616,0.02340677788643568,0.7833679204580796,0.8606774823076571,0.8666788313882403,2,27.97511099993244,0,0,0,cuda,0.09617262330373409,0.10640596399643382,0.030565426718681468,25.040495029894256,66.7369161375722,0.8606774823076571,0.7833679204580796,0.8666788313882403,0.8267311476249525,0.030565426718681468,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,5,1.0,0.0,0.001,82.80383628284096,387.7659987378505,117.324784218695,0.02146815031886222,99.84644952046136,50.624792898647065,147.1386625674464,0.10822477222918675,0.7808817574091493,0.8337429137936107,0.9013820789112114,2,51.982432999921,0,0,0,cuda,0.08240079701615484,0.08980042348359096,0.02146815031886222,50.624792898647065,99.84644952046136,0.8337429137936107,0.7808817574091493,0.9013820789112114,0.8169015496476342,0.02146815031886222,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,10,1.0,0.0,0.0009975062344139652,71.50918953450548,362.0830252564631,103.97370247644595,0.009540548339504044,140.3252062601693,70.88002584609141,207.75151512603748,0.10986316779463476,0.6328512589092169,0.6988142087100755,0.9271284592296112,2,48.861461999877065,0,0,0,cuda,0.07116112581421045,0.07661299262112554,0.009540548339504044,70.88002584609141,140.3252062601693,0.6988142087100755,0.6328512589092169,0.9271284592296112,0.6659229083253758,0.009540548339504044,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,15,1.0,0.0,0.0009950248756218907,67.86240238463381,330.41665896744144,89.39633544067354,0.005859169548098356,159.07970647206662,78.47302250834457,233.8835505820748,0.11049787486867155,0.39522206331817133,0.45660592243496967,0.9306706739765594,2,52.31707000007191,0,0,0,cuda,0.06753208903056124,0.0724229630168738,0.005859169548098356,78.47302250834457,159.07970647206662,0.45660592243496967,0.39522206331817133,0.9306706739765594,0.4220430020683892,0.005859169548098356,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,20,1.0,0.0,0.0009925558312655087,66.25852591741466,296.682632549661,71.88936739992587,0.004312848718259947,166.30338836679744,82.67851274410305,245.5271656008068,0.10969426199795904,0.22133499894421627,0.27245773611335955,0.9378565434606716,2,24.561639000012292,0,0,0,cuda,0.06593601926921734,0.07059047413179453,0.004312848718259947,82.67851274410305,166.30338836679744,0.27245773611335955,0.22133499894421627,0.9378565434606716,0.24168190676336476,0.004312848718259947,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,25,1.0,0.0,0.0009900990099009901,65.79622415294455,263.37846384506156,57.05594415627062,0.0036336672219768004,160.87946587119654,76.23540521407703,233.8372186210896,0.10836272798812942,0.17245072896560182,0.18632815952950976,0.937058357478749,2,23.942982999869855,0,0,0,cuda,0.06547596771165194,0.07006343919409157,0.0036336672219768004,76.23540521407703,160.87946587119654,0.18632815952950976,0.17245072896560182,0.937058357478749,0.17940778556977915,0.0036336672219768004,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,30,1.0,0.0,0.0009876543209876543,65.12393409142317,234.2187610638903,44.52932828368245,0.0032364906550706746,132.90859944853509,59.86166380424234,189.74862840917945,0.10507426169700836,0.15071403836191286,0.14096651507279456,0.9273505636184316,2,25.8978469998965,0,0,0,cuda,0.0648069499537527,0.0692979379504027,0.0032364906550706746,59.86166380424234,132.90859944853509,0.14096651507279456,0.15071403836191286,0.9273505636184316,0.150055990485728,0.0032364906550706746,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,35,1.0,0.0,0.0009852216748768474,64.42808422960627,213.06077146804796,35.603251468747175,0.0028649284325033522,85.33915770640971,30.46345408366961,110.55317798375408,0.09655964662378444,0.28784391764201317,0.23559953018571472,0.771433250912671,2,21.399316000042745,0,0,0,cuda,0.06411448707049405,0.06850676304391451,0.0028649284325033522,30.46345408366961,85.33915770640971,0.23559953018571472,0.28784391764201317,0.771433250912671,0.28714143238161854,0.0028649284325033522,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,40,1.0,0.0,0.0009828009828009828,62.590705926170926,200.34541797075957,33.57109762520759,0.0024201158048094396,45.23824645497312,34.64450970003958,63.45018327031221,0.08625466975865685,0.6288749470322077,0.19548077295410995,0.2485279509563637,2,21.091173000058916,0,0,0,cuda,0.062286052019416144,0.06642329694844833,0.0024201158048094396,34.64450970003958,45.23824645497312,0.19548077295410995,0.6288749470322077,0.2485279509563637,0.5551434791515395,0.0024201158048094396,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,33,0,0.0,45,1.0,0.0,0.000980392156862745,60.91051616438983,194.22767513517388,31.86711045170696,0.0020121450277904604,50.27143109601979,45.43697506837997,88.65615486009672,0.08166186908005443,0.45547743398050256,0.05075730555350849,0.7153714583400568,2,22.48264299987568,0,0,0,cuda,0.0606140404107241,0.06452517178053858,0.0020121450277904604,45.43697506837997,50.27143109601979,0.05075730555350849,0.45547743398050256,0.7153714583400568,0.2843093415176032,0.0020121450277904604,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
