task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,wdro,55,0,0.0,,,,63.31637701844397,32.82311228793033,188.74561082196448,3.4543316259999983,140,2.0,872.8589700000384,12.269621000029929,0,0,76.54505470003154,26.716393681187846,70.99753078829902,144.71687636640706,0.0,0.0,0.0,7.272444506604946,cuda,,0.06129739697298457,,,,0.06530012463512948,3.4543316259999983,WDRO,0.5,64,WDRO
