task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fpto,11,0,0.0,0,1.0,0.0,0.0002,119.23002158763177,400.3086114968543,123.51719737381464,1e-06,61.397710754741176,26.460069308141744,61.397710754741176,0.023406817442875028,0.0,0.0,0.8568591743736382,2,8.404959000017698,0,0,0,cuda,,,,,,0.11864968156203795,0.13462261155396596,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,5,1.0,0.0,0.001,98.49731306190347,389.58005639787586,118.90408484098361,1e-06,100.28625187925098,44.472704153069344,100.28625187925098,0.10964962296238942,0.0,0.0,0.8907172042836569,2,9.403797999993913,0,0,0,cuda,,,,,,0.09801788739023022,0.10866943592332226,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,10,1.0,0.0,0.0009975062344139652,77.36992384156349,359.83335627847566,104.19507612473961,1e-06,148.04951050176584,74.67915517007059,148.04951050176584,0.11091002402332718,0.0,0.0,0.912200408392076,2,9.608843000023626,0,0,0,cuda,,,,,,0.076993333592023,0.08341579361680501,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,15,1.0,0.0,0.0009950248756218907,70.19857813442002,325.0449023827701,87.15209514934264,1e-06,161.59797341778517,77.21336647124747,161.59797341778517,0.1119802962465158,0.0,0.0,0.9210819258745732,2,10.056214999849544,0,0,0,cuda,,,,,,0.06985689368205886,0.07510338270268319,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,20,1.0,0.0,0.0009925558312655087,66.53194735947284,287.90675089665416,69.50961582088306,1e-06,162.79001289211547,76.51747704748963,162.79001289211547,0.11142285396193569,0.0,0.0,0.9206105301821859,2,10.414140999955634,0,0,0,cuda,,,,,,0.06620810986016462,0.07090242543255539,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,25,1.0,0.0,0.0009900990099009901,65.12000604652405,254.29806950299397,54.93862081277501,1e-06,147.4186698315195,63.81296702249725,147.4186698315195,0.10924805871041302,0.0,0.0,0.903988398774945,2,22.694324999974924,0,0,0,cuda,,,,,,0.06480304102821335,0.06929346851112714,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,30,1.0,0.0,0.0009876543209876543,63.57794259598165,226.94877014726077,44.388197053180825,1e-06,113.14709177665222,41.1473817852456,113.14709177665222,0.10392694551582833,0.0,0.0,0.7909221843890475,2,10.588646000087465,0,0,0,cuda,,,,,,0.06326848341496293,0.06754174733611557,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,35,1.0,0.0,0.0009852216748768474,61.94892111435786,207.70065135182506,39.00705067139534,1e-06,68.2463208326285,30.06197257698902,68.2463208326285,0.09517063710241377,0.0,0.0,0.2769523562953981,2,21.35476800003744,0,0,0,cuda,,,,,,0.061647391030019226,0.06569746856428405,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,40,1.0,0.0,0.0009828009828009828,60.37349489284247,197.15775762286665,37.53007385248917,1e-06,41.83193975939569,46.689046626270574,41.83193975939569,0.0864312974309543,0.0,0.0,0.4185297165198671,2,21.397614999841608,0,0,0,cuda,,,,,,0.06007963303569647,0.06391991826896776,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,45,1.0,0.0,0.000980392156862745,58.93243056951428,189.33684726455917,34.23012920210238,1e-06,44.686148326055346,49.029225087982816,44.686148326055346,0.07968305431626599,0.0,0.0,0.7679358086919865,2,20.51921699990089,0,0,0,cuda,,,,,,0.058645582946662174,0.06229915309712651,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,50,1.0,0.0,0.00097799511002445,57.79301216286012,182.85757993832397,28.747743424029725,1e-06,39.097734100883805,35.31397137363746,39.097734100883805,0.07316013926550599,0.0,0.0,0.6545431435968734,2,10.24031199995079,0,0,0,cuda,,,,,,0.05751171054342624,0.0610211407258829,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,55,1.0,0.0,0.0009756097560975611,57.0740443984223,177.18637038810823,27.65893266278337,1e-06,30.039383538279804,24.645828674501136,30.039383538279804,0.0656913184887092,0.0,0.0,0.29191940394114646,2,24.125305999859847,0,0,0,cuda,,,,,,0.05679624228159069,0.06021630195683236,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,60,1.0,0.0,0.00097323600973236,56.185371841876076,171.88575410349083,25.800842056810918,1e-06,25.498231808284757,22.756745468175918,25.498231808284757,0.058253677852202417,0.0,0.0,0.17467703221804282,2,21.325949999891236,0,0,0,cuda,,,,,,0.055911895248493534,0.0592231752175398,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,0,0.0,65,1.0,0.0,0.000970873786407767,55.10707404754919,168.95426222636559,23.830711953071326,1e-06,26.337984486393577,24.531000702497842,26.337984486393577,0.052877305294391656,0.0,0.0,0.36372626741355446,2,20.21831399997609,0,0,0,cuda,,,,,,0.054838845959209466,0.05802063037055665,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,1,0.5,0,1.0,0.5,0.0002,119.0056974157551,400.4879319392895,123.90060739995353,1e-06,61.41867216796826,22.38619677748151,71.02819109293654,0.023406822105205394,0.0,0.0,0.8345623312634652,2,15.294583000013517,0,0,0,cuda,,,,,,0.11842644926529403,0.13433530210451197,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,1,0.5,5,1.0,0.5,0.001,98.96659465347318,389.7063556558612,119.32643431687322,1e-06,99.32720204233641,45.28787300549977,120.00556630106635,0.10894721225329035,0.0,0.0,0.894266540251877,2,20.66032500010806,0,0,0,cuda,,,,,,0.09848488480129543,0.10924374216353343,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,1,0.5,10,1.0,0.5,0.0009975062344139652,77.54524859147489,360.35380344517534,104.18204307456179,1e-06,147.76055108498628,70.34435876957316,180.25835908129707,0.11044412923568803,0.0,0.0,0.9065521905970984,2,10.795524000059231,0,0,0,cuda,,,,,,0.07716780496651354,0.0836206250516795,FPTO,0.5,64,FPTO
medical_resource_allocation,fpto,11,1,0.5,15,1.0,0.5,0.0009950248756218907,69.79947039663728,324.6411033231142,85.38391448351318,1e-06,162.90501713093008,79.3725520559289,200.04619677938084,0.11145630078943142,0.0,0.0,0.9207473780795995,2,12.372345000130736,0,0,0,cuda,,,,,,0.06945972856067152,0.074644516408982,FPTO,0.5,64,FPTO
