task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,55,0,0.0,0,1.0,0.0,0.0005,76.12641887477298,393.18897296106513,123.9734841427273,0.006292126612925893,22.794526733729565,9.112132737703053,30.97269788248499,0.015486348941242494,0.6059432207536305,0.8643443038327758,0.8579731446472745,2,18.783069999926738,0,0,0,cuda,0.07376182108634725,0.0796359108980581,0.006292126612925893,9.112132737703053,22.794526733729565,0.8643443038327758,0.6059432207536305,0.8579731446472745,0.7004395025929325,0.006292126612925893,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,74.49486521500194,391.26815331142217,123.22331913064325,0.006159869089624289,25.217349385335485,10.942807345357213,35.07112888826042,0.017491834856987735,0.6149002303452765,0.8677765978251724,0.8588851125746154,2,28.799373000083506,0,0,0,cuda,0.07218094586689452,0.0777963607724523,0.006159869089624289,10.942807345357213,25.217349385335485,0.8677765978251724,0.6149002303452765,0.8588851125746154,0.7130715986725444,0.006159869089624289,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,72.6227981609137,388.78970198708595,122.1590149286174,0.006218237958906976,28.904027983673032,13.839926661451308,41.44751861007953,0.020620656024915186,0.6348014172549626,0.8740750103008896,0.8631007242529105,2,41.22556499999064,0,0,0,cuda,0.0703670279505342,0.07569334357343553,0.006218237958906976,13.839926661451308,28.904027983673032,0.8740750103008896,0.6348014172549626,0.8631007242529105,0.7347043014078404,0.006218237958906976,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,15,0.25,0.0,0.0004962779156327543,70.32692895263222,385.2980644406318,120.49284954256183,0.006230156990029857,34.64856686068839,18.134957036434916,51.273128129698726,0.02544572115617802,0.6588566198358015,0.8757635258408426,0.8745531623285091,2,27.583101000004717,0,0,0,cuda,0.06814247179405077,0.07312541856612081,0.006230156990029857,18.134957036434916,34.64856686068839,0.8757635258408426,0.6588566198358015,0.8745531623285091,0.7551051228668325,0.006230156990029857,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,67.47127683018948,379.8647968685633,117.64493707145648,0.00604350357776611,43.781318054634895,24.691623605982432,66.69081559204793,0.033015255243588074,0.672199466223037,0.8674420546794175,0.8883041691735385,2,29.524765000019215,0,0,0,cuda,0.06537552039854423,0.06994843578933624,0.00604350357776611,24.691623605982432,43.781318054634895,0.8674420546794175,0.672199466223037,0.8883041691735385,0.7625394050603791,0.00604350357776611,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,64.19131037550574,370.5013431546655,112.35037527759192,0.005259539944042358,58.160635442732676,34.70497397694393,90.69012841825591,0.04478524860160787,0.6480609437956716,0.8279880629996058,0.9009095705401429,2,36.72699300000204,0,0,0,cuda,0.06219743449386526,0.06632252542441823,0.005259539944042358,34.70497397694393,58.160635442732676,0.8279880629996058,0.6480609437956716,0.9009095705401429,0.7325185350924847,0.005259539944042358,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,61.45994086297492,353.14285148410005,102.05927725685027,0.0038887733352703747,79.33980220926966,48.94140018204467,125.56515795139428,0.061854757611524286,0.501042122997916,0.6701887264516755,0.9111483244789469,2,28.975866999985556,0,0,0,cuda,0.059550905308833994,0.06332177429379089,0.0038887733352703747,48.94140018204467,79.33980220926966,0.6701887264516755,0.501042122997916,0.9111483244789469,0.5778390084712074,0.0038887733352703747,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,61.267820588531094,320.958176796368,82.46095388185769,0.0031585067629663365,105.26201376573218,65.43454226810611,167.20788380945373,0.08216603627000184,0.07052522817590666,0.1752864047785015,0.9144166468535304,2,28.19818500006477,0,0,0,cuda,0.05936475257079575,0.06311134175871265,0.0031585067629663365,65.43454226810611,105.26201376573218,0.1752864047785015,0.07052522817590666,0.9144166468535304,0.11301244461421094,0.0031585067629663365,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,63.91628777846336,272.6976133563702,54.08426632877264,0.0035690886882036453,117.51965536402345,66.28872097082724,175.54744149323486,0.08605266739864452,-0.202507318044613,-0.20599077264707988,0.8994820128750458,2,31.792756000072586,0,0,0,cuda,0.06193095450048591,0.0660196120931676,0.0035690886882036453,66.28872097082724,117.51965536402345,-0.20599077264707988,-0.202507318044613,0.8994820128750458,1.9380836187608732e-05,0.0035690886882036453,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,65.57037815911144,231.50349515687506,35.00342674116586,0.0038375816536250535,96.06425334248927,35.58747637423323,124.72939280585155,0.06099236812022084,-0.13017257358321074,-0.15024896945160696,0.7870230418739865,2,27.493617000004633,0,0,0,cuda,0.06353366641733985,0.06784404749958034,0.0038375816536250535,35.58747637423323,96.06425334248927,-0.15024896945160696,-0.13017257358321074,0.7870230418739865,3.001522311062132e-05,0.0038375816536250535,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
