task,method,seed,stage_idx,lambda,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fdfl-scal,33,2,1.0,77.25356587279884,0.0011734075584474432,394.43063688794626,,,,77.19971185724046,0.0010348313543028093,395.43869504207004,2.728807500003313,140,4.0,630.0802000259864,7.218099999590777,0,0,0.6727826449914347,0.638731681621957,0.6727048819181247,0.7067346479360479,0.6089656575305005,0.10667124058608168,0.06005652897998096,6.570301348309602,cpu,,0.0747380315606944,0.07485395725189001,,,,,0.08077499574175678,0.08091042256370601,3.25209999573417,0.0,3.966000003856607,8.190070399999968
medical_resource_allocation,fdfl-scal,33,3,5.0,77.2699764031305,0.0011460302070654955,394.4377755801369,,,,77.21576453703392,0.001022434467346811,395.445811782348,2.707270500002778,140,4.0,639.0720999843325,6.799300004786346,0,0,0.6734869483613602,0.5474304970859304,0.6397923709492034,0.8925526350170692,0.6088010714294383,-0.1338407485938912,-0.08206330889945446,6.570299296522538,cpu,,0.07475357236596653,0.07486985804717432,,,,,0.08079314886642731,0.08092900085293307,3.2080000019050203,0.0,3.591300002881326,10.897340900002746
medical_resource_allocation,fdfl-scal,44,0,0.0,79.61122938363383,0.0034274812772523097,396.215635582663,,,,79.7738873614827,0.004163342410106714,397.28080727198244,2.6921767000021646,140,4.0,623.3632999937981,10.164400002395269,0,0,0.6686475618342447,0.6664791384781943,0.6685465360074869,0.671087203726263,0.6730522845217933,0.9445245208585384,0.593758099557334,6.592024592786146,cpu,,0.07723012389433671,0.0771383882896102,,,,,0.08369380697630548,0.08358608410056781,2.63499999709893,0.0,7.529400005296338,2.6921767000021646
medical_resource_allocation,fdfl-scal,44,1,0.5,79.56103354374409,0.0032871204628787867,396.19604516173223,,,,79.72254297639836,0.004020645673905511,397.2611331378029,2.704337499999383,140,4.0,626.660299989453,8.672299998579547,0,0,0.7000922550557348,0.6971536058565955,0.7000466090632194,0.7031520307361248,0.6730955104397564,0.944603383631674,0.5944693407199052,6.59200252746997,cpu,,0.07718041673636189,0.07708975160584189,,,,,0.08363543441872581,0.08352897991974434,2.946599997812882,0.0,5.725700000766665,5.396514200001548
medical_resource_allocation,fdfl-scal,44,2,1.0,79.51094723741119,0.0031470510785800137,396.1763916984566,,,,79.67130697154153,0.0038778886604356024,397.2413945302519,2.732780600003025,140,4.0,652.3063999775331,10.75249999848893,0,0,0.7329882056891105,0.7292548358119757,0.7330086900214088,0.7366006763365761,0.6731348987054435,0.9446815170214218,0.5951502961386476,6.591981530002322,cpu,,0.07713081450267589,0.07704122105335812,,,,,0.08357719134495854,0.08347200634602993,2.6622000004863366,0.0,8.090299998002592,8.129294800004573
medical_resource_allocation,fdfl-scal,44,3,5.0,79.11727718833981,0.0020613619124342877,396.01826512090486,,,,79.26899095646695,0.002750874141459815,397.08263484846617,2.6984215999982553,140,4.0,622.4291999606066,13.731699997151736,0,0,1.0275073193169348,1.0187852669342639,1.0283164179431232,1.0322105579445082,0.6734204588007427,0.94526017750288,0.6005556732517636,6.591852779507921,cpu,,0.07674132720656242,0.0766597789711498,,,,,0.0831200718368252,0.08302441204795576,5.689099998562597,0.0,8.04259999858914,10.827716400002828
medical_resource_allocation,fdfl-scal,55,0,0.0,75.66870662130952,0.006598309779227133,392.67416740915087,,,,75.65788416112332,0.007195998177806492,393.6808437279959,2.713303199998336,140,4.0,642.8183999814792,8.135200005199295,0,0,0.6520256913491433,0.647847808069253,0.6520821244802848,0.6563430568683026,0.6067205685312332,-0.9308537232836229,-0.5643859281530927,6.582543649261333,cpu,,0.07324536838564723,0.07331832604417879,,,,,0.07903426202257878,0.07911921440206897,2.5978000048780814,0.0,5.537400000321213,2.713303199998336
medical_resource_allocation,fdfl-scal,55,1,0.5,75.71176425416616,0.006419380821936914,392.69723659575556,,,,75.70048646229066,0.007011363166799482,393.7041195881766,2.7021362999948906,140,4.0,621.8031000098563,6.429999993997626,0,0,0.6206062800410702,0.617675088767263,0.6205864750925106,0.6235890912889794,0.6065479689257389,-0.9307685508816076,-0.5635396475650444,6.582487938113856,cpu,,0.07328661222001659,0.07336004624405312,,,,,0.07908228497225078,0.07916779969037928,2.682099999219645,0.0,3.747899994777981,5.4154394999932265
medical_resource_allocation,fdfl-scal,55,2,1.0,75.75461672132656,0.006242389032807853,392.72007481919803,,,,75.74287596230215,0.006828616781898159,393.72716852507006,2.7447105000028387,140,4.0,658.2200000339071,8.134199997584801,0,0,0.5920257417992961,0.5900173119139305,0.5920248553072618,0.5940009238784539,0.6063825967639699,-0.9306913966789635,-0.5627244943175551,6.582433806826675,cpu,,0.07332765003885665,0.07340156765097748,,,,,0.07913007228707253,0.07921615781811431,2.639300000737421,0.0,5.49489999684738,8.160149999996065
medical_resource_allocation,fdfl-scal,55,3,5.0,76.09088916605356,0.004887426804839971,392.8952679028412,,,,76.0757250963635,0.0054281121139592315,393.9040320687893,2.6308815000011236,140,4.0,585.6450000210316,13.663100005942397,0,0,0.5055324260533928,0.5030529003489741,0.5055979176182839,0.5079410452716511,0.6051075583278328,-0.9301144564924836,-0.5560867219938646,6.582055600467768,cpu,,0.07364988555616568,0.07372739498228836,,,,,0.07950545307632836,0.07959578485091719,5.732300000090618,0.0,7.930800005851779,10.791031499997189
medical_resource_allocation,fplg,11,0,0.0,78.07796097041478,0.0018975578523072923,396.3697648496065,,,,78.09818525728122,0.0019920328966253056,397.39367511666285,2.738216999998258,140,4.0,666.6987999997218,7.584299994050525,0,0,0.2715480989103908,0.2100296896966354,0.24291252869167412,0.6181183813776832,0.600160309858999,-0.8974940401712289,-0.4800433574647952,6.582919286807519,cpu,,0.07560785518714609,0.07565274543336008,,,,,0.08179197066030147,0.08184450709363356,3.1744999942020513,0.0,4.409799999848474,2.738216999998258
medical_resource_allocation,fplg,11,1,0.5,77.84489698843561,0.002308725496107244,396.1933273916331,,,,77.85647049742101,0.0024767146810841965,397.21358963932295,2.773595500002557,140,4.0,676.4623999624746,13.805699993099552,0,0,0.2720758926683411,0.20998811382966776,0.2431981053001771,0.6217106730041152,0.6000162488591254,-0.8990850818936438,-0.48697616411478434,6.582905151108211,cpu,,0.07537384802680172,0.07542692075915992,,,,,0.08151818750307913,0.08158026926448302,5.727999996452127,0.0,8.077699996647425,5.511812500000815
medical_resource_allocation,fplg,11,2,1.0,77.61388581493782,0.002749481878747583,396.0143981880573,,,,77.61745237701984,0.0029952591191319353,397.0309220706691,2.694663700000092,140,4.0,637.5304999819491,7.605499995406717,0,0,0.27279027841557785,0.2102433931384456,0.2436833503039334,0.6253980149599541,0.599977351996125,-0.9008103156438422,-0.4938956325358624,6.582925868242739,cpu,,0.07514245151771688,0.07520308513021065,,,,,0.08124759498479277,0.08131848616817583,3.1968999974196777,0.0,4.408599997987039,8.206476200000907
medical_resource_allocation,fplg,11,3,5.0,77.38426784236503,0.003213625088239206,395.83210965274094,,,,77.38047677043221,0.00354005092210454,396.8447951207459,2.6997847000020556,140,4.0,622.2164999999222,11.217800005397294,0,0,0.2744098592881243,0.2106924882921981,0.2446376992652352,0.6358099083894814,0.5999660328930906,-0.9028245746269302,-0.501052476624173,6.582980724705724,cpu,,0.07491303239246143,0.07498059942733022,,,,,0.08097944843629311,0.0810584074030345,3.2589000038569793,0.0,7.958900001540314,10.906260900002962
medical_resource_allocation,fplg,22,0,0.0,78.01333013168949,0.0011946062775922413,396.74002279907995,,,,78.07068949996346,0.0014495453697836117,397.7894398386788,2.7235160999989603,140,4.0,645.1789999555331,6.827299999713432,0,0,0.26275150768036637,0.19951176204559506,0.23307952664478848,0.6224706724068504,0.5287205704458975,0.8966041343288749,0.44230387425531165,6.654628021352424,cpu,,0.07558123619170218,0.0755901221229091,,,,,0.08176082004256667,0.08177121851672763,3.1824000034248456,0.0,3.6448999962885864,2.7235160999989603
medical_resource_allocation,fplg,22,1,0.5,77.81591254697969,0.0010251005761175173,396.5685019502531,,,,77.86469973484895,0.0011523853232115156,397.61574347501266,2.6930649999994785,140,4.0,633.0722999628051,10.665899993909989,0,0,0.26320237130009233,0.1997466450513981,0.23346918961985325,0.6237957233029613,0.5274567594537459,0.896966181077535,0.4481381883091648,6.654582715321604,cpu,,0.07538181485714102,0.07539883661680094,,,,,0.08152750623814962,0.08154741698670354,2.7795999994850717,0.0,7.886299994424917,5.416581099998439
medical_resource_allocation,fplg,22,2,1.0,77.61985250894918,0.0010222412715153383,396.3948420988079,,,,77.6604718624709,0.001003579488272757,397.4398931532312,2.766028300000471,140,4.0,674.5291000115685,7.5997999956598505,0,0,0.26379471953112177,0.20003074781868577,0.23392856378474378,0.6261852639242161,0.5264853154131984,-0.07696985530050043,-0.040154492300433435,6.65456921815798,cpu,,0.075184099233544,0.07520886648998887,,,,,0.08129628737052852,0.08132524606343959,3.1885999997030012,0.0,4.411199995956849,8.18260939999891
medical_resource_allocation,fplg,22,3,5.0,77.42477961909117,0.0011979310997450472,396.2183843257959,,,,77.45750587301859,0.0010829752636993234,397.2612241622523,2.7088409999996657,140,4.0,621.5187000198057,11.197199994057883,0,0,0.26501964334391104,0.20057888766440957,0.23475394189404225,0.6320017701457086,0.52553686335826,-0.8976044797170571,-0.45913500393969003,6.6545876850404495,cpu,,0.074987605254998,0.07501985284908488,,,,,0.08106659508672834,0.08110428432454239,3.240699996240437,0.0,7.9564999978174455,10.891450399998575
medical_resource_allocation,fplg,33,0,0.0,77.49549625719465,0.001000066896252706,394.72596531554615,,,,77.44256712436822,0.0010751829602381284,395.7354624232354,2.7453146999978344,140,4.0,646.3575000307173,9.19590000557946,0,0,0.31110410916674847,0.24806830797909846,0.2818545852844375,0.6662005570913663,0.6090188320999599,0.9351783567893087,0.5497092696893345,6.570197700503314,cpu,,0.0749731428607578,0.0750883729250942,,,,,0.08104969307877324,0.08118437559550003,3.2102000041049905,0.0,5.98570000147447,2.7453146999978344
