task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,44,0,0.0,0,1.0,0.0,0.0002,2234.6070569461936,376.79622364488756,116.6910885292841,12397.790059375859,118.14858444363318,58.89903390733997,4176.993035338258,0.023406838429696236,0.7424431735967696,0.7638332807407938,0.8800025915901252,2,19.158305000019027,0,0,0,cuda,0.4674681491823107,0.31855420469792756,12397.790059375859,58.89903390733997,118.14858444363318,0.7638332807407938,0.7424431735967696,0.8800025915901252,0.9999615836605712,58.89903390733997,0.3333333333333333,0.3333333333333333,0.3333333333333333,4176.993035338258,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,5,1.0,0.0,0.001,1401.3306900664875,364.2112128063472,107.7366386137156,3210.568715063559,140.6611695731357,74.88430013131209,1124.3489353465652,0.09509982032634694,0.7371987649509582,0.7473280637748867,0.9072008691836488,2,27.08219399983136,0,0,0,cuda,0.29315107640131494,0.22669514935340687,3210.568715063559,74.88430013131209,140.6611695731357,0.7473280637748867,0.7371987649509582,0.9072008691836488,0.9991640461493319,74.88430013131209,0.3333333333333333,0.3333333333333333,0.3333333333333333,1124.3489353465652,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,10,1.0,0.0,0.0009975062344139652,1071.32978280523,343.8975604384045,95.56653983872576,754.6255035914264,154.32797196233395,81.59580633479777,294.2060241535784,0.0661609272559173,0.4282001201819046,0.4562682994907419,0.9193957818083983,2,23.61511399999472,0,0,0,cuda,0.2241166066199829,0.18308436092441485,754.6255035914264,81.59580633479777,154.32797196233395,0.4562682994907419,0.4282001201819046,0.9193957818083983,0.9720380380862756,81.59580633479777,0.33333333333299997,0.33333333333299997,0.33333333333299997,294.2060241535784,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,15,1.0,0.0,0.0009950248756218907,1020.7757990714499,330.2628215798775,87.43414211162985,678.8963064359453,157.67322671219665,84.0231347286095,83.20162777967256,0.048504147798777236,-0.027621286769334126,-0.017089031132512873,0.9267818529074178,2,26.502524000079575,0,0,0,cuda,0.2135409767183577,0.1759651967384015,678.8963064359453,84.0231347286095,157.67322671219665,-0.017089031132512873,-0.027621286769334126,0.9267818529074178,0.1225529849761963,84.0231347286095,0.017098240085647677,0.9829013646125934,3.9530075906968005e-07,83.20162777967256,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,20,1.0,0.0,0.0009925558312655087,974.1770818490568,319.56008436279006,81.68561511641799,652.110503322221,161.49389511373587,82.50501906672076,78.67575003959685,0.04225950637339093,-0.16965669700741967,-0.18386839479676562,0.9303419495322609,2,24.03061399991202,0,0,0,cuda,0.20379276795543044,0.16929223482673034,652.110503322221,82.50501906672076,161.49389511373587,-0.18386839479676562,-0.16965669700741967,0.9303419495322609,0.1206478804417996,82.01660439134305,0.03695915789882967,0.963040842099948,2.2230055401206973e-13,78.67575003959685,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,25,1.0,0.0,0.0009900990099009901,936.0925873003671,311.92417437469834,77.64579852696656,520.7182149727598,163.63562412435184,83.89561383367432,78.72787078093039,0.03825639811756322,-0.17666386539051618,-0.1996934367162924,0.9301919039025491,2,25.981001999980435,0,0,0,cuda,0.1958256901983461,0.16375772138317699,520.7182149727598,83.89561383367432,163.63562412435184,-0.1996934367162924,-0.17666386539051618,0.9301919039025491,0.15119092921486738,79.34138033083543,0.053316942528715223,0.9466830574676476,2.6371711735444174e-12,78.72787078093039,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,30,1.0,0.0,0.0009876543209876543,896.5215823110539,305.95364639479897,74.19272945826526,387.27530749041307,165.26214759599364,85.04663860770057,78.42463773038331,0.03217510485206376,-0.16219409595586068,-0.19211264249905352,0.9319403538587051,2,27.34709100013788,0,0,0,cuda,0.1875476422050144,0.1579285205406831,387.27530749041307,85.04663860770057,165.26214759599364,-0.19211264249905352,-0.16219409595586068,0.9319403538587051,0.20250358378460837,78.50101304186603,0.07982829458674075,0.9201717054118465,4.1277968905662624e-13,78.42463773038331,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,35,1.0,0.0,0.0009852216748768474,881.4673683606397,300.00362503091065,71.09717077077374,322.97702463148835,167.51636519054958,84.355215803723,127.68574322586008,0.029061435052708716,-0.10294221810797097,-0.14821984585627895,0.9361323237803564,2,22.778192999794555,0,0,0,cuda,0.18439837911156842,0.15568948958701537,322.97702463148835,84.355215803723,167.51636519054958,-0.14821984585627895,-0.10294221810797097,0.9361323237803564,0.7654976296690678,78.30770876038261,0.3333333333333333,0.3333333333333333,0.3333333333333333,127.68574322586008,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,40,1.0,0.0,0.0009828009828009828,864.2229512587955,294.2766881903977,67.7705264754377,294.98334934551013,169.66144697964182,86.60174694564788,80.3970715412291,0.02723281144680458,-0.04921928627401386,-0.10467181000789588,0.9364559967450425,2,23.749533000000156,0,0,0,cuda,0.1807909369345338,0.1531100309796478,294.98334934551013,86.60174694564788,169.66144697964182,-0.10467181000789588,-0.04921928627401386,0.9364559967450425,0.2725394368774424,80.96891423535901,0.10187898993982984,0.898093325859337,2.7684199833134308e-05,80.3970715412291,mgda,FDFL-MGDA,2.0,64,MGDA
medical_resource_allocation,mgda,44,0,0.0,45,1.0,0.0,0.000980392156862745,856.7869392954972,289.1912892110742,65.5496596786583,278.39261410466236,172.14777580753352,86.88470013677178,81.07235684511943,0.027142364918935152,-0.01698044325399497,-0.07231395225008869,0.9369232207436166,2,24.186574000168548,0,0,0,cuda,0.17923536198950027,0.1519928656880764,278.39261410466236,86.88470013677178,172.14777580753352,-0.07231395225008869,-0.01698044325399497,0.9369232207436166,0.2912133201420803,81.68498785327746,0.10500476620491415,0.8949855677137273,9.66608035855596e-06,81.07235684511943,mgda,FDFL-MGDA,2.0,64,MGDA
