task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fplg,33,0,0.0,,,,3.5867187361180077,0.4723269464997264,4.700475901362912,15.7465017909999,2880,160.0,15391.950465000036,723.088652000115,0,0,0.3264948246844763,0.16792182542052536,0.3164396501644997,0.4952750199658877,0.16409122773870577,0.09229103549559695,0.19792281026879008,10.835232170242687,cpu,,0.0729806944735422,,0.13412810867709563,,,15.7465017909999,FDFL-Scal,0.5,mild,0.1,0.5,FPLG
md_knapsack,fplg,33,1,0.5,,,,3.585060352090115,0.4715885986474599,4.698990247333279,15.677796874999785,2880,160.0,15340.286472999878,711.0169549998773,0,0,0.3644558339179779,0.17383599489183038,0.3691176111167927,0.6293677711683576,0.13797339421120308,0.057277120651689564,0.18600845228198426,10.835192923704172,cpu,,0.0729423524727244,,0.13406337049849712,,,31.424298665999686,FDFL-Scal,0.5,mild,0.1,0.5,FPLG
md_knapsack,fplg,33,2,1.0,,,,3.5833551887171344,0.4707172570943665,4.697552528119546,15.511880788000099,2880,160.0,15183.671643000253,724.1026160002093,0,0,0.432891602650188,0.2442741243224414,0.4263478611492735,0.702581000704606,0.12750280992664634,0.023632954463606103,0.19629992648034927,10.835189471834925,cpu,,0.07290222379378948,,0.13399556623672465,,,46.936179453999785,FDFL-Scal,0.5,mild,0.1,0.5,FPLG
md_knapsack,fplg,33,3,5.0,,,,3.5807359833850256,0.470140899373272,4.695723605543623,15.58695572900001,2880,160.0,15248.70131900002,822.4204829998598,0,0,1.024302482543017,0.5898280095692152,0.9809163018322085,1.6451233940250618,0.14133573384331893,-0.029333090804524304,0.13614891208809038,10.835092242206565,cpu,,0.07284280018419834,,0.13389477514004397,,,62.523135182999795,FDFL-Scal,0.5,mild,0.1,0.5,FPLG
