task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,44,0,0.0,0,1.0,0.0,0.0002,94.25270401912042,376.79622364488756,116.6910885292841,0.03599634891212064,118.14858444363318,58.89903390733997,172.2955201720879,0.02340681075565884,0.7559152148850108,0.8350937038380539,0.8800025915901252,2,18.160483999963617,0,0,0,cuda,0.09379393855104122,0.10350177795221477,0.03599634891212064,58.89903390733997,118.14858444363318,0.8350937038380539,0.7559152148850108,0.8800025915901252,0.8040401815832073,0.03599634891212064,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,5,1.0,0.0,0.001,79.90790195022885,359.6204385520216,106.17802099764768,0.021375300921232077,144.63825074109351,76.44238018556236,216.3366670567681,0.10932951288276144,0.6894348250439903,0.7812664149587009,0.9058513105376623,2,20.860712999819953,0,0,0,cuda,0.07951895834990534,0.08638848031824334,0.021375300921232077,76.44238018556236,144.63825074109351,0.7812664149587009,0.6894348250439903,0.9058513105376623,0.73710059826291,0.021375300921232077,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,10,1.0,0.0,0.0009975062344139652,68.67741347522417,325.88120145543587,88.19352055333464,0.009240978542625655,162.53533280728453,82.31778555645867,240.41007907120596,0.10784994423220332,0.4992748225974188,0.6160139096364888,0.9193365711101876,2,21.6742540001178,0,0,0,cuda,0.06834313313740979,0.07335654957125938,0.009240978542625655,82.31778555645867,162.53533280728453,0.6160139096364888,0.4992748225974188,0.9193365711101876,0.5485125326457715,0.009240978542625655,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,15,1.0,0.0,0.0009950248756218907,65.49765620494475,292.66994026929154,71.33738518774136,0.005382245526605547,166.63297367342912,84.11979755346714,246.68263688529385,0.10637831045481963,0.37473736531788904,0.5156040524405577,0.9277395682221335,2,21.88900599981025,0,0,0,cuda,0.06517885301282778,0.06972334036611409,0.005382245526605547,84.11979755346714,166.63297367342912,0.5156040524405577,0.37473736531788904,0.9277395682221335,0.4289782759746725,0.005382245526605547,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,20,1.0,0.0,0.0009925558312655087,64.03275709862862,259.43849494949626,56.534993990610594,0.0036595395696617634,161.56626071908838,73.57081531650627,231.56476395823017,0.10452366511510507,0.24992902480420168,0.396583121719626,0.9298487740802999,2,23.433293999914895,0,0,0,cuda,0.06372108415419199,0.06805780102035958,0.0036595395696617634,73.57081531650627,161.56626071908838,0.396583121719626,0.24992902480420168,0.9298487740802999,0.3003941529739804,0.0036595395696617634,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,25,1.0,0.0,0.0009900990099009901,63.346143620637235,230.64820730256693,44.496621591893174,0.002976828936210313,136.7320484262858,54.819697146933855,187.91308430769507,0.101021974616064,0.22484307625184402,0.3922916566433714,0.9078757331331273,2,22.355640000114363,0,0,0,cuda,0.06303781269759827,0.0672789292373578,0.002976828936210313,54.819697146933855,136.7320484262858,0.3922916566433714,0.22484307625184402,0.9078757331331273,0.2780622819430529,0.002976828936210313,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,30,1.0,0.0,0.0009876543209876543,62.40123369377659,209.9646031071607,36.76416239324868,0.0025109365083765805,92.12162403731251,28.724862444534246,113.79704144204253,0.09395053981888446,0.26770851557400177,0.45382153228936134,0.6874182100944164,2,22.877651000044352,0,0,0,cuda,0.062097502023877364,0.0662089099430656,0.0025109365083765805,28.724862444534246,92.12162403731251,0.45382153228936134,0.26770851557400177,0.6874182100944164,0.33129345694054224,0.0025109365083765805,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,35,1.0,0.0,0.0009852216748768474,61.488467067987244,196.83187332357454,33.98330757206618,0.0022420351112295497,47.458301135443456,36.51065017232577,61.14654731263381,0.08459764381076468,0.38539265045463295,0.11907803135834279,0.04428863922018271,2,23.94685100011884,0,0,0,cuda,0.06118917819697305,0.06517732516062882,0.0022420351112295497,36.51065017232577,47.458301135443456,0.11907803135834279,0.38539265045463295,0.04428863922018271,0.3702570273635659,0.0022420351112295497,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,40,1.0,0.0,0.0009828009828009828,60.076689614705515,189.01788729594486,31.665231268386588,0.002099588157708965,39.833362808166726,51.25438157805102,81.98112602851604,0.07808630609460998,0.2498826067777711,-0.14189607727774367,0.5914924081358556,2,23.70215700011613,0,0,0,cuda,0.05978427242711854,0.06358569706278852,0.002099588157708965,51.25438157805102,39.833362808166726,-0.14189607727774367,0.2498826067777711,0.5914924081358556,0.12143917364041888,0.002099588157708965,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,45,1.0,0.0,0.000980392156862745,58.73196707020486,182.1747017053454,26.625920913540085,0.002262338320849229,36.41151302176435,34.84837735686098,63.05753636074675,0.0755354002650559,0.1602357999681061,-0.32686587876544293,0.5645813966889085,2,22.27507699990383,0,0,0,cuda,0.05844609518308416,0.062074082943184165,0.002262338320849229,34.84837735686098,36.41151302176435,-0.32686587876544293,0.1602357999681061,0.5645813966889085,0.0925574745719322,0.002262338320849229,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,50,1.0,0.0,0.00097799511002445,57.37895676798837,175.71841847455877,24.126869984605626,0.0024428525421546113,29.11211029496179,30.023250480693875,48.06603010215374,0.07129906798297109,0.29490777490967834,-0.4371928706330708,0.29073530514759305,2,22.971493000113696,0,0,0,cuda,0.057099670521153244,0.060557482838841485,0.0024428525421546113,30.023250480693875,29.11211029496179,-0.4371928706330708,0.29490777490967834,0.29073530514759305,0.17865759629810837,0.0024428525421546113,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,55,1.0,0.0,0.0009756097560975611,56.87975053343155,172.801476923031,20.682861933344704,0.002642190295785477,27.98888938983034,20.117172224436754,37.041250469030246,0.06440120643044776,0.5051193083281074,-0.33686090712588723,0.03390159502611917,2,23.047584999858373,0,0,0,cuda,0.05660289412226265,0.059999011836695516,0.002642190295785477,20.117172224436754,27.98888938983034,-0.33686090712588723,0.5051193083281074,0.03390159502611917,0.3817384582434785,0.002642190295785477,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,60,1.0,0.0,0.00097323600973236,55.642354858767135,167.93574321447082,19.484398868161385,0.0025669546737322685,29.334278401068044,19.00587857113735,38.482491665458134,0.05767740925293752,0.5321328036936945,-0.2968580184166522,0.10291822414693537,2,24.601706000112245,0,0,0,cuda,0.05537152134542164,0.0586172475175495,0.0025669546737322685,19.00587857113735,29.334278401068044,-0.2968580184166522,0.5321328036936945,0.10291822414693537,0.40569284940356054,0.0025669546737322685,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,65,1.0,0.0,0.000970873786407767,54.77587275780729,165.5092959123526,17.758327819675536,0.0024461384963523946,27.16906355675265,19.697615823515516,36.395401390110976,0.052913584900197076,0.5163985180016998,-0.23462301071292752,0.08413901798074595,2,22.792492999997194,0,0,0,cuda,0.05450925675812113,0.057651814306738665,0.0024461384963523946,19.697615823515516,27.16906355675265,-0.23462301071292752,0.5163985180016998,0.08413901798074595,0.385553513111231,0.0024461384963523946,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,64,PCGrad
