task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,fdfl-scal,22,0,0.0,0,1.0,0.0,0.0002,82.32385063336949,384.437369601366,117.15963001209622,0.028839537032967093,110.40069416075796,57.24008359653423,22.00436317025002,0.02340669688328474,0.820760246956924,0.8724658099923566,0.9235164606148571,2,23.449475000006714,0,0,0,cuda,0.021477953332844493,0.2646645994020046,0.07539531759209081,12.322617304381348,1.4330394643938662,0.081923147648103,0.08923343120811202,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,5,1.0,0.0,0.001,73.00002261770885,372.6077864629027,110.91167488733903,0.01762589339796528,133.03585382890202,70.18192748004135,3.426127521938446,0.07652247729859321,0.7692785451468506,0.8239588702786782,0.9246568255762442,2,49.927496999998766,0,0,0,cuda,0.0003843267401619347,0.26056076465797623,0.01000702100003298,677.9667856267037,1.5966285597634426,0.07264470241873386,0.07833535065600662,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,10,1.0,0.0,0.0009975062344139652,67.48763697239781,353.35894581027765,100.37419268570568,0.009221390683318094,149.60441464099296,78.74892067931668,3.1049200205893026,0.06871790341232532,0.6179442778431138,0.6951793223254472,0.9215302799646924,2,45.07882000007157,0,0,0,cuda,0.00025753489675321895,0.25374126593790314,0.00808376340112382,985.2694494488215,1.594320944673774,0.06715914775092231,0.07199421808018133,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,15,1.0,0.0,0.0009950248756218907,65.39787632452476,333.85208842200785,89.39698815370302,0.005905559577517972,158.1710730674591,83.18030274184592,2.8642218685147824,0.06577755511477339,0.4803333129001538,0.540087182867233,0.9248266227884027,2,41.462891000037416,0,0,0,cuda,0.00019635290700285645,0.24663806565632185,0.006959030188839546,1256.0958196189774,1.594537859396024,0.06507955880084587,0.06960972926998267,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,20,1.0,0.0,0.0009925558312655087,64.3695284770456,314.29002792367237,78.83627897085331,0.004480534407485572,164.38216488431183,87.1206261616275,2.6630249705679496,0.06510216361803882,0.2938630632178894,0.3280926015501459,0.9316265306818781,2,22.015959000100338,0,0,0,cuda,0.000155745983477789,0.23930311824979272,0.0061049569614466245,1536.4962415478267,1.5953840159591823,0.06405621633211427,0.06844023909329607,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,25,1.0,0.0,0.0009900990099009901,64.7369077503264,294.22479890625397,67.7474615791381,0.0042465351815041165,166.4561768346654,84.78336855416545,2.4935842250130458,0.06577414178552238,0.20909698465431573,0.21500343099397412,0.9269642318193911,2,22.26951299985558,0,0,0,cuda,0.0001302519793369874,0.23153822217532166,0.005491658377075435,1777.6176865327081,1.5998311036887403,0.06442180742407949,0.06885774800576251,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,30,1.0,0.0,0.0009876543209876543,64.06305376343187,273.09131062957385,58.07765191005117,0.003974156703078705,166.2755221246756,81.96960963041352,2.3147802050019624,0.06660541100444774,0.1553659742978109,0.15734269946110316,0.9259474334723422,2,22.678095999935977,0,0,0,cuda,0.00010921122409852234,0.22306785842847446,0.004935738432697744,2042.5360146795813,1.6032903423422415,0.06375123335305509,0.06809219475008974,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,35,1.0,0.0,0.0009852216748768474,64.17414561027965,254.36293094633808,48.572839888746984,0.003699591891461948,157.23699057910923,73.17801773771976,2.049394531847915,0.06664322099318652,0.1295737640543167,0.09632777941033004,0.9211124749597743,2,25.126120000095398,0,0,0,cuda,9.296502452965412e-05,0.21528311426349866,0.004473678575660805,2315.743101803059,1.6079161834411793,0.06386178447161663,0.06821832867443745,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,40,1.0,0.0,0.0009828009828009828,63.70717456524051,235.78136854116357,41.78986551291917,0.0035488302724519566,141.01126160115095,55.052747943185516,1.7081332836969427,0.06550276027518098,0.1358762614583412,0.12024479742868557,0.8973228237613443,2,21.983918000159974,0,0,0,cuda,7.747097682326872e-05,0.20727064507779352,0.004007175980783187,2675.4618771702253,1.6141160924465339,0.06339708636073131,0.06768832921349273,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,45,1.0,0.0,0.000980392156862745,62.769946926666876,220.75732109070216,36.96873018030137,0.0032726246201648336,116.42079422578252,37.893620162746316,1.326973532645185,0.06314724761300551,0.18338602773927554,0.2031568337506407,0.8344556478497347,2,22.68976899995323,0,0,0,cuda,6.593218459276312e-05,0.2005582883824312,0.003636378155698204,3041.8875033672853,1.6211989229017427,0.06246442058253911,0.0666261867324027,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,50,1.0,0.0,0.00097799511002445,61.3265606068843,209.45436333048585,33.53753742600093,0.002850419909858788,91.04874759640836,25.556075657206247,0.9842615166530619,0.06039168851239183,0.256944634737417,0.37182839591909844,0.571177901985949,2,28.392272000019148,0,0,0,cuda,5.646178156795434e-05,0.19535645370731186,0.0033211704890162485,3459.9767892940367,1.6247628820497086,0.06102805979913244,0.064994551153549,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,55,1.0,0.0,0.0009756097560975611,60.077011791898144,200.0830492294778,31.823949214793814,0.0023767273249972955,71.85919465779205,25.69271930086772,0.7450161659902512,0.05810062277828861,0.3475581372830219,0.38217637342499877,0.1109860975171389,2,24.22760600006768,0,0,0,cuda,4.9299094356605215e-05,0.19093616950062517,0.003068058056214075,3873.015762104828,1.6295293902562977,0.05978459303614639,0.06358605974050455,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,60,1.0,0.0,0.00097323600973236,58.277779833941395,191.78469760991482,30.506325395923266,0.001982516501303291,57.69601886969997,31.76151038035228,0.5730728003500261,0.05612958585103943,0.3822246650734079,0.25117662508986055,0.04629624834849301,2,29.576140000017404,0,0,0,cuda,4.330245059940479e-05,0.18693474634858984,0.002845124359157623,4316.955363056504,1.6327573440678564,0.05799411865708316,0.06156449742586231,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,0,0.0,65,1.0,0.0,0.000970873786407767,57.21441911714021,186.25855022643674,29.62067204736523,0.0017098217129801565,50.203620931692654,32.878001955490845,0.47490783385791796,0.05359885245758035,0.30657959037193944,0.11790786126519481,0.08568700074284538,2,24.076773000160756,0,0,0,cuda,3.9245642026385975e-05,0.18422186137118768,0.0026888483082554387,4694.071796489659,1.6355113128369652,0.056935933740616375,0.060373346602474114,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,1,0.5,0,1.0,0.5,0.0002,81.75492131574958,384.3303671840933,117.22016663156356,0.02890312069283975,111.87500970850803,57.20346742966605,32.59410303567195,0.02340676062395703,0.8204307954559173,0.8604598328958201,0.9130391521823831,2,23.030571999925087,0,0,0,cuda,0.0008332877387585207,0.26462776411359196,0.01484961518595476,317.57069233713844,1.563582216029811,0.08135698753617772,0.08856213614250039,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,1,0.5,5,1.0,0.5,0.001,72.59595575681396,370.3231407303084,108.57004536735384,0.015588692633409455,135.47037872122002,73.58731065997314,39.943922132329696,0.10343694600954075,0.7580363032848405,0.8085230595535264,0.9260284337978453,2,23.022003999813023,0,0,0,cuda,0.0003586381250326214,0.2597607218608209,0.009651947899014223,724.2975683000609,1.5965736454020472,0.07224260231226265,0.07786798843352141,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,1,0.5,10,1.0,0.5,0.0009975062344139652,66.96334470806971,341.7956248131202,89.54934721477916,0.006353887616433489,152.79312954841677,81.83247406150976,43.627867468936145,0.10071441716737561,0.48330640833695176,0.5061085403088489,0.9268877475639891,2,22.27072899995619,0,0,0,cuda,0.00021841764590945965,0.2495550177541553,0.007382900480350254,1142.5588656770112,1.5930048100484662,0.06663740742596358,0.07139498406743545,FDFL-Scal,0.5,64,FDFL-Scal
medical_resource_allocation,fdfl-scal,22,1,0.5,15,1.0,0.5,0.0009950248756218907,67.26398140448566,313.2148467116197,73.74708353953041,0.004974760133012286,158.09945158653693,84.53586992945097,44.68006983699345,0.09801741981782965,0.2321104771551893,0.20965916119349418,0.9290622956690511,2,24.479844000097728,0,0,0,cuda,0.00015913747534855908,0.23889344148485403,0.006165784553098527,1501.1765202483282,1.5953111367305992,0.066936580803781,0.07173851147378926,FDFL-Scal,0.5,64,FDFL-Scal
