task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,pcgrad,44,0,0.0,0,1.0,0.0,0.0002,2234.6070569461936,376.79622364488756,116.6910885292841,12397.790059375859,118.14858444363318,58.89903390733997,12530.979106014773,0.023406839234329284,0.7424431735967696,0.7638332807407938,0.8800025915901252,2,17.97175599995171,0,0,0,cuda,0.4674681491823107,0.31855420469792756,12397.790059375859,58.89903390733997,118.14858444363318,0.7638332807407938,0.7424431735967696,0.8800025915901252,0.9999615836605713,58.89903390733997,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,5,1.0,0.0,0.001,1393.322380147858,363.92916578739397,107.55754810533074,3131.3517459850536,140.91351670780836,75.12415079394287,3293.9516640529446,0.09699321638912779,0.7356869798066649,0.7456277715031717,0.9071852588557607,2,24.553241999910824,0,0,0,cuda,0.291475779706935,0.22569202170642136,3131.3517459850536,75.12415079394287,140.91351670780836,0.7456277715031717,0.7356869798066649,0.9071852588557607,0.9991144298088932,75.12415079394287,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,10,1.0,0.0,0.0009975062344139652,1065.5564909142086,342.9961022820864,95.02607220357808,729.698541944236,154.52178862873043,81.52407357296025,852.8379646435405,0.0701270459994833,0.400090277995035,0.4282346921082086,0.9198839356905852,2,23.705463999931453,0,0,0,cuda,0.22290886404770566,0.18227757652348653,729.698541944236,81.52407357296025,154.52178862873043,0.4282346921082086,0.400090277995035,0.9198839356905852,0.9690382911182212,81.52407357296025,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,15,1.0,0.0,0.0009950248756218907,1012.4026875558648,328.6993817529784,86.56117902391051,674.480435703559,158.00374577168654,84.13656934339217,727.9062804703519,0.05377528793646607,-0.05943066517903657,-0.05130651438620754,0.9272089366586227,2,23.8801529999364,0,0,0,cuda,0.21178936543129914,0.17477407499439412,674.480435703559,84.13656934339217,158.00374577168654,-0.05130651438620754,-0.05943066517903657,0.9272089366586227,0.9235112010295498,84.13656934339217,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,20,1.0,0.0,0.0009925558312655087,957.4069358478564,317.3161126276494,80.5093205803,608.6278378966504,162.09551056067878,82.43169377504015,681.8760294837241,0.05025535828996221,-0.1819935459695926,-0.19917585472419239,0.9304055030072611,2,22.80810100000963,0,0,0,cuda,0.20028454082067337,0.16686421761604325,608.6278378966504,82.43169377504015,162.09551056067878,-0.19917585472419239,-0.1819935459695926,0.9304055030072611,0.8577083719361679,80.14559577594964,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,25,1.0,0.0,0.0009900990099009901,912.208910345932,308.6619214800764,75.95439499384842,435.09989563120547,164.70680600949623,83.79300979367714,524.6761154682864,0.04927712258004399,-0.16424511649745055,-0.19484457817912118,0.9304716298813764,2,23.799940000117203,0,0,0,cuda,0.19082934946503802,0.16024911508165732,435.09989563120547,83.79300979367714,164.70680600949623,-0.19484457817912118,-0.16424511649745055,0.9304716298813764,0.8001130165182623,77.95897301413144,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,30,1.0,0.0,0.0009876543209876543,868.6819934634796,301.4751684850122,72.14667576221572,297.0928550346042,167.17071033679514,84.8598094137515,397.5540713361896,0.044647431832569674,-0.0602425405927912,-0.09310511435439818,0.9315079562914967,2,21.786973999951442,0,0,0,cuda,0.18172374532250965,0.15377853414709425,297.0928550346042,84.8598094137515,167.17071033679514,-0.09310511435439818,-0.0602425405927912,0.9315079562914967,0.7420160880131162,79.67520557121993,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,35,1.0,0.0,0.0009852216748768474,848.1192148675163,294.3207791698153,68.9158765623974,282.19306637753283,170.52702030087062,84.1043232102294,386.59967810337696,0.040028368949075396,0.05739793715872557,0.02831416788779234,0.9344972475026331,2,33.46262700006264,0,0,0,cuda,0.17742211921673834,0.1506869255477939,282.19306637753283,84.1043232102294,170.52702030087062,0.02831416788779234,0.05739793715872557,0.9344972475026331,0.7614137470165658,81.20686226750213,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,40,1.0,0.0,0.0009828009828009828,824.2645883038667,287.34562804060164,65.51824755107242,262.02912377243376,173.76724459548518,85.99001862583415,375.03223246330276,0.03895413050683092,0.05940305984114817,0.023526495787622954,0.9346281617414083,2,23.06995799995093,0,0,0,cuda,0.17243185567376726,0.14707196400312322,262.02912377243376,85.99001862583415,173.76724459548518,0.023526495787622954,0.05940305984114817,0.9346281617414083,0.7316023793752098,82.4397011019155,0.0,0.0,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,45,1.0,0.0,0.000980392156862745,809.3404041275371,281.1422333521931,63.08246794816975,216.28242031657769,176.85549519665463,86.57084943087962,345.65502776413643,0.03832749227983336,0.0029786975668520737,-0.04773479391216205,0.9347020485358638,2,23.528961000010895,0,0,0,cuda,0.1693097941313237,0.14479464294327865,216.28242031657769,86.57084943087962,176.85549519665463,-0.04773479391216205,0.0029786975668520737,0.9347020485358638,0.6258158527140939,79.00597013110618,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,50,1.0,0.0,0.00097799511002445,790.0921261579488,273.4948716763229,59.54627982869051,201.63826709826498,179.53656355618435,83.3308202504142,340.63445959866016,0.0379203933490303,-0.0958032761278383,-0.16101855312889077,0.9332714661765722,2,25.216831000079765,0,0,0,cuda,0.16528315470520163,0.1418394782742875,201.63826709826498,83.3308202504142,179.53656355618435,-0.16101855312889077,-0.0958032761278383,0.9332714661765722,0.5796907381421953,72.40698251454563,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,55,1.0,0.0,0.0009756097560975611,780.6848447413113,267.3632498039135,56.695571199899604,193.38435530827516,180.23344075500418,84.46935006036645,339.7102761946244,0.03866518697353129,-0.13291858632512435,-0.2127210172804931,0.9313050171659988,2,24.491627999850607,0,0,0,cuda,0.16331520046510253,0.14038774736185672,193.38435530827516,84.46935006036645,180.23344075500418,-0.2127210172804931,-0.13291858632512435,0.9313050171659988,0.54843594260421,70.37015157976322,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,60,1.0,0.0,0.00097323600973236,766.6779583492671,259.31486515138323,52.88043999445679,166.27664949020962,183.351748353728,82.74991474857453,316.52552657721486,0.03913169221304619,-0.052935844930822734,-0.13947787305459336,0.9306029786351468,2,36.616962999914904,0,0,0,cuda,0.1603850328380281,0.13821708165759786,166.27664949020962,82.74991474857453,183.351748353728,-0.13947787305459336,-0.052935844930822734,0.9306029786351468,0.5172361212661624,69.64641632644945,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
medical_resource_allocation,pcgrad,44,0,0.0,65,1.0,0.0,0.000970873786407767,753.9046094251298,251.8764464508395,49.55865793648964,152.89774276402358,183.57625836271532,80.52171979739934,303.17242952938204,0.03802614323074612,-0.012306612898174168,-0.07924016698265007,0.9279004606473755,2,54.010560999813606,0,0,0,cuda,0.15771291481984442,0.13622799987887035,152.89774276402358,80.52171979739934,183.57625836271532,-0.07924016698265007,-0.012306612898174168,0.9279004606473755,0.50153931534532,68.90340513146295,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,2.0,64,PCGrad
