task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,hidden_dim,config_name
medical_resource_allocation,mgda,55,0,0.0,0,1.0,0.0,0.0005,76.12641887477298,393.18897296106513,123.9734841427273,0.006292126612925893,22.794526733729565,9.112132737703053,0.0062921266129205376,3.1460632667245814e-06,0.6059432207536305,0.8643443038327758,0.8579731446472745,2,19.593739000015375,0,0,0,cuda,0.07376182108634725,0.0796359108980581,0.006292126612925893,9.112132737703053,22.794526733729565,0.8643443038327758,0.6059432207536305,0.8579731446472745,0.9999999494832874,0.006292126612925893,0.9999999999989997,1.1915904033365449e-16,0.0,0.0062921266129205376,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,5,0.4082482904638631,0.0,0.0004987531172069826,76.12597155591232,393.18875590741294,123.97336037309111,0.006292065056390593,22.794840935477392,9.11239548759877,0.006292065056384415,3.1381870209065643e-06,0.6059378517126399,0.8643368928418851,0.8579746743695955,2,27.280086000018855,0,0,0,cuda,0.07376138766186392,0.07963540569277879,0.006292065056390593,9.11239548759877,22.794840935477392,0.8643368928418851,0.6059378517126399,0.8579746743695955,0.999999949482299,0.006292065056390593,0.999999999999,1.430974907169843e-17,0.0,0.006292065056384415,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,76.12552535690224,393.18853939377647,123.9732369112541,0.006291988806511032,22.795251842967588,9.112555013662512,0.006291988806505004,3.1303426502665755e-06,0.60594369704024,0.8643389560602727,0.8579835906794354,2,25.205472000038753,0,0,0,cuda,0.07376095532244699,0.07963490175273816,0.006291988806511032,9.112555013662512,22.795251842967588,0.8643389560602727,0.60594369704024,0.8579835906794354,0.9999999494810747,0.006291988806511032,0.9999999999989999,0.0,1.919836346007175e-17,0.006291988806505004,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,15,0.25,0.0,0.0004962779156327543,76.12508027723868,393.1883234159673,123.97311375470959,0.006291267791001593,22.79552381238124,9.112358619289331,0.006291267790995509,3.1222172265624557e-06,0.6059540816361269,0.8643245604940016,0.8579967272352828,2,26.663615999950707,0,0,0,cuda,0.07376052406760801,0.07963439907736337,0.006291267791001593,9.112358619289331,22.79552381238124,0.8643245604940016,0.6059540816361269,0.8579967272352828,0.9999999494694946,0.006291267791001593,0.9999999999989999,2.6454532801824697e-17,0.0,0.006291267790995509,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,20,0.2182178902359924,0.0,0.0004950495049504951,76.12463637591713,393.1881079922024,123.97299092188835,0.006291201284976881,22.795841295899873,9.112623742296492,0.00629120128497064,3.114456042323354e-06,0.6059561004945762,0.8643248455898564,0.8579973017512563,2,26.31734999999935,0,0,0,cuda,0.07376009395451004,0.07963389773328067,0.006291201284976881,9.112623742296492,22.795841295899873,0.8643248455898564,0.6059561004945762,0.8579973017512563,0.9999999494684262,0.006291201284976881,0.9999999999989999,0.0,3.662031555754854e-18,0.00629120128497064,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,25,0.19611613513818404,0.0,0.0004938271604938272,76.12419358333887,393.18789309987255,123.97286839044479,0.0062911331131437365,22.79615548498517,9.112883828780658,0.006291133113137538,3.1067323623035357e-06,0.6059570071353202,0.8643249908437086,0.8579979642307161,2,26.720006000005014,0,0,0,cuda,0.07375966491571616,0.0796333976418813,0.0062911331131437365,9.112883828780658,22.79615548498517,0.8643249908437086,0.6059570071353202,0.8579979642307161,0.9999999494673315,0.0062911331131437365,0.9999999999989999,0.0,6.800804682633554e-18,0.006291133113137538,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,30,0.1796053020267749,0.0,0.0004926108374384237,76.12375190068667,393.1876787403796,123.97274616136006,0.0062909453609149854,22.79637019708707,9.113097230930821,0.006290945360909643,3.0989878233701537e-06,0.6059515416637159,0.8643227608470727,0.857994945307802,2,26.668575999906352,0,0,0,cuda,0.07375923695237242,0.07963289880449767,0.0062909453609149854,9.113097230930821,22.79637019708707,0.8643227608470727,0.6059515416637159,0.857994945307802,0.9999999494643147,0.0062909453609149854,0.9999999999989997,1.20651482608213e-16,0.0,0.006290945360909643,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,35,0.16666666666666666,0.0,0.0004914004914004914,76.1233113216042,393.1874649102322,123.97262423235958,0.006290866428397425,22.796733139728616,9.113303792355717,0.006290866428391651,3.091334815187027e-06,0.6059567516642441,0.864321308573694,0.8579996222312417,2,27.81172400000287,0,0,0,cuda,0.07375881005831994,0.0796324012139474,0.006290866428397425,9.113303792355717,22.796733139728616,0.864321308573694,0.6059567516642441,0.8579996222312417,0.9999999494630465,0.006290866428397425,0.9999999999989999,6.56570509586137e-17,0.0,0.006290866428391651,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,40,0.15617376188860607,0.0,0.0004901960784313725,76.12287183060789,393.18725160296736,123.97250260119131,0.006290799801787355,22.797024012499744,9.113570742685683,0.006290799801781129,3.0837253540714693e-06,0.6059576907994441,0.8643207928259277,0.8580008898333745,2,25.761954000017795,0,0,0,cuda,0.07375838421855604,0.07963190485273994,0.006290799801787355,9.113570742685683,22.797024012499744,0.8643207928259277,0.6059576907994441,0.8580008898333745,0.9999999494619762,0.006290799801787355,0.9999999999989999,7.901253923119418e-18,2.403766956043205e-19,0.006290799801781129,mgda,FDFL-MGDA,0.5,64,MGDA
medical_resource_allocation,mgda,55,0,0.0,45,0.14744195615489714,0.0,0.000488997555012225,76.12243342608451,393.18703881673514,123.97238126590716,0.006290727230574687,22.797321734252204,9.113818805859573,0.006290727230568424,3.076150196133541e-06,0.6059596582653369,0.8643211833418906,0.8580046017237832,2,26.92487300009816,0,0,0,cuda,0.07375795943151765,0.0796314097190499,0.006290727230574687,9.113818805859573,22.797321734252204,0.8643211833418906,0.6059596582653369,0.8580046017237832,0.9999999494608102,0.006290727230574687,0.9999999999989999,0.0,2.005812896584967e-18,0.006290727230568424,mgda,FDFL-MGDA,0.5,64,MGDA
